Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:29.05	Katie Christopherson		18	200 BR LCM	GA	SwimAtlanta	2024 Futures Championships - Huntsville	2025 Summer Nationals (LCM)
2	2:30.22	Emily Santos	Yes	18	200 BR LCM	FL	Montverde Aquatic Club	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Olympic Trials
3	2:30.41	Leah Hayes		18	200 BR LCM	IL	Fox Valley Park District Riptides	2024 18 & Under Spring Cup - Elkhart	2024 Olympic Trials
4	2:30.71	Sabyne Brisson		18	200 BR LCM	FL	T2 Aquatics	Georgia Invite LC TT	2024 Olympic Trials
5	2:31.86	Dani Karnaugh		18	200 BR LCM	NJ	Scarlet Aquatics	2024 NJ SCAR TYR LC Winter Invitational	2024 Summer Nationals (LCM)
6	2:32.52	Piper Enge		18	200 BR LCM	PN	Bellevue Club Swim Team	2024 Olympic Trials	2025 Summer Nationals (LCM)
7	2:32.67	Camden Doane		18	200 BR LCM	PN	King Aquatic Club	2024 Olympic Trials - Time Trials	2025 Summer Nationals (LCM)
8	2:32.71	Zoey Zeller		18	200 BR LCM	SE	Auburn University	2023 SE AU Long Course Invitational	2024 Summer Nationals (LCM)
9	2:32.81	Caroline Riggs		18	200 BR LCM	WV	Club Mountaineer Aquatics	Almost Heaven Open	2024 Summer Nationals (LCM)
10	2:33.42	Mary Elizabeth Cespedes		18	200 BR LCM	IN	Valparaiso Swim Club	2024 Olympic Trials	2024 Summer Nationals (LCM)
11	2:33.52	Bridget McGann		18	200 BR LCM	IL	Unattached	2024 IL CZ North Section Summer Championships	2024 Summer Nationals (LCM)
12	2:33.71	Gracie Weyant		18	200 BR LCM	FL	Sarasota Sharks	2024 TYR Pro Swim Series - Knoxville	2024 Summer Nationals (LCM)
13	2:33.73	Maggie Papanicholas		18	200 BR LCM	IL	Unattached	2024 TYR Pro Swim Series - San Antonio	2024 Summer Nationals (LCM)
14	2:33.77	Sarah Bernard		18	200 BR LCM	NE	Commonwealth Swimming	2024 NJ SCAR TYR LC Winter Invitational	2024 Summer Nationals (LCM)
15	2:33.89	Ella Smoker		18	200 BR LCM	GU	The Woodlands Swim Team	2024 GU KATY January Westpark Tollway Classic	2024 Winter US Open (SCY)
16	2:33.95	Aislyn Barnett		18	200 BR LCM	SE	Auburn University	Georgia Invite LC TT	2024 Winter US Open (SCY)
17	2:33.96	Gabi Augustyn		18	200 BR LCM	WI	YMCA of the Chippewa Valley Barracudas	2024 18 & Under Spring Cup - Elkhart	2024 Winter US Open (SCY)
18	2:34.00	Audrey Crawford		18	200 BR LCM	IN	Southeastern Swim Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
19	2:34.03	Olivia Stewart		18	200 BR LCM	GA	Aiken-Augusta Swim League	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
20	2:34.17	Molly Mayne	Yes	18	200 BR LCM	FL	University of Florida	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
21	2:34.36	Sofia Plaza		18	200 BR LCM	NC	SwimMAC Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter US Open (SCY)
22	2:34.52	Ashlyn Hernandez		18	200 BR LCM	SI	Pacific Swim	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
23	2:34.94	Emily Thompson		18	200 BR LCM	NJ	Greater Somerset County YMCA Storm	2024 FL YMCA National Long Course Swimming Championships	2024 Winter US Open (SCY)
24	2:35.64	Gwen Shahboz		18	200 BR LCM	FL	Gator Swim Club	2024 FL Summer Senior Championships	2024 Winter US Open (SCY)
25	2:35.71	Emma Sayers		18	200 BR LCM	AZ	Scottsdale Aquatic Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
26	2:36.18	Kayla Duran		18	200 BR LCM	IL	Chicago Wolfpack Aquatic Club	2024 MN AQJT Summer Spectacular Invite	2024 Winter US Open (SCY)
27	2:36.33	Karina Kanary		18	200 BR LCM	ST	Unattached	2024 ST ASC Cinco De Mayo	2024 Winter US Open (SCY)
28	2:36.52	Katy Zboinski		18	200 BR LCM	PC	Lakeridge Swim Team	2024 PC Summer Far Western Championships	2024 Winter US Open (SCY)
29	2:36.53	Olivia Roumph		18	200 BR LCM	IN	Unattached	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
30	2:36.71	Danika Varda		18	200 BR LCM	FL	Sarasota Sharks	2024 FL SZSS Summer Championships	2024 Winter US Open (SCY)
31	2:36.75	Lucy Thomas		18	200 BR LCM	PC	Unattached	2024 Southern California Invite - hosted by NOVA	2024 Winter US Open (SCY)
32	2:36.87	Chloe Diner		18	200 BR LCM	IL	Academy Bullets Swim Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
