Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	25.25	Alex Shackell		16	50 FR LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2024 Olympic Trials
2	25.29	Erika Pelaez		16	50 FR LCM	FG	Eagle Aquatics	2022 Toyota US Open	2024 Olympic Trials
2	25.29	Annam Olasewere		16	50 FR LCM	CT	Chelsea Piers Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
4	25.35	Caroline Larsen		16	50 FR LCM	MN	Foxjets Swim Team	2023 TYR Pro Swim Series Westmont	2024 Olympic Trials
5	25.60r	Julie Mishler		16	50 FR LCM	IN	Fishers Area Swimming Tigers	2023 Speedo Junior National Championships	2024 Olympic Trials
6	25.75	Lily King		16	50 FR LCM	AM	Mount Pleasant Aqua Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
7	25.78	Summer McIntosh	Yes	16	50 FR LCM	FL	Sarasota Sharks	2023 GA Speedo Atlanta Classic	2023 Summer Nationals (LCM)
8	25.79	Avery Karl		16	50 FR LCM	MV	Empire KC Swim Club	2023 TYR PSS Knoxville	2023 Summer Nationals (LCM)
9	25.86	Lillian Nesty		16	50 FR LCM	FL	Gator Swim Club	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
10	25.87	Jillian Crooks	Yes	16	50 FR LCM	NC	TAC Titans	2023 TYR Pro Swim Series Mission Viejo	2023 Winter US Open (LCM)
11	25.90	Addison Sauickie		16	50 FR LCM	FL	Sarasota Sharks	2022 Toyota US Open	2023 Winter US Open (LCM)
12	25.92	Carrie Furbee		16	50 FR LCM	OHO	Central Ohio Aquatics	2023 OH Central Zone LC East Sectional	2024 Summer Nationals (LCM)
12	25.92r	Sophia Sunwoo		16	50 FR LCM	PN	Bellevue Club Swim Team	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
14	26.02	Katie Lawrence		16	50 FR LCM	NJ	Wyckoff YMCA	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
15	26.03	Teagan O'Dell		16	50 FR LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Winter US Open (LCM)
16	26.15r	Becky Rentz		16	50 FR LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
17	26.16	Ella Mongenel		16	50 FR LCM	ST	Nitro Swimming	2023 ST TXLA 11&Over End of School Splash	2023 Winter US Open (LCM)
18	26.19	Anna Wetteland		16	50 FR LCM	SE	Prime Aquatics	2023 SE Southeastern Long Course Championships	2023 Winter US Open (LCM)
18	26.19	Isabella Chow		16	50 FR LCM	IL	Chicago Wolfpack Aquatic Club	2023 WI MAC LC MIDWEST INVITATIONAL	2023 Winter US Open (LCM)
18	26.19	Aliana Marakovic		16	50 FR LCM	ST	Nitro Swimming	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
18	26.19	Sienna Angove	Yes	16	50 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter US Open (LCM)
22	26.20	Rebecca Diaconescu		16	50 FR LCM	CA	Team Rebel Aquatics	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
23	26.25	Abigail Heizer		16	50 FR LCM	GA	Spartan Aquatic Club	2023 Futures - Ocala	2023 Winter US Open (LCM)
24	26.29	Jada Duncan		16	50 FR LCM	SN	Wolverine Aquatics	2023 SN CA/NV Speedo Sectionals - Roseville	2023 Winter US Open (LCM)
25	26.35	Grace Hoeper		16	50 FR LCM	IA	Iowa Flyers Swim Club	2023 IA Long Course Championship Meet	2024 Summer Juniors (LCM)
26	26.37	Aly Bozzuto		16	50 FR LCM	FG	Flood Aquatics Swim Team	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Summer Juniors (LCM)
27	26.40	Emily Brown		16	50 FR LCM	OHO	Dublin Community Swim Team	2023 OH Central Zone LC East Sectional	2024 Summer Juniors (LCM)
27	26.40r	Ella Cosgrove	Yes	16	50 FR LCM	AZ	Scottsdale Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
29	26.41	Emily Way		16	50 FR LCM	MA	York YMCA	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
29	26.41	Mackenzie Headley		16	50 FR LCM	CT	Farmington Valley YMCA Tsunamis	2023 NC YMCA Long Course Nationals	2024 Summer Juniors (LCM)
31	26.42	Sidney Arcella		16	50 FR LCM	NJ	Metro Area Life Time	2023 NJ SCAR TYR LC Winter Invite	2023 Summer Juniors (LCM)
32	26.45r	Emily Hamill		16	50 FR LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
32	26.45	Maya Golubovic		16	50 FR LCM	FL	West Florida Lightning Aquatic	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
