name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Dane Hogan,17,18,66.79,65.87,0.9200000000000017,1.3774517143284946,202,112,
Teddy Neilson,17,18,64.61,64.6,0.010000000000005116,0.015477480266220579,69,64,
Brennan Coyle,17,18,63.94,65.14,-1.2000000000000028,-1.8767594619956256,38,84,
Jackson Scheiber,17,18,67.8,69.35,-1.5499999999999972,-2.286135693215335,296,318,
Gabe Vasquez,17,18,67.74,67.24,0.5,0.7381163271331562,293,193,
Preston Nygaard,17,18,66.27,64.41,1.8599999999999994,2.806699864191941,168,58,
William Russell,17,18,68.02,67.54,0.47999999999998977,0.7056748015289471,315,206,
Christopher Rector,17,18,69.43,67.46,1.970000000000013,2.837390177156867,488,203,
Aaron Davidson,17,18,68.88,69.2,-0.3200000000000074,-0.4645760743321826,409,307,
Jackson Heinlein-Preseault,17,18,67.02,67.04,-0.020000000000010232,-0.029841838257251913,225,178,
Oliver Hulse,17,18,65.21,63.78,1.4299999999999926,2.192915197055655,96,34,
Lucas Arnaldo,17,18,66.16,66.21,-0.04999999999999716,-0.07557436517532823,159,135,
Roshi Turner,17,18,69.38,69.88,-0.5,-0.7206687806284232,476,351,
Evan Hepburn,17,18,64.91,63.74,1.1699999999999946,1.8024957633646506,82,32,
Billy Connor,17,18,68.58,68.46000000000001,0.11999999999999034,0.17497812773401916,376,259,
Dimtri Melnikov,17,18,65.18,68.17,-2.989999999999995,-4.587296716784282,93,238,
Michael Ivanov,17,18,69.08,66.25,2.8299999999999983,4.096699478865082,439,136,
Damien Figuet Kossyrev,17,18,64.54,64.56,-0.01999999999999602,-0.03098853424232417,62,63,
Cam Mask,17,18,66.44,66.15,0.28999999999999204,0.436484045755557,179,131,
Jude Carlton,17,18,65.22,65.13,0.09000000000000341,0.1379944802207964,97,82,
Noah Reeves,17,18,64.15,63.75,0.4000000000000057,0.623538581449736,49,33,
Kaden Fatta,17,18,65.42,64.62,0.7999999999999972,1.222867624579635,113,65,
Samuel Martin,17,18,65.23,65.57,-0.3399999999999892,-0.5212325617047205,99,101,
Isaih Francis,17,18,67.48,67.56,-0.0799999999999983,-0.11855364552459735,272,209,
Andrew Nathe,17,18,67.36,66.89,0.46999999999999886,0.6977434679334901,259,171,
Cooper Lehman,17,18,69.2,68.66,0.5400000000000063,0.7803468208092575,452,269,
Gabriel Wells,17,18,69.07,69.86,-0.7900000000000063,-1.143767192703064,432,350,
Walker Bailey,17,18,64.47,64.19,0.28000000000000114,0.4343105320304035,56,47,
Sirui Wang,17,18,63.65,64.37,-0.720000000000006,-1.1311861743912113,29,55,Yes
Campbell McKean,17,18,61.0,58.96,2.039999999999999,3.3442622950819656,4,1,
Connor Lauritzen,17,18,65.69,65.81,-0.12000000000000455,-0.1826762064241202,136,111,
Lucas Cagle,17,18,68.6,67.87,0.7299999999999898,1.0641399416909474,378,225,
Norvin Clontz,17,18,64.88,66.81,-1.9300000000000068,-2.974722564734906,79,168,
George Lam,17,18,68.92,68.84,0.0799999999999983,0.11607661056296908,416,288,
Gregory Yukhvid,17,18,66.65,67.86,-1.2099999999999937,-1.815453863465857,191,224,
Nate Thomas,17,18,68.48,66.91,1.5700000000000074,2.2926401869158983,364,172,
Daniel King,17,18,63.26,63.8,-0.5399999999999991,-0.8536199810306658,23,36,
Connor Ho,17,18,68.22,71.22,-3.0,-4.397537379067722,339,443,
Grant Murphy,17,18,67.46,64.19,3.269999999999996,4.847316928550247,269,47,
Anthony Mathis,17,18,69.31,68.45,0.8599999999999994,1.2408021930457358,468,258,
Elias Panachyda,17,18,64.51,63.36,1.1500000000000057,1.7826693535885996,61,21,
David Abarbanel,17,18,66.88,67.39,-0.5100000000000051,-0.7625598086124479,215,200,
Blake Bubniak,17,18,68.91,69.41,-0.5,-0.7255840951966334,415,321,
Brandon Liu,17,18,67.37,68.83,-1.4599999999999937,-2.167136707733403,260,286,
Kevin Raghunathan,17,18,67.07,66.16,0.9099999999999966,1.3567914119576512,230,133,
Levi Rozema,17,18,66.83,68.77,-1.9399999999999977,-2.902887924584764,206,280,
Steven Ma,17,18,65.06,67.38,-2.319999999999993,-3.56593913310789,86,199,
Max Little,17,18,66.38,66.81,-0.4300000000000068,-0.6477854775534903,174,168,
Jack Punswick,17,18,66.02,67.09,-1.0700000000000074,-1.6207209936383027,151,182,
Noah Pelinkovic,17,18,68.77,68.73,0.03999999999999204,0.05816489748435662,393,272,
Owen Smith,17,18,68.86,69.67,-0.8100000000000023,-1.1762997386000613,406,340,
Preston Wolf,17,18,68.8,68.73,0.06999999999999318,0.10174418604650172,396,272,
Ty Schneider,17,18,64.42,63.46,0.9600000000000009,1.4902204284383744,54,23,
Noah Mayer,17,18,68.88,66.72,2.1599999999999966,3.1358885017421554,409,163,
Drew Gaerthofner,17,18,62.14,61.28,0.8599999999999994,1.3839716768587051,10,4,
Mario Deianni,17,18,68.44,67.76,0.6799999999999926,0.9935710111046063,361,220,
Charles Yu,17,18,66.73,69.52,-2.789999999999992,-4.181028023377778,197,328,
Nicholas Arinduque,17,18,67.41,67.79,-0.38000000000000966,-0.5637145824061855,261,222,
Abhay Tharakan,17,18,67.63,67.11,0.519999999999996,0.7688895460594353,286,184,
Keian Lam,17,18,63.09,63.24,-0.14999999999999858,-0.23775558725629828,21,18,
Kiefer Roemer,17,18,63.53,64.83,-1.2999999999999972,-2.0462773492837987,28,73,
Carter Robertson,17,18,69.18,69.21000000000001,-0.030000000000001137,-0.04336513443191838,450,308,
Josh Bey,17,18,61.45,62.85,-1.3999999999999986,-2.278275020341739,7,16,
Isaac Holtham,17,18,66.81,67.64,-0.8299999999999983,-1.2423289926657661,204,213,
Eldad Zamir,17,18,64.55,65.95,-1.4000000000000057,-2.1688613477924177,63,118,
Carson Kalish,17,18,69.17,67.45,1.7199999999999989,2.4866271504987694,449,202,
Nevin Shaw,17,18,66.99,67.73,-0.7400000000000091,-1.1046424839528426,223,216,
Jack Mainville,17,18,65.83,65.63,0.20000000000000284,0.3038128512836136,141,104,
Erik Nadecki,17,18,63.96,69.75,-5.789999999999999,-9.052532833020637,40,345,
CJ Meier,17,18,69.14,67.05,2.0900000000000034,3.0228521839745492,447,180,
Jonah Lee,17,18,64.06,63.64,0.4200000000000017,0.6556353418670023,45,28,
Paddy Chapman,17,18,66.4,70.03,-3.6299999999999955,-5.46686746987951,175,361,
Oliver Lazenby,17,18,67.65,68.17,-0.519999999999996,-0.7686622320768602,288,238,
Spencer Ridge,17,18,65.28,66.31,-1.0300000000000011,-1.577818627450982,102,141,
Nick Marrero,17,18,64.93,70.4,-5.469999999999999,-8.424457107654394,83,386,
Isaiah Martin,17,18,69.06,66.34,2.719999999999999,3.9386041123660567,430,144,
Jeremiah Bekhterev,17,18,69.22,69.0,0.21999999999999886,0.31782721756717547,455,294,
Alston Qin,17,18,64.56,65.61,-1.0499999999999972,-1.6263940520446052,66,102,Yes
Maika Ognoskie,17,18,67.47,68.53,-1.0600000000000023,-1.5710686230917477,271,262,
Colton Allran,17,18,66.49,67.26,-0.7700000000000102,-1.158068882538743,182,194,
Andrej Gibson,17,18,69.39,71.65,-2.260000000000005,-3.256953451505988,483,470,
Will Currey,17,18,67.02,65.25,1.769999999999996,2.6410026857654376,225,90,
Trevor O'Sullivan,17,18,66.62,67.77,-1.1499999999999915,-1.7262083458420765,189,221,
Griffin Tomsheck,17,18,68.94,66.4,2.539999999999992,3.684363214389313,418,148,
Will Jung,17,18,68.08,69.16,-1.0799999999999983,-1.586368977673323,323,303,
Christian Dantey,17,18,67.07,66.09,0.9799999999999898,1.46115998210823,230,126,
Canaan Brice,17,18,67.13,64.02,3.1099999999999994,4.632802025919856,239,41,Yes
Malcolm Collins,17,18,67.19,65.23,1.9599999999999937,2.917100759041515,243,88,
Maston Ballew,17,18,69.2,63.6,5.600000000000001,8.092485549132949,452,27,
Cody Ano,17,18,66.42,64.39,2.030000000000001,3.056308340861188,177,57,
Ian Combs,17,18,67.51,68.38,-0.8699999999999903,-1.2886979706709973,277,252,
Justin Ferrer,17,18,69.52,69.44,0.0799999999999983,0.11507479861909997,494,323,
Jay Gulvady,17,18,65.78,66.45,-0.6700000000000017,-1.0185466707205864,139,151,
Collier Johnson,17,18,68.35,68.48,-0.13000000000000966,-0.19019751280176983,353,260,
Blake Madsen,17,18,69.28999999999999,64.74,4.549999999999997,6.566604127579733,463,68,
Salvatore Lanzafame,17,18,65.06,69.11,-4.049999999999997,-6.225023055640942,86,300,Yes
Leon Zhang,17,18,67.85,68.06,-0.21000000000000796,-0.3095062638172557,301,231,
Ian Wargo,17,18,69.28999999999999,70.97,-1.6800000000000068,-2.4245922932602206,463,431,
Shea Skarda,17,18,64.64,64.14,0.5,0.7735148514851485,70,44,
Jude Banks,17,18,64.47,61.98,2.490000000000002,3.862261516984647,56,9,
Xavier Ruiz,17,18,60.95,61.56,-0.6099999999999994,-1.000820344544708,3,5,Yes
Evan Angeline,17,18,67.27,67.19,0.0799999999999983,0.11892374015162524,247,188,
Connor Jones,17,18,66.35,67.75,-1.4000000000000057,-2.110022607385088,171,217,
Gavin Bossio,17,18,69.02,67.3,1.7199999999999989,2.49203129527673,425,195,
Caden Oprandy,17,18,65.67,64.51,1.1599999999999966,1.7664077965585452,133,61,
Daniel Apostol,17,18,66.84,64.79,2.049999999999997,3.0670257330939514,208,71,
Mitchell Chao,17,18,68.61,68.74,-0.12999999999999545,-0.18947675265995548,380,275,
Jonah Medvinsky,17,18,63.0,63.78,-0.7800000000000011,-1.23809523809524,20,34,
Ariel Peck,17,18,68.66,71.02,-2.3599999999999994,-3.4372269152344885,384,435,
