Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	3:48.20	Aiden Hammer		17	400 FR LCM	PN	King Aquatic Club	2025 World Junior Champs	2025 Winter US Open (LCM)
2	3:51.23	Gabriel Manteufel		17	400 FR LCM	CA	Sandpipers Of Nevada	2025 TYR Summer Championships	2025 Winter US Open (LCM)
3	3:54.19	Ethan Ekk	Yes	17	400 FR LCM	FL	Area Tallahassee Aquatic Club	2025 FG Southern Zone South Sectional Championships	2025 Summer Nationals (LCM)
4	3:55.11	Tim Wu		17	400 FR LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	3:55.65	Andrew Maksymowski		17	400 FR LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	3:56.29	Sam Huggins		17	400 FR LCM	MA	Nittany Lion Aquatic Club	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
7	3:56.61	Evan Gluck		17	400 FR LCM	NT	COR Swimming	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
7	3:56.61	Whitaker Steward		17	400 FR LCM	MV	Tsunami Swim Team of K.C.	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	3:56.74	Santi Alzate		17	400 FR LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Winter US Open (LCM)
10	3:57.59	Noah Mudadu	Yes	17	400 FR LCM	CA	Sandpipers Of Nevada	2025 CA RMDA Road to LA28 - LCM	2025 Winter US Open (LCM)
11	3:57.94	Lucas Jue		17	400 FR LCM	CA	Lakewood Aquatics	2025 CA Los Angeles Invite	2025 Winter US Open (LCM)
12	3:58.23	Grant Lilly		17	400 FR LCM	ST	Alamo Area Aquatic Association	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	3:58.43	Brady Bennett		17	400 FR LCM	ST	Nitro Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	3:58.49	Biko Hooper-Haviland		17	400 FR LCM	IL	Chicago Wolfpack Aquatic Club	2025 MN AQJT Summer Spectacular Invite	2025 Winter US Open (LCM)
15	3:58.50	Ian Platts-Mills		17	400 FR LCM	NC	North Carolina Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
16	3:59.15	Chase Knopf		17	400 FR LCM	KY	Northern KY Clippers Swimming	2025 SE TNAQ Senior Summer Showdown	2025 Summer Juniors (LCM)
17	3:59.53	Lukas Biller		17	400 FR LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
18	3:59.67	Cooper Zakorchemny		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
19	3:59.88	Lucas Knapp		17	400 FR LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
20	3:59.91	Jackson Debruin		17	400 FR LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
21	4:00.03	Will Charlton		17	400 FR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
22	4:00.20	Rowan Cox		17	400 FR LCM	ST	Longhorn Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
23	4:00.21	Clay Magyar		17	400 FR LCM	FL	Bolles School Sharks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
24	4:00.29	Eli Rolfsen		17	400 FR LCM	MI	Greater Kalamazoo Crocs	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
25	4:00.36	Jake Salcedo		17	400 FR LCM	CC	Clovis Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	4:00.45	Hudson Martz		17	400 FR LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
27	4:00.55	Sam Marsteiner		17	400 FR LCM	NC	New Wave Swim Team	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
28	4:00.66	Maddox Matyas		17	400 FR LCM	FL	Saint Petersburg Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
29	4:00.90	Zach Tower		17	400 FR LCM	CA	TSM Aquatics	2025 CA SCS/NOVA June Age Group Championships	2025 Summer Juniors (LCM)
30	4:00.99	Baylor Stanton		17	400 FR LCM	GA	Gwinnett Aquatics	2025 FL Sarasota Shark Open	2025 Summer Juniors (LCM)
31	4:01.06	Caleb Romero Serrano	Yes	17	400 FR LCM	CT	Ridgefield Aquatic Club	2025 Puerto Rico International Swimming Open	2025 Summer Juniors (LCM)
32	4:01.29	Dylan Fisk		17	400 FR LCM	PN	Bellingham Bay Swim Team	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
33	4:01.49	Carter Hadley		17	400 FR LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
34	4:01.66	Gavin Keogh		17	400 FR LCM	CO	Flatiron Athletic Club	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
35	4:01.74	James Darcy		17	400 FR LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
36	4:01.76	London Rising		17	400 FR LCM	OHO	Greater Toledo Aquatic Club	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
37	4:01.85	Kannen Crossland		17	400 FR LCM	GU	Premier Aquatics Club of Klein	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
38	4:01.93	Jeremy Ting		17	400 FR LCM	PC	Pleasanton Seahawks	2025 CC Super League Championships	2025 Summer Juniors (LCM)
39	4:02.02	Seth Hyde		17	400 FR LCM	FL	Fast Falcons	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
40	4:02.04	Ashton Joswiak		17	400 FR LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
41	4:02.07	Kuba Shaw		17	400 FR LCM	SE	Tennessee Aquatics	2025 SE TNAQ June Invite	2025 Summer Juniors (LCM)
42	4:02.08	Carter Rankin		17	400 FR LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
43	4:02.30	Grant Pier		17	400 FR LCM	CO	Univ of Denver Hilltoppers	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
44	4:02.33	Luke Leon Guerrero		17	400 FR LCM	CA	FAST Swim Team	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
45	4:02.36	Sawyer Stolarczyk		17	400 FR LCM	ST	Streamline Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
46	4:02.62	Sam Hennenfent		17	400 FR LCM	MV	Tsunami Swim Team of K.C.	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter Juniors (SCY)
47	4:02.70	Max Stewart		17	400 FR LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
48	4:02.80	Tristan Furlow		17	400 FR LCM	NE	Shawmut Aquatic Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter Juniors (SCY)
48	4:02.80	Colt Chaires		17	400 FR LCM	NC	North Carolina Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
50	4:02.84	Alex Grocholski		17	400 FR LCM	PV	Occoquan Swimming	2025 FL ISCA Summer Senior Blast	2025 Winter Juniors (SCY)
51	4:02.89	Sean Green		17	400 FR LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Winter Juniors (SCY)
52	4:02.97	Lukas Avitia		17	400 FR LCM	NT	Mansfield Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
53	4:03.00	Noah Bose		17	400 FR LCM	ST	Nitro Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
54	4:03.27	Matthew Rose		17	400 FR LCM	IN	Boilermaker Aquatics	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
55	4:03.39	William Siegel		17	400 FR LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Winter Juniors (SCY)
56	4:03.40	Ethan Zhang		17	400 FR LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Winter Juniors (SCY)
57	4:03.42	Mark Cecco		17	400 FR LCM	NM	Charger Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
58	4:03.43	Oliver Van Peteghem		17	400 FR LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
59	4:03.48	Doug Sims		17	400 FR LCM	PV	Nation's Capital Swim Club	2025 VA NCAP Elite Qualifier	2025 Winter Juniors (SCY)
60	4:03.58	Brady Stenson		17	400 FR LCM	MI	Club Wolverine	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
61	4:03.60	Nathan Szobota		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	2025 Winter Juniors (SCY)
62	4:03.67	Gip Crye		17	400 FR LCM	SE	Panama City Swim Team	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
63	4:03.86	Sam Harper		17	400 FR LCM	MI	Michigan Lakeshore Aquatics	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
64	4:03.87	Luke Pugh		17	400 FR LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Winter Juniors (SCY)
65	4:03.90	Blake Hill		17	400 FR LCM	PC	Pleasanton Seahawks	2025 CC Super League Championships	2025 Winter Juniors (SCY)
66	4:03.91	Lewis Zhang		17	400 FR LCM	IN	Carmel Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
67	4:03.92	Garic Shao		17	400 FR LCM	PC	Alto Swim Club	2025 PC Speedo Sectionals - Novato	2025 Winter Juniors (SCY)
68	4:03.96	Gavin Buckley		17	400 FR LCM	MR	Long Island Aquatic Club	2025 NJ SCAR Memorial Invite	2025 Winter Juniors (SCY)
69	4:04.03	William Hager		17	400 FR LCM	NC	SwimMAC Carolina	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
70	4:04.25	Denys Mialkovskyi	Yes	17	400 FR LCM	MA	Blue Hen Aquatics	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter Juniors (SCY)
71	4:04.32	Owen Jones		17	400 FR LCM	SN	Sierra Marlins Swim Team	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
72	4:04.38	Michael Powell		17	400 FR LCM	PC	Ladera Oaks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
73	4:04.41	Alex Parent		17	400 FR LCM	NE	Sunrise Swim Club	2025 NE CS Senior Championships	2025 Winter Juniors (SCY)
74	4:04.46	Patrick Dunn		17	400 FR LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter Juniors (SCY)
75	4:04.48	Samuel Metzgar		17	400 FR LCM	PN	King Aquatic Club	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
76	4:04.54	Jay Hickman		17	400 FR LCM	CA	Lakewood Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
77	4:04.70	Denys Mialkovskyi	Yes	17	400 FR LCM	MA	Blue Hen Aquatics	2025 TYR Pro Swim Series - Westmont	2025 Winter Juniors (SCY)
78	4:04.80	Alex Drachuk		17	400 FR LCM	OHO	Dayton Raiders	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
79	4:04.82	Nik Brusilovski		17	400 FR LCM	PN	Bellevue Club Swim Team	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
80	4:04.83	Dash De Anda		17	400 FR LCM	CA	Riverside Aquatics Association	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
81	4:04.91	Carter Bradley		17	400 FR LCM	CO	Foothills Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter Juniors (SCY)
82	4:04.99	Oliver Shao		17	400 FR LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Winter Juniors (SCY)
