Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	59.56	Leah Shackley		17	100 BK LCM	AM	Blair Regional YMCA	2023 NC YMCA Long Course Nationals	2024 Olympic Trials
2	1:00.36	Maggie Wanezek		17	100 BK LCM	WI	Elmbrook Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
3	1:01.39	Katie Grimes		17	100 BK LCM	CA	Sandpipers Of Nevada	2023 TYR Pro Swim Series Ft. Lauderdale	2024 Olympic Trials
4	1:01.50	Bella Sims		17	100 BK LCM	CA	Sandpipers Of Nevada	2023 TYR PSS Knoxville	2024 Olympic Trials
5	1:01.52	Levenia Sim	Yes	17	100 BK LCM	SE	TNT Swimming	2023 SE AUB Richard Quick Invitational	2024 Olympic Trials
6	1:01.60	Lexi Stephens		17	100 BK LCM	VA	Poseidon Swimming Inc	2023 VA LC Senior Champs	2024 Olympic Trials
7	1:01.69r	Clare Logan		17	100 BK LCM	NJ	Fanwood-Scotch Plains YMCA	2023 NC YMCA Long Course Nationals	2024 Olympic Trials
8	1:01.83r	Teia Salvino	Yes	17	100 BK LCM	CA	Mission Viejo Nadadores	2023 Speedo Junior National Championships	2024 Olympic Trials
9	1:01.96	Tess Howley		17	100 BK LCM	MR	Long Island Aquatic Club	2022 Toyota US Open	2023 Summer Nationals (LCM)
10	1:02.00	Jojo Ramey		17	100 BK LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2023 Summer Nationals (LCM)
11	1:02.18	Kiley Wilhelm	Yes	17	100 BK LCM	NC	Life Time North Carolina	2022 Toyota US Open	2023 Winter US Open (LCM)
12	1:02.23	Ella Menear		17	100 BK LCM	WV	Club Mountaineer Aquatics	2023 WV 23023 Summer Senior Showdown	2024 Summer Nationals (LCM)
13	1:02.28	Emily Thompson		17	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2023 NC YMCA Long Course Nationals	2024 Summer Nationals (LCM)
14	1:02.41	Aspen Gersper		17	100 BK LCM	FG	Saint Andrew's Aquatics	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
15	1:02.50	Gaby Van Brunt		17	100 BK LCM	GA	Georgia Coastal Aquatic Team	2023 FL ISCA International Senior Cup	2023 Winter US Open (LCM)
16	1:02.85	Catherine Andrews		17	100 BK LCM	PN	Seattle Metropolitan Aquatic Club	2023 PN Senior Long Course Champs	2024 Summer Nationals (LCM)
17	1:02.97	Kayman Neal		17	100 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
17	1:02.97r	Devyn Sargent		17	100 BK LCM	MA	Upper Main Line YMCA	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
19	1:03.04r	CoCo Quill		17	100 BK LCM	PC	North Bay Aquatics	2023 Futures - Sacramento, CA	2023 Winter US Open (LCM)
20	1:03.11	Molly Donlan		17	100 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
21	1:03.17	Grey Davis		17	100 BK LCM	VA	Battlefield Area Star Swimmers	2023 VA LC Senior Champs	2023 Winter US Open (LCM)
22	1:03.20	Josie Connelly		17	100 BK LCM	MI	OLY Swimming	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
23	1:03.23	Susie Lee		17	100 BK LCM	AR	Razorback Aquatic Club Aquahawgs	2023 TYR Pro Swim Series Westmont	2023 Winter US Open (LCM)
24	1:03.31	Anna Moesch		17	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
25	1:03.34	Addison Sauickie		17	100 BK LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter US Open (LCM)
26	1:03.36	Aubrey Hull		17	100 BK LCM	NC	Mecklenburg Swim Association	2023 Futures - Ocala	2023 Winter US Open (LCM)
27	1:03.37	Alexa Conner		17	100 BK LCM	MA	Suburban Seahawks Club	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
28	1:03.38r	Erika Pelaez		17	100 BK LCM	FG	Eagle Aquatics	2023 FG LCM Senior Championships	2023 Winter US Open (LCM)
29	1:03.39	Rebecca Diaconescu		17	100 BK LCM	CA	Team Rebel Aquatics	2023 CA Speedo Grand Challenge	2023 Winter US Open (LCM)
30	1:03.46	Finley Anderson		17	100 BK LCM	CO	Univ of Denver Hilltoppers	2023 PC SCSC George Haines International	2023 Winter US Open (LCM)
31	1:03.47	Ali Pfaff		17	100 BK LCM	VA	Virginia Gators	2022 Toyota US Open	2023 Winter US Open (LCM)
31	1:03.47	Katie Christopherson		17	100 BK LCM	GA	SwimAtlanta	2023 Futures - Ocala	2023 Winter US Open (LCM)
33	1:03.68r	Hayden Penny		17	100 BK LCM	SC	Y-Spartaquatics Swim Club	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
34	1:03.73	Katie Buehler		17	100 BK LCM	NC	Mecklenburg Swim Association	2023 SC TG Dash & Splash	2024 Summer Juniors (LCM)
35	1:03.75	Sami Rydzewski		17	100 BK LCM	NC	Raleigh Swimming Association	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
36	1:03.76	Cornelia Fox		17	100 BK LCM	MR	Condors Swim Club	2023 MR TYR Senior Mets LCM Championship	2024 Summer Juniors (LCM)
37	1:03.77	Emily Brown		17	100 BK LCM	OHO	Dublin Community Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Summer Juniors (LCM)
37	1:03.77	Grace Albrecht		17	100 BK LCM	MI	Michigan Lakeshore Aquatics	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
39	1:03.78	Nadia Thomas		17	100 BK LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
40	1:03.85r	Lila Lillie		17	100 BK LCM	GA	SwimAtlanta	2023 Futures - Ocala	2024 Summer Juniors (LCM)
41	1:03.90	Claire Mehok		17	100 BK LCM	LE	Blazing Barracudas	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
42	1:03.91	Lauren Bernardo		17	100 BK LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Martha McKee Open	2023 Summer Juniors (LCM)
43	1:03.94	Leah Hayes		17	100 BK LCM	IL	Fox Valley Park District Riptides	2022 Toyota US Open	2023 Summer Juniors (LCM)
44	1:03.97	Kseniia Luniushina	Yes	17	100 BK LCM	MA	Pocono Family YMCA	2023 NC YMCA Long Course Nationals	2024 Summer Juniors (LCM)
45	1:04.00	Ellie Schrank		17	100 BK LCM	AR	Northwest Arkansas Aquatics	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
46	1:04.03r	Grace Wharton		17	100 BK LCM	CA	Irvine Novaquatics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
47	1:04.05	Mira Keller		17	100 BK LCM	NI	STAR Swimming	2023 NI STAR Speedo Sectional Championships EZ North Long Course	2023 Summer Juniors (LCM)
48	1:04.06	Carly Vannote		17	100 BK LCM	NC	Mecklenburg Swim Association	2023 NC NCS LC SR Champs (STAR2)	2024 Summer Juniors (LCM)
49	1:04.10	Adriana Smith		17	100 BK LCM	PC	Orinda Aquatics	2023 SN CA/NV Speedo Sectionals - Roseville	2023 Summer Juniors (LCM)
49	1:04.10	Megan Corcoran		17	100 BK LCM	SE	TNT Swimming	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
51	1:04.14	Grace Dougherty		17	100 BK LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
52	1:04.20	Kate Meyers-Labenz		17	100 BK LCM	FL	Bolles School Sharks	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
53	1:04.21	Caitlyn Friebe		17	100 BK LCM	MV	Missouri State University	2023 MV CSC Region VIII Sectional Championships	2024 Summer Juniors (LCM)
