Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:42.32	Kayla Han		15	400 IM LCM	CA	La Mirada Armada	2023 Speedo Junior National Championships	2024 Olympic Trials
2	4:43.80	Peiqi Yang	Yes	15	400 IM LCM	CA	KSwim	Chinese Spring National Championships	2024 Olympic Trials
3	4:49.57	Avery Klamfoth		15	400 IM LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Novant Invitational	2024 Olympic Trials
4	4:49.74	Chloe Kim		15	400 IM LCM	NJ	Scarlet Aquatics	2023 NJ SCAR Memorial Day	2024 Olympic Trials
5	4:49.76	Kathleen Turano		15	400 IM LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
6	4:50.83	Molly Sweeney		15	400 IM LCM	IN	Carmel Swim Club	2023 Indy Spring Cup - CAP REACHED	2023 Winter US Open (LCM)
7	4:51.46	Riley Leach		15	400 IM LCM	FL	Sarasota Sharks	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
8	4:53.76	Sammy Segerson		15	400 IM LCM	PN	Bellevue Club Swim Team	2023 TYR Pro Swim Series Mission Viejo	2023 Winter US Open (LCM)
9	4:54.11	KC Braeger		15	400 IM LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
10	4:54.43	Haley McDonald		15	400 IM LCM	KY	Lakeside Swim Team	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
11	4:54.63	Angela Kadoorie		15	400 IM LCM	PV	Rockville Montgomery Swim Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
12	4:54.64	Sophie Segerson		15	400 IM LCM	PN	Bellevue Club Swim Team	2023 TYR Pro Swim Series Mission Viejo	2023 Winter US Open (LCM)
13	4:54.98	Shaelyn Shields		15	400 IM LCM	NC	SwimMAC Carolina	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
14	4:55.28	Clare Watson	Yes	15	400 IM LCM	PN	Bellevue Club Swim Team	2023 CAN Mel Zajac Jr International	2023 Winter US Open (LCM)
15	4:55.70	Ava Pape		15	400 IM LCM	NT	Texas Ford Aquatics	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Summer Juniors (LCM)
16	4:55.90	Caroline Agee		15	400 IM LCM	PV	Nation's Capital Swim Club	2023 PV NCAP Elite Qualifier	2023 Summer Juniors (LCM)
17	4:56.24	Iris Kim		15	400 IM LCM	NJ	Scarlet Aquatics	2023 CA CA-NV Summer Sectionals	2023 Summer Juniors (LCM)
18	4:57.20	Kylie McMurray		15	400 IM LCM	MA	Greater Philadelphia Aquatic Club	2023 MA Long Course Senior Championships	2024 Summer Juniors (LCM)
19	4:57.27	Adalene Robillard		15	400 IM LCM	OHO	Mason Manta Rays	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
20	4:57.90	Alexa McDevitt		15	400 IM LCM	PN	Bellevue Club Swim Team	2023 CAN PSW WINTER INVITATIONAL	2023 Winter Juniors (SCY)
21	4:57.92	Gracyn Kehoe		15	400 IM LCM	PN	Bellevue Club Swim Team	2023 TYR PSS - Mission Viejo TT	2023 Winter Juniors (SCY)
22	4:58.21	Emerson Callis		15	400 IM LCM	VA	Quest Swimming	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
23	4:58.58	Agatha Amaral	Yes	15	400 IM LCM	FL	Blue Dolfins	2023 BRA TROFÉU ARTHUR SAMPAIO CAREPA CAMPEONATO BRAS. INTERCLUBES JUVENIL DE INVERNO	2023 Winter Juniors (SCY)
24	4:58.67	Brooke Bennett		15	400 IM LCM	PC	Pleasanton Seahawks	2023 PC SCSC Superleague Summer LC Finals	2023 Winter Juniors (SCY)
25	4:58.80	Madi Mintenko		15	400 IM LCM	CO	Pikes Peak Athletics	2023 CO CSI Senior LC State Championships	2023 Winter Juniors (SCY)
26	4:59.12	Abby King		15	400 IM LCM	CT	Chelsea Piers Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
27	4:59.21	Lucy Flynn		15	400 IM LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Winter Juniors (SCY)
28	4:59.24	Addison Sala		15	400 IM LCM	PC	Lakeridge Swim Team	2023 Futures - Sacramento, CA	2023 Winter Juniors (SCY)
29	4:59.64	Natalie Mak		15	400 IM LCM	PC	Crow Canyon Sharks	2023 Futures - Sacramento, CA	2023 Winter Juniors (SCY)
30	5:00.00	Jessica Robie		15	400 IM LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter Juniors (SCY)
31	5:00.13	Kayla Barr		15	400 IM LCM	IN	Carmel Swim Club	2023 SE NAC Summer Sizzler	2023 Winter Juniors (SCY)
32	5:00.40	Kaitlyn Nguyen		15	400 IM LCM	CA	Irvine Novaquatics	2023 TYR Pro Swim Series Mission Viejo	2023 Futures (LCM)
33	5:00.51	Izzy Phifer		15	400 IM LCM	MA	York YMCA	2023 TYR PSS Knoxville	2023 Futures (LCM)
34	5:00.58	Raya Mellott		15	400 IM LCM	PC	Crow Canyon Sharks	2023 PC CROW Long Course Senior Open T/F	2023 Futures (LCM)
35	5:00.60	Caroline Mulrooney		15	400 IM LCM	MN	Riptide	2023 MN NSAC Minnesota Senior LC State Championship	2024 Futures (LCM)
36	5:01.27	Paige Downey		15	400 IM LCM	AZ	Gold Medal Swim Club	2023 Speedo Junior National Championships	2024 Futures (LCM)
37	5:01.61	Hayden Gibson		15	400 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2023 SE NAC Summer Sizzler	2023 Futures (LCM)
38	5:01.77	Helen Randolph		15	400 IM LCM	OHO	Dublin Community Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
39	5:01.94	Alegra Teixidor-Salerno		15	400 IM LCM	MR	Asphalt Green Unified Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
40	5:02.19	Cate Pawlaski		15	400 IM LCM	MN	Edina Swim Club	2023 IA Speedo Section Summer Champs CZ North	2023 Futures (LCM)
41	5:02.31	Lucy MEJIA ARCE	Yes	15	400 IM LCM	FL	Montverde Aquatic Club	2023 TYR PSS - Ft Lauderdale TT	2023 Futures (LCM)
42	5:02.50	Kaitlyn Kolessar		15	400 IM LCM	MA	Suburban Seahawks Club	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
43	5:02.69	Elle Scott		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Winter Invitational	2023 Futures (LCM)
44	5:02.95	Riley Christensen		15	400 IM LCM	CA	Sandpipers Of Nevada	2023 CC Arena Western Zone Senior Championships	2024 Futures (LCM)
45	5:02.97	Vera Conic		15	400 IM LCM	IL	Palatine Park Dist Swim Team	2023 IL Illinois Swimming Summer Senior Championships	2024 Futures (LCM)
46	5:03.04	Clemence Choy		15	400 IM LCM	CA	La Mirada Armada	2023 IN CZ East Spring Speedo Sectional	2023 Futures (LCM)
47	5:03.05	Mia Kate Jeltema		15	400 IM LCM	NC	TAC Titans	2023 NC TAC Titans Triangle Classic	2023 Futures (LCM)
48	5:03.14	Vivian Moulson		15	400 IM LCM	NE	Crimson Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
49	5:03.49	Sophia Lord		15	400 IM LCM	MR	Badger Swim Club,Inc.	2023 MR TYR Senior Mets LCM Championship	2023 Futures (LCM)
50	5:03.76	Frances Muir		15	400 IM LCM	MN	Aquajets Swim Team	2023 Indy Spring Cup - CAP REACHED	2023 Futures (LCM)
51	5:03.88	Maya Hetland		15	400 IM LCM	PC	Alto Swim Club	2023 FL ISCA Summer Senior Blast	2024 Futures (LCM)
52	5:03.97	Addie Howze		15	400 IM LCM	OK	Bartlesville Splash Club	2023 MV CSC Region VIII Sectional Championships	2023 Futures (LCM)
53	5:04.18	Shay Donovan		15	400 IM LCM	IL	Patriot Aquatic Club	2023 Futures Championships - West Fargo, ND	2024 Futures (LCM)
54	5:04.22	Carly Mauldin		15	400 IM LCM	ST	Alamo Area Aquatic Association	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
55	5:04.26	Kate Hotem		15	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Winter Invitational	2023 Futures (LCM)
56	5:04.43	Izzy Beu		15	400 IM LCM	IL	St Charles Swim Team	2023 IN CGAC Mid Summer Spectacular	2023 Futures (LCM)
57	5:04.88	Mazie Paradis		15	400 IM LCM	WI	Verona Area Swim Team	2023 WI SSTY DISTANCE/SPRINT MEET	2023 Futures (LCM)
58	5:05.02	Cameryn Walkup		15	400 IM LCM	CO	Mission Aurora Colorado Swimming	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
59	5:05.18	Nina Heron		15	400 IM LCM	MD	North Baltimore Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
