Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:00.46	Rylee Erisman		15	200 FR LCM	FL	Laker Swim	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	2:01.04	Kayla Han		15	200 FR LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Summer Nationals (LCM)
3	2:01.56	Karrington Hansen		15	200 FR LCM	FL	Saint Petersburg Aquatics	2024 Futures Championships - Austin	2025 Summer Nationals (LCM)
4	2:01.86	Blakely Hammel		15	200 FR LCM	FL	Episcopal AmberJax	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Winter US Open (SCY)
5	2:02.33	Alyssa Ton		15	200 FR LCM	CA	Irvine Novaquatics	2024 CA Fullerton CA/NV Speedo Sectionals	2025 Summer Nationals (LCM)
6	2:02.68	Jane Wheeler		15	200 FR LCM	NE	Crimson Aquatics	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
7	2:02.86	Lily Andruss		15	200 FR LCM	NT	Lakeside Aquatic Club	2024 IN SSC Summer Sizzler	2024 Winter US Open (SCY)
8	2:03.01	Kate Guenther		15	200 FR LCM	NC	Aquatic Team Of Mecklenburg	2024 NC EAC Independence Invitational	2024 Winter US Open (SCY)
9	2:03.10	Shannon Conway		15	200 FR LCM	MD	North Baltimore Aquatic Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
10	2:03.16	Cindy Wu	Yes	15	200 FR LCM	CA	Irvine Novaquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
11	2:03.22	Sofie Vanyo		15	200 FR LCM	VA	Atlantic Coast Athletic Clubs of VA, Inc.	2024 VA LC Senior Champs	2024 Winter US Open (SCY)
12	2:03.34	Emily Wolf		15	200 FR LCM	IN	Fishers Area Swimming Tigers	2024 Olympic Trials - Time Trials	2024 Winter US Open (SCY)
13	2:04.20	Elizabeth Eichbrecht		15	200 FR LCM	MI	Supernova Swim Team	2024 MI OLY Swimming Michigan Open	2024 Winter US Open (SCY)
14	2:04.42	Ellie Patla		15	200 FR LCM	IL	Reach Aquatics Swim Club	2024 IL CZ North Section Summer Championships	2025 Summer Juniors (LCM)
15	2:04.47	Sophia Oka-Fedder		15	200 FR LCM	CC	Fresno Dolphins Swim Team	2024 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
16	2:04.49	Lucy MEJIA ARCE	Yes	15	200 FR LCM	FL	Montverde Aquatic Club	2023 Junior World Champs	2023 Winter Juniors (SCY)
17	2:04.51	Charlotte Milkie		15	200 FR LCM	CA	Circle City Aquatics	2024 SI Spring Speedo Sectionals CA/NV NCA	2024 Winter Juniors (SCY)
18	2:04.55	Amelia Gipson		15	200 FR LCM	MA	Germantown Academy Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
19	2:04.60	Jenna Frost		15	200 FR LCM	FL	Loggerhead Aquatics	2024 FL SZSS Summer Championships	2024 Winter Juniors (SCY)
20	2:04.74	Leila Stafford		15	200 FR LCM	AZ	Flying Fish Arizona Swim Team	2024 Futures Championships - Austin	2025 Summer Juniors (LCM)
21	2:04.89	Sloane Whelehan		15	200 FR LCM	NC	TAC Titans	2024 Futures Championships - Austin	2025 Summer Juniors (LCM)
22	2:04.94	Lucy Velte		15	200 FR LCM	MV	Empire KC Swim Club	2024 Futures Championships - Austin	2025 Summer Juniors (LCM)
23	2:05.02r	Paige Downey		15	200 FR LCM	AZ	Gold Medal Swim Club	2024 AZ AZSI LC Senior State Championship @NEP	2025 Futures (LCM)
24	2:05.10	Sadie Buckley		15	200 FR LCM	PV	Mason Makos Swim Team	2024 Futures Championships - Richmond	2025 Futures (LCM)
25	2:05.12	Adrienne Schadler		15	200 FR LCM	MI	Club Wolverine	2024 MI Eric Namesnik Memorial Open	2025 Futures (LCM)
26	2:05.27	Izzy Riva		15	200 FR LCM	FL	Saint Petersburg Aquatics	2024 Futures Championships - Austin	2025 Futures (LCM)
27	2:05.43	Sofia Oliveira		15	200 FR LCM	NE	Charles River Aquatics	2024 Futures Championships - Austin	2025 Futures (LCM)
28	2:05.55	Daisy Collins		15	200 FR LCM	NC	North Carolina Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
29	2:05.56	Addison Carlile		15	200 FR LCM	IN	Newburgh Sea Creatures	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Futures (LCM)
30	2:05.67	Faith Gorey		15	200 FR LCM	IN	Carmel Swim Club	2024 IN ISI Swimfest	2024 Futures (LCM)
31	2:05.72	Maddy Brennan		15	200 FR LCM	NJ	Peddie Aquatic Association	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
31	2:05.72	Emory Deguenther		15	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 NC SwimMAC LC/SC Invitational	2024 Futures (LCM)
33	2:05.85	Sora Koike		15	200 FR LCM	CA	Alpha Aquatics	2023 CA Southern Pacific Sr Invite (LCM) hosted by TST/GWSC	2024 Futures (LCM)
34	2:05.90	Emerson Callis		15	200 FR LCM	VA	Quest Swimming	2024 VA TIDE Speedo Premier	2025 Futures (LCM)
35	2:05.93r	Sydney Schoeck		15	200 FR LCM	OZ	CSP Tideriders	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Futures (LCM)
35	2:05.93	Kate Farrell		15	200 FR LCM	IL	St Charles Swim Team	2024 FL NCSA Swimming Championships	2024 Futures (LCM)
37	2:05.96	Agatha Amaral	Yes	15	200 FR LCM	FL	Blue Dolfins	2023 BRA CAMPEONATO INTERNACIONAL INFANTIL E JUVENIL	2024 Futures (LCM)
38	2:05.97	Adalynn Biegler		15	200 FR LCM	MN	Edina Swim Club	2024 Indy May Cup	2024 Futures (LCM)
39	2:06.08	Sarah Paisley Owen		15	200 FR LCM	GA	Metro Atlanta Aquatic Club	2024 GA Atlanta Classic	2024 Futures (LCM)
40	2:06.12	Alyse Block		15	200 FR LCM	WI	Verona Area Swim Team	2024 FL NCSA Swimming Championships	2024 Futures (LCM)
41	2:06.23	Ava De Anda		15	200 FR LCM	CA	Riverside Aquatics Association	2023 CA Kevin Perry Invitational SCY	2024 Futures (LCM)
42	2:06.25	Margaret Lietzau		15	200 FR LCM	IL	New Trier Aquatics	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
43	2:06.26r	Audrey Hill		15	200 FR LCM	CC	Clovis Swim Club	2024 Futures Championships - Sacramento	2025 Futures (LCM)
44	2:06.27	Zara Kocak		15	200 FR LCM	SE	Excel Aquatics	2024 SE XCEL Firecracker Invitational	2024 Futures (LCM)
45	2:06.33	Emily Schneider		15	200 FR LCM	SC	Team Greenville	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
46	2:06.38	Lilliana Krstolic		15	200 FR LCM	FL	Laker Swim	2024 FL NCSA Swimming Championships	2024 Futures (LCM)
47	2:06.49	Bree Smith		15	200 FR LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
48	2:06.53	Serena Dickey		15	200 FR LCM	NJ	Lakeland Hills YMCA	2024 FL YMCA National Long Course Swimming Championships	2025 Futures (LCM)
49	2:06.68r	Lily Wiles		15	200 FR LCM	GU	The Woodlands Swim Team	2024 Futures Championships - Austin	2025 Futures (LCM)
50	2:06.70	Kiersten Dietschweiler		15	200 FR LCM	WI	Oshkosh YMCA Dolphin Swim Team	2024 18 & Under Spring Cup - Elkhart	2024 Futures (LCM)
50	2:06.70	Lulu Negro		15	200 FR LCM	IL	St Charles Swim Team	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
52	2:06.72	Taylor Johannsen		15	200 FR LCM	CO	Univ of Denver Hilltoppers	2024 WRS Speedo Sectionals -- Federal Way	2024 Futures (LCM)
53	2:06.82	Rylee Hutchinson		15	200 FR LCM	PC	Pleasanton Seahawks	2024 PC Superleague Summer LC Finals hosted by SRN	2024 Futures (LCM)
54	2:06.94	Ella Gotham		15	200 FR LCM	FL	Bolles School Sharks	2024 FL Southern Zone South Sectional Championship	2024 Futures (LCM)
55	2:06.95	Isabella Muir		15	200 FR LCM	GU	The Woodlands Swim Team	2024 ST AAAA-NS George Block Invitational	2025 Futures (LCM)
56	2:06.97	Ava Otteson		15	200 FR LCM	CA	Elite Otters Swim Team	2023 CA Kevin Perry Invitational SCY	2024 Futures (LCM)
57	2:06.98	Grace Alegi		15	200 FR LCM	FL	Sarasota Sharks	2024 Futures Championships - Huntsville	2025 Futures (LCM)
58	2:07.08	Maddie Thornton		15	200 FR LCM	OR	Bend Swim Club	2024 Futures Championships - Sacramento	2025 Futures (LCM)
59	2:07.11	McKenzie Vasquez		15	200 FR LCM	AR	Razorback Aquatic Club Aquahawgs	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Futures (LCM)
60	2:07.20	Faith Lamah		15	200 FR LCM	MN	Edina Swim Club	2024 IL CZ North Section Summer Championships	2025 Futures (LCM)
61	2:07.21	Hannah Wilson		15	200 FR LCM	NJ	North Jersey Barracudas	2024 NJ EEX JSM Summer Sizzle XXXII	2025 Futures (LCM)
62	2:07.23	Hana Sungail		15	200 FR LCM	FL	Patriot Aquatics	2024 FL Summer Senior Championships	2025 Futures (LCM)
63	2:07.34	Rowyn Wilber		15	200 FR LCM	CC	Clovis Swim Club	2024 CC Arena Western Zone Senior Championship	2025 Futures (LCM)
64	2:07.35	Hannah Campbell		15	200 FR LCM	CA	Mission Viejo Nadadores	2023 CA Kevin Perry Invitational SCY	2024 Futures (LCM)
65	2:07.38	Peighton Johnson		15	200 FR LCM	SC	Gamecock Aquatics	2024 Futures Championships - Huntsville	2025 Futures (LCM)
66	2:07.39	Alyssa Albertyn	Yes	15	200 FR LCM	OZ	Seahawks Swim club	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Futures (LCM)
67	2:07.41	Mia Su		15	200 FR LCM	PC	Santa Clara Swim Club	2024 CC Arena Grand Challenge	2025 Futures (LCM)
68	2:07.46	Josie Marino		15	200 FR LCM	NJ	Wyckoff YMCA	2024 NJ MAY July Heat Wave	2024 Futures (LCM)
69	2:07.49	Emery Vannah		15	200 FR LCM	CA	Sandpipers Of Nevada	2024 IN FAST Olympic Trials Closed Invite	2025 Futures (LCM)
70	2:07.51	Lila Sherman		15	200 FR LCM	PV	The Fish	2024 PV LC Open Championships	2025 Futures (LCM)
71	2:07.58	Aria Grossenbach		15	200 FR LCM	IL	Patriot Aquatic Club	2024 Speedo Summer Championships - Time Trials	2025 Futures (LCM)
72	2:07.64	Brynn Sundell		15	200 FR LCM	WI	Madison Aquatic Club	2024 WI LAKE WESTERN GREAT LAKES OPEN INVITATIONAL	2024 Futures (LCM)
73	2:07.67	Kenzie Hinrich		15	200 FR LCM	SD	Sioux Falls Swim Team	2024 SD State A Long Course Meet	2024 Futures (LCM)
74	2:07.69	Savannah Bowers		15	200 FR LCM	CT	West Hartford Aquatic Team	2024 FL ISCA Summer Senior Blast	2025 Futures (LCM)
75	2:07.71	Cameron Forbes		15	200 FR LCM	PC	AC Swim Club	2024 Futures Championships - Sacramento	2025 Futures (LCM)
76	2:07.72	McKenzie Jenny		15	200 FR LCM	GA	SwimAtlanta	2024 Futures Championships - Huntsville	2025 Futures (LCM)
77	2:07.74	Virginia Hinds		15	200 FR LCM	PV	All Star Aquatics	2024 FL ISCA International Senior Cup	2024 Futures (LCM)
78	2:07.79	Emma Wood		15	200 FR LCM	MN	St Croix Swim Club	2024 MN RSC Senior LC Championships	2025 Futures (LCM)
79	2:07.80	Sabrina Ledwith		15	200 FR LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2020-2024 AAAA
80	2:07.84	Ava Jochims		15	200 FR LCM	AM	Racer X Aquatics	2024 NI Eastern Zone Senior Championships	2020-2024 AAAA
81	2:07.87	Shayna Elgart		15	200 FR LCM	NC	TAC Titans	2024 NC TAC Speedo Triangle Classic	2020-2024 AAAA
82	2:07.88r	Norah Smyth		15	200 FR LCM	OHO	Mason Manta Rays	2024 IN NCSA Summer Swimming Championships	2020-2024 AAAA
83	2:07.96r	Elanor Saybolt		15	200 FR LCM	PV	Nation's Capital Swim Club	2024 Futures Championships - Richmond	2020-2024 AAA
84	2:07.99	Anna Young		15	200 FR LCM	OK	Bartlesville Splash Club	2024 Futures Championships - Austin	2020-2024 AAA
84	2:07.99	Madison Schmitz		15	200 FR LCM	NC	Marlins Of Raleigh	2024 NC STAR ESSZ Spg SR Sectionals	2020-2024 AAA
86	2:08.08	Alex Orris		15	200 FR LCM	ST	Austin Swim Club	2024 Futures Championships - Austin	2020-2024 AAA
