name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Hayden Lester,16,17,137.74,132.39,5.350000000000023,3.8841295193843632,446,242,
Ian Frazer,16,17,127.89,126.14,1.75,1.3683634373289546,60,64,
David Kovacs,16,17,125.33,122.96,2.3700000000000045,1.8910077395675455,20,14,
Karsten Eichler,16,17,130.12,129.65,0.46999999999999886,0.3612050415001528,106,139,
Brian Nguyen,16,17,135.33,133.49,1.8400000000000034,1.3596393999852237,312,284,
Luke Sandberg,16,17,134.41,135.9,-1.490000000000009,-1.1085484710959075,258,405,
Teddy McDonough,16,17,136.21,133.12,3.0900000000000034,2.2685559063211245,354,267,
Keian Lam,16,17,131.65,130.86,0.789999999999992,0.6000759589821436,145,174,
Andrew Chou,16,17,125.25,124.71,0.5400000000000063,0.4311377245509032,16,31,
Ben Chumley,16,17,134.52,130.87,3.6500000000000057,2.7133511745465397,266,176,
Max Buff,16,17,126.97,127.59,-0.6200000000000045,-0.4883043238560326,43,86,
Bucky Gettys,16,17,136.07,131.28,4.789999999999992,3.520246931726312,347,191,
Keoni Li,16,17,137.57,136.15,1.4199999999999875,1.0322017881805536,436,413,
Brady Murdick,16,17,132.95,129.05,3.8999999999999773,2.933433621662262,188,126,
Ethan Ekk,16,17,120.84,118.28,2.5600000000000023,2.1185038066865296,1,2,Yes
Seth Cannon,16,17,135.59,126.05,9.540000000000006,7.035917103031202,326,62,
Reid Wilkerson,16,17,133.33,130.61,2.719999999999999,2.040051001275031,205,166,
Nash Hale,16,17,134.34,127.39,6.950000000000003,5.173440524043474,251,83,
Wes Mank,16,17,131.79,130.86,0.9299999999999784,0.7056681083541836,150,174,
Nick Cavic,16,17,137.63,136.86,0.7699999999999818,0.5594710455569147,441,449,
Ethan Kosin,16,17,125.31,126.01,-0.7000000000000028,-0.5586146357034577,18,60,
Sam Lorenz,16,17,127.95,127.1,0.8500000000000085,0.664322000781562,61,77,
Henry Guo,16,17,128.99,132.02,-3.030000000000001,-2.3490193038220024,81,228,
Luke Eskola,16,17,137.04,133.38,3.6599999999999966,2.6707530647985966,409,279,
Raymond Stelmark,16,17,134.96,131.83,3.1299999999999955,2.319205690574982,295,215,
Gabe Jones,16,17,131.39,128.65,2.7399999999999807,2.0853946266839034,139,112,
Clark Coyle,16,17,134.13,129.01,5.1200000000000045,3.8171922761500077,239,124,
Andy Roose,16,17,127.27,123.81,3.4599999999999937,2.718629684921815,49,21,
Cadel Saszik,16,17,130.45,131.25,-0.8000000000000114,-0.6132617861249609,115,189,
Dillon Spooner,16,17,133.07,131.56,1.509999999999991,1.1347411136995498,195,203,
Quinn Caputo,16,17,130.93,132.35,-1.4199999999999875,-1.084548995646519,131,241,
Conor Duggan,16,17,136.54,134.92,1.6200000000000045,1.186465504614036,378,357,
Drake Shiell,16,17,135.68,131.3,4.3799999999999955,3.228183962264147,330,193,
Noah Mooney,16,17,135.13,133.68,1.4499999999999886,1.0730407755494624,304,298,
Ricky Beebe,16,17,136.32999999999998,135.19,1.1399999999999864,0.8362062642118291,365,370,
Gus Koh,16,17,134.69,128.5,6.189999999999998,4.59573836216497,276,109,
Hayden Sunman,16,17,134.32,129.16,5.159999999999997,3.841572364502678,250,127,
Aiden Tillis,16,17,136.31,135.56,0.75,0.5502164184579268,361,389,
Josh Crook,16,17,132.98,130.32,2.6599999999999966,2.000300797112345,191,155,
Hayden Price,16,17,136.02,134.03,1.990000000000009,1.463020144096463,345,313,
Wyatt Herger,16,17,134.39,128.18,6.2099999999999795,4.620879529726899,256,103,
Daniel Bittner,16,17,133.99,136.32999999999998,-2.339999999999975,-1.7463989849988617,233,425,
Luke Amerson,16,17,126.83,125.85,0.980000000000004,0.7726878498777923,41,53,
Aidan Cole,16,17,127.49,127.43,0.05999999999998806,0.047062514707026486,51,84,
Blake Nelson,16,17,135.34,133.48,1.8600000000000136,1.374316536131235,313,283,
Tommy Johanneman,16,17,135.21,135.16,0.05000000000001137,0.036979513349612726,308,367,
Kole Esselstyn,16,17,133.36,130.77,2.5900000000000034,1.9421115776844653,207,171,
Liem Funk,16,17,132.84,136.48,-3.6399999999999864,-2.7401385124962254,183,432,
Jack Ventre,16,17,132.11,132.51,-0.39999999999997726,-0.3027779880402522,162,244,
Terry Lee,16,17,131.95,128.2,3.75,2.8419856006062902,158,104,
Liam Hickey,16,17,135.96,127.31,8.650000000000006,6.36216534274787,342,81,
Jordan Mowad,16,17,127.71,133.51,-5.799999999999997,-4.541539425260353,57,287,Yes
Peter Shih,16,17,133.63,131.1,2.530000000000001,1.8932874354561111,218,183,
David Melnychuk,16,17,126.14,122.38,3.760000000000005,2.9808149674964364,30,8,
Cole Tangeman,16,17,132.63,134.05,-1.420000000000016,-1.0706476664404856,179,314,
Misha Kojanov,16,17,134.95,125.97,8.97999999999999,6.654316413486469,294,58,
Lucas Hubbard,16,17,129.23,126.85,2.3799999999999955,1.8416776290335026,86,75,
Owen Cather,16,17,133.05,133.99,-0.9399999999999977,-0.706501315295,194,311,
Aaron Mendoza,16,17,126.31,129.95,-3.6399999999999864,-2.8817987491093233,35,149,
Thomas Matheson,16,17,136.5,131.13,5.3700000000000045,3.9340659340659374,374,185,
Dylan Ferguson,16,17,128.22,127.74,0.480000000000004,0.3743565746373452,68,90,
Aidan Levine,16,17,136.88,128.13,8.75,6.392460549386324,402,100,
Tyler Turgeon,16,17,130.57,132.01,-1.4399999999999977,-1.1028567052155915,120,226,
Jackson Patterson,16,17,137.67000000000002,131.8,5.8700000000000045,4.263819277983587,442,213,
Stephen Zhukov,16,17,130.05,132.44,-2.3899999999999864,-1.8377547097270175,103,243,
ERIC Lee,16,17,123.28,126.63,-3.3499999999999943,-2.7173913043478217,7,73,
Matt Mack,16,17,137.42000000000002,131.11,6.310000000000002,4.591762479988358,429,184,
Toby Schwenk,16,17,134.54,134.47,0.06999999999999318,0.05202913631633208,268,337,
Davis Dunham,16,17,129.87,131.77,-1.9000000000000057,-1.4630014630014672,98,210,
Jake McCoy,16,17,124.69,123.4,1.289999999999992,1.0345657229930163,13,20,
Jack Raimy,16,17,133.48,130.56,2.9199999999999875,2.187593646988304,212,164,
Cameron Bucci,16,17,135.72,134.88,0.8400000000000034,0.6189213085764835,333,354,
Sean Green,16,17,122.14,120.85,1.2900000000000063,1.0561650564925547,4,4,
Grant Murphy,16,17,127.56,127.36,0.20000000000000284,0.1567889620570734,53,82,
Max Ciciarelli,16,17,136.74,135.52,1.2199999999999989,0.892204183121251,391,387,
Sebastian Wrona,16,17,135.61,133.23,2.380000000000024,1.7550328146891996,328,273,
Brandon Fleck,16,17,128.44,130.91,-2.469999999999999,-1.9230769230769222,72,177,
Tristan McCain,16,17,137.68,133.68,4.0,2.905287623474724,443,298,
Ian Combs,16,17,130.82,129.59,1.2299999999999898,0.9402232074606252,126,137,
Scott Robinson,16,17,136.11,134.05,2.0600000000000023,1.5134817427081053,349,314,
Nolan Steele,16,17,136.8,135.14,1.660000000000025,1.2134502923976789,397,365,
Brady Johnson,16,17,130.12,125.28,4.840000000000003,3.7196434060866914,106,42,
Emre Sungur,16,17,135.78,133.51,2.2700000000000102,1.6718220651053248,335,287,Yes
Trenton Cassens,16,17,137.18,136.19,0.9900000000000091,0.7216795451232024,418,418,
Dawson Rice,16,17,136.35,132.34,4.009999999999991,2.9409607627429346,367,240,
Matthew Doty,16,17,136.11,134.94,1.170000000000016,0.8595988538682064,349,359,
Logan Loveday,16,17,136.73,131.86,4.869999999999976,3.5617640605572856,390,218,
Johnny Ganser,16,17,130.15,128.95,1.200000000000017,0.9220130618517227,108,122,
Anderson Kopp,16,17,130.09,125.35,4.740000000000009,3.643631332154669,105,44,
Christian Smith,16,17,127.07,128.37,-1.3000000000000114,-1.023058156921391,46,107,
Lincoln Council,16,17,137.01,136.22,0.789999999999992,0.5766002481570631,407,420,
Cameron Smith,16,17,135.11,132.18,2.930000000000007,2.1686033602250068,302,234,
Christian Marrujo,16,17,134.87,132.86,2.009999999999991,1.4903240157188336,288,256,
Max Likins,16,17,130.85,131.06,-0.21000000000000796,-0.16048910966756436,127,182,
Nathan Xu,16,17,135.13,135.53,-0.4000000000000057,-0.2960112484274445,304,388,
Devin Irons,16,17,136.39,129.18,7.2099999999999795,5.286311313146111,369,128,
Andrew Carlile,16,17,137.27,131.18,6.090000000000003,4.436511983681797,422,188,
Luke Ellis,16,17,121.35,121.18,0.1699999999999875,0.14009064688915326,2,7,
Wyatt Ball,16,17,134.77,133.68,1.0900000000000034,0.8087853379832332,280,298,
Hunter Rytting,16,17,136.64,135.76,0.8799999999999955,0.6440281030444932,385,399,
Wyatt Julian,16,17,136.92000000000002,137.21,-0.28999999999999204,-0.2118025124160035,405,469,
Jack Deppe,16,17,138.26,133.96,4.299999999999983,3.110082453348751,474,310,
Aaron Davidson,16,17,137.55,137.84,-0.28999999999999204,-0.2108324245728768,434,498,
Richard Poplawski,16,17,124.65,123.33,1.3200000000000074,1.0589651022864077,12,19,
Quinn Nelson,16,17,126.64,125.34,1.2999999999999972,1.0265319014529353,39,43,
Nick Fabian,16,17,136.55,134.48,2.0700000000000216,1.515928231417079,379,339,
Leo Gustavsson,16,17,136.57,131.39,5.180000000000007,3.792926704254234,381,195,
Landon Kyser,16,17,125.94,124.17,1.769999999999996,1.405431157694137,24,25,
Ryan West,16,17,133.29,129.2,4.090000000000003,3.068497261610026,204,129,
Nicola Saito,16,17,132.2,131.4,0.799999999999983,0.6051437216338752,167,196,
Max Yeoh,16,17,135.54,131.62,3.9199999999999875,2.892135163051489,322,205,
Winston Sundeen,16,17,127.2,129.4,-2.200000000000003,-1.729559748427675,47,133,
Chase Dai,16,17,130.89,134.42,-3.530000000000001,-2.696921078768433,130,335,
Jason Kellerman,16,17,133.74,131.32,2.420000000000016,1.8094810826977836,222,194,
Nathan Jacobbe,16,17,133.25,136.79,-3.539999999999992,-2.656660412757968,203,445,
River Chiang,16,17,131.52,131.76,-0.23999999999998067,-0.1824817518248028,141,209,
Conner Le,16,17,136.2,136.59,-0.3900000000000148,-0.28634361233481265,353,438,
Coleman Kimmel,16,17,135.9,132.91,2.990000000000009,2.200147167034591,339,258,
Julien Rousseau,16,17,131.75,127.92,3.8299999999999983,2.907020872865274,147,95,
