Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	49.49	Mike Rice		17	100 FR LCM	NC	Mecklenburg Swim Association	2025 World Junior Champs	2025 Winter US Open (LCM)
2	49.52	Austin Carpenter		17	100 FR LCM	OHO	Central Ohio Aquatics	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
3	49.86	Liam Carrington	Yes	17	100 FR LCM	FL	Bolles School Sharks	2025 XXXVIII Carifta Aquatic Championships - Trinidad	2025 Summer Nationals (LCM)
4	49.96	Rowan Cox		17	100 FR LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	50.41	Nathan Foucu		17	100 FR LCM	PC	Quicksilver Swimming	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
6	50.42	Tim Wu		17	100 FR LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	50.45	Brody Chandler		17	100 FR LCM	SN	Sierra Marlins Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
8	50.54	Blake Tebeest		17	100 FR LCM	WI	McFarland Spartan Sharks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	50.56	Carter Wright		17	100 FR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Fort Lauderdale - Time Trials	2025 Summer Nationals (LCM)
10	50.72	George Gonzalez		17	100 FR LCM	FG	Miami Swimming	2025 FG RANS LCM Last Chance	2025 Winter US Open (LCM)
11	50.77	DongQi Yu	Yes	17	100 FR LCM	PC	Alto Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
12	50.79	Jimmy Beeson		17	100 FR LCM	SC	Y-Spartaquatics Swim Club	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
13	50.94r	Chase Knopf		17	100 FR LCM	KY	Northern KY Clippers Swimming	2025 SE TNAQ Senior Summer Showdown	2025 Summer Juniors (LCM)
13	50.94	London Rising		17	100 FR LCM	OHO	Greater Toledo Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
15	50.98	Nazar Zoukovski		17	100 FR LCM	AM	Team Pittsburgh Elite Aquatics	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
16	51.00	Gavin Keogh		17	100 FR LCM	CO	Flatiron Athletic Club	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
17	51.02	Jordan Ragland		17	100 FR LCM	SN	Life Time Northern California	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
18	51.03	Albert Smelzer		17	100 FR LCM	NC	Greensboro Swimming Association	2025 Toyota National Championships - Time Trials	2025 Summer Juniors (LCM)
19	51.06	Samuel Brozek		17	100 FR LCM	FL	Sarasota Tsunami Swim Team	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
19	51.06	Cale Tebeest		17	100 FR LCM	WI	McFarland Spartan Sharks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
21	51.11	Antoine Destang	Yes	17	100 FR LCM	FL	Bolles School Sharks	2025 World Champs	2025 Winter Juniors (SCY)
22	51.12	Austin Temple		17	100 FR LCM	VA	Tide Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
23	51.14	Miles Blackson-Dunbar		17	100 FR LCM	CA	Alpha Aquatics	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
24	51.16	Michael Geh		17	100 FR LCM	MR	Badger Swim Club,Inc.	2025 CT CPAC June Meet	2025 Summer Juniors (LCM)
25	51.27	Walter Zeman		17	100 FR LCM	FL	Laker Swim	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
26	51.29	Andy Kravchenko		17	100 FR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
27	51.33	Wade Pyle		17	100 FR LCM	IL	Champaign Cnty YMCA	2025 IL Illinois Swimming Summer Senior Championships	2025 Winter Juniors (SCY)
28	51.38	Sam Wolf		17	100 FR LCM	WI	Badger Aquatics Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
29	51.39	Maddex Ternes		17	100 FR LCM	SC	Y-Spartaquatics Swim Club	2025 FL YMCA National Long Course Swimming Championships	2025 Summer Juniors (LCM)
30	51.47	Andrew Maksymowski		17	100 FR LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
31	51.51	Alex Wu		17	100 FR LCM	OHO	Central Ohio Aquatics	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
32	51.52r	Tobin Reed		17	100 FR LCM	CC	Clovis Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
