name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Henry Ko,17,18,124.83,125.96,-1.1299999999999955,-0.9052311143154653,58,79,
Joel Nace,17,18,123.14,125.07,-1.9299999999999926,-1.5673217476043468,29,62,
Ben Butterfield,17,18,131.13,142.39,-11.259999999999991,-8.586898497674058,254,447,
Connor Wickerham,17,18,122.04,126.58,-4.539999999999992,-3.720091773189112,24,102,
Sy Pizzolato,17,18,127.43,126.86,0.5700000000000074,0.447304402417019,133,106,
Joey Stauss,17,18,133.39,126.93,6.4599999999999795,4.8429417497563385,357,109,
Aiden Moy,17,18,125.78,122.31,3.469999999999999,2.758785180473842,83,19,
CJ Eickhoff,17,18,129.72,130.7,-0.9799999999999898,-0.7554733271661962,203,184,
Gavin Schoeling,17,18,136.17000000000002,133.07,3.1000000000000227,2.276566057134481,473,249,
Michael Vertikoff,17,18,134.31,135.7,-1.3899999999999864,-1.0349192167373884,391,307,
Michael Fox,17,18,129.76,129.59,0.1699999999999875,0.13101109741059455,204,161,
Yochanan Meza,17,18,120.85,119.69,1.1599999999999966,0.9598676044683464,9,6,
Preston Wolf,17,18,136.03,139.69,-3.6599999999999966,-2.690582959641253,464,400,
CJ Meier,17,18,136.47,131.02,5.449999999999989,3.9935516963435105,488,191,
Travis Ayers,17,18,131.37,126.54,4.829999999999998,3.676638501941081,266,100,
Aden Li,17,18,128.79,135.09,-6.300000000000011,-4.891684136967165,171,295,
Thomson Parlette,17,18,129.33,124.91,4.420000000000016,3.417613856027229,186,59,
Ben Boyd,17,18,131.39,144.63,-13.240000000000009,-10.076870385874123,267,484,
Phin Theall,17,18,131.62,126.36,5.260000000000005,3.9963531378210035,273,95,
Bryce Ruder,17,18,128.94,130.75,-1.8100000000000023,-1.4037536838839788,176,187,
Jackson Bubar,17,18,125.15,126.04,-0.8900000000000006,-0.711146624051139,71,84,
Logan Walliker,17,18,131.97,131.09,0.8799999999999955,0.666818216261268,291,192,
Evan Vinarov,17,18,134.45,131.85,2.5999999999999943,1.9338043882484155,395,204,
Thomas Mercer,17,18,130.69,123.82,6.8700000000000045,5.256714362231238,234,38,
David Xu,17,18,130.2,132.31,-2.1100000000000136,-1.6205837173579214,218,222,
Ryder Hicks,17,18,133.25,135.28,-2.030000000000001,-1.5234521575984998,351,301,
Frank Nguyen,17,18,132.28,132.36,-0.0800000000000125,-0.06047777441791088,313,225,
Ty Dropic,17,18,125.88,126.47,-0.5900000000000034,-0.46870034953924644,84,98,
Kam Forsmann,17,18,131.99,133.09,-1.0999999999999943,-0.8333964694294979,295,250,
Braedon Ando,17,18,124.03,124.21,-0.1799999999999926,-0.14512617915019965,43,49,
Blaise Vanslyke,17,18,129.27,129.27,0.0,0.0,184,151,
Colby Whitney,17,18,133.75,132.05,1.6999999999999886,1.271028037383169,371,211,
Lukas Paegle,17,18,127.49,126.3,1.1899999999999977,0.9334065416895425,137,93,
Cameron Frazier,17,18,131.84,132.66,-0.8199999999999932,-0.6219660194174705,286,234,
Joshua Lopez,17,18,123.79,122.79,1.0,0.8078196946441555,38,26,
Michael Anderson,17,18,127.09,130.38,-3.289999999999992,-2.5887166574868137,121,173,
Max Tucker,17,18,128.11,132.54,-4.429999999999978,-3.4579658106314715,147,232,
Evan Ingraham,17,18,127.13,127.29,-0.1600000000000108,-0.1258554235821685,122,118,
Alfredo Dominguez,17,18,126.84,126.56,0.28000000000000114,0.2207505518763806,113,101,
Wesley Foster,17,18,121.01,122.91,-1.8999999999999915,-1.5701181720518893,11,28,
Luke Waldrep,17,18,129.17,128.41,0.7599999999999909,0.5883719129828837,180,139,
Evan Hong,17,18,133.32,139.32,-6.0,-4.5004500450045,354,391,
Colin Smolders,17,18,132.87,132.94,-0.06999999999999318,-0.05268307368103648,334,244,
Braiden Alexander,17,18,135.7,130.45,5.25,3.8688282977155493,451,176,
Micah Moore,17,18,125.28,124.56,0.7199999999999989,0.57471264367816,73,54,
Max Buff,17,18,124.74,124.22,0.519999999999996,0.416867083533747,55,50,
Nick Hardt,17,18,131.74,126.42,5.320000000000007,4.038257173219984,280,96,
Bucky Gettys,17,18,132.24,130.91,1.3300000000000125,1.005747126436791,312,190,
Kaden Fatta,17,18,134.97,133.65,1.3199999999999932,0.9779951100244448,425,261,
Matteo Palmisani,17,18,121.34,121.03,0.3100000000000023,0.2554804681061499,17,14,Yes
Ty Zarbock,17,18,128.5,130.6,-2.0999999999999943,-1.6342412451361823,161,180,
Alejandro Michelena,17,18,121.34,121.39,-0.04999999999999716,-0.0412065271138925,17,17,
Max Likins,17,18,131.98,128.57,3.4099999999999966,2.5837248067889047,293,142,
Spencer Campbell,17,18,125.61,125.84,-0.23000000000000398,-0.18310644057002148,80,77,
Glen Tanner,17,18,132.38,127.69,4.689999999999998,3.5428312433902382,319,126,
Logan Robinson,17,18,120.32,127.77,-7.450000000000003,-6.191821808510642,5,129,
