Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:05.98	Peiqi Yang	Yes	15	400 FR LCM	CA	KSwim	Chinese National Championships (50m)	2024 Olympic Trials
2	4:09.03	Claire Weinstein		15	400 FR LCM	CA	Sandpipers Of Nevada	2023 TYR PSS Knoxville	2024 Olympic Trials
3	4:10.34	Madi Mintenko		15	400 FR LCM	CO	Pikes Peak Athletics	2023 Phillips 66 National Championships	2024 Olympic Trials
4	4:11.31	Kayla Han		15	400 FR LCM	CA	La Mirada Armada	2023 Phillips 66 National Championships	2024 Olympic Trials
5	4:11.97	Lynsey Bowen		15	400 FR LCM	IN	Carmel Swim Club	2023 Indy Spring Cup - CAP REACHED	2024 Olympic Trials
6	4:15.15	Kathleen Turano		15	400 FR LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
7	4:17.46	Ella Cosgrove	Yes	15	400 FR LCM	AZ	Scottsdale Aquatic Club	2023 CAN Bell Canadian Swimming Trials	2023 Winter US Open (LCM)
8	4:18.04	Iris Kim		15	400 FR LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
9	4:18.46	Paige Downey		15	400 FR LCM	AZ	Gold Medal Swim Club	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
10	4:19.66	Luci Gutierrez		15	400 FR LCM	MR	Westchester Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
11	4:19.93	Clarke Neace		15	400 FR LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Martha McKee Open	2023 Summer Juniors (LCM)
12	4:20.52	Chloe Kim		15	400 FR LCM	NJ	Scarlet Aquatics	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
13	4:20.83	Kylie McMurray		15	400 FR LCM	MA	Greater Philadelphia Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
14	4:22.85	Elizabeth Eichbrecht		15	400 FR LCM	MI	Supernova Swim Team	2023 MI Michigan Swimming Ultra LCM Championship Meet	2023 Winter Juniors (SCY)
15	4:23.00	Lily Gormsen		15	400 FR LCM	MR	Long Island Aquatic Club	2023 TYR Pro Swim Series Westmont	2023 Winter Juniors (SCY)
16	4:23.19	Lilly Gault Abdella		15	400 FR LCM	SC	Team Greenville	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
17	4:23.20	Zoie Fjare		15	400 FR LCM	FL	Saint Petersburg Aquatics	2023 FL ISCA International Senior Cup	2023 Winter Juniors (SCY)
18	4:23.24	Gracyn Kehoe		15	400 FR LCM	PN	Bellevue Club Swim Team	2023 PN Senior Long Course Champs	2023 Winter Juniors (SCY)
19	4:23.27	Averie Hager		15	400 FR LCM	ST	Streamline Aquatics	2023 Futures Championships - San Antonio, TX - Cap Reached	2023 Winter Juniors (SCY)
20	4:23.36	Lolly Milbaum		15	400 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter Juniors (SCY)
21	4:23.37	Kennedi Dobson		15	400 FR LCM	NJ	Eastern Express Swim Team	2023 NJ SCAR TYR LC Winter Invite	2023 Winter Juniors (SCY)
22	4:23.44	Emerson Callis		15	400 FR LCM	VA	Quest Swimming	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
23	4:23.91	Emily Hamill		15	400 FR LCM	MA	Germantown Academy Aquatic Club	2022 Toyota US Open	2023 Futures (LCM)
24	4:24.16	Quinn White		15	400 FR LCM	NE	Crimson Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
25	4:24.95	Roos Rottink		15	400 FR LCM	SE	Memphis Thunder Aquatic Club	2023 SE Southeastern Long Course Championships	2023 Futures (LCM)
26	4:24.98	Jessica Robie		15	400 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Futures (LCM)
27	4:25.05	Ava Pape		15	400 FR LCM	NT	Texas Ford Aquatics	2023 NT DM LC Senior Circuit #3	2024 Futures (LCM)
28	4:25.39	Ivy Solt		15	400 FR LCM	MN	Aquajets Swim Team	2023 MN NSAC Minnesota Senior LC State Championship	2024 Futures (LCM)
29	4:25.56	Clare Custer		15	400 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Futures (LCM)
30	4:25.64	Neala Klein		15	400 FR LCM	MR	Unattached	2023 MR TYR Senior Mets LCM Championship	2024 Futures (LCM)
31	4:25.71	Lucy Flynn		15	400 FR LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Futures (LCM)
32	4:26.15	Ellie Bina		15	400 FR LCM	MN	North Suburban Aquatic Club	2023 Futures Championships - West Fargo, ND	2024 Futures (LCM)
33	4:26.19	Natalie Mak		15	400 FR LCM	PC	Crow Canyon Sharks	2023 Futures - Sacramento, CA	2024 Futures (LCM)
34	4:26.28	Charlotte LePage		15	400 FR LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Futures (LCM)
35	4:26.30	Abby Hill		15	400 FR LCM	IL	Barrington Swim Club	2023 IL Illinois Swimming Summer Senior Championships	2024 Futures (LCM)
36	4:26.31	Carly Mauldin		15	400 FR LCM	ST	Alamo Area Aquatic Association	2023 ST AAAA-NS George Block Invitational	2023 Futures (LCM)
