name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Ella Glass,16,17,142.07,141.96,0.10999999999998522,0.07742662067993611,94,124,
Caitlin Brown,16,17,142.66,146.59,-3.930000000000007,-2.754801626244222,112,277,
Maya Lambert,16,17,145.79,150.37,-4.5800000000000125,-3.1415049043144334,213,454,
Teagan McEnroe,16,17,145.07,143.96,1.1099999999999852,0.7651478596539499,186,184,
Reese Yauger,16,17,144.36,145.67000000000002,-1.3100000000000023,-0.9074535882515947,165,234,
Reeves Showfety,16,17,143.96,143.57,0.3900000000000148,0.2709085857182653,148,174,
Ariel Beltran,16,17,146.95,143.62,3.329999999999984,2.266076896903698,261,176,
Addison Everage,16,17,150.17000000000002,146.82999999999998,3.340000000000032,2.2241459679030644,421,287,
Abby Uhl,16,17,147.61,143.62,3.990000000000009,2.7030688977711597,288,176,
Isabelle Barger,16,17,145.04,142.95,2.0900000000000034,1.4409817981246578,183,155,
Evelyn Claeys,16,17,149.74,149.51,0.2300000000000182,0.15359957259250578,401,405,
Teagan O'Dell,16,17,129.09,127.97,1.1200000000000045,0.8676117437446778,3,2,
Tess Boyer,16,17,145.18,145.65,-0.46999999999999886,-0.3237360517977675,192,232,
Peyton Ross,16,17,143.55,140.31,3.240000000000009,2.257053291536056,134,90,
Sophia Paduano,16,17,140.6,139.07999999999998,1.5200000000000102,1.0810810810810885,64,62,
Elise Clift,16,17,141.37,146.96,-5.590000000000003,-3.954162835113534,82,293,
Erika Pelaez,16,17,131.67,135.31,-3.640000000000015,-2.7644869750133023,8,17,
Greta Mott,16,17,151.05,147.8,3.25,2.1516054286660045,467,327,
Holly Hirsch,16,17,143.53,146.42000000000002,-2.890000000000015,-2.0135163380478054,133,269,
Abigail Perry,16,17,146.24,141.86,4.3799999999999955,2.995076586433257,224,122,
Natalie Lomonosov,16,17,147.41,144.28,3.1299999999999955,2.1233294891798353,275,193,
Lydia Sturgeon,16,17,150.69,149.57,1.1200000000000045,0.743247727121909,447,412,
Jennifer Barajas,16,17,147.95,143.51,4.439999999999998,3.001013856032442,298,172,
Addison Pavek,16,17,148.1,149.15,-1.0500000000000114,-0.7089804186360644,306,389,
Reese Briggs,16,17,146.41,146.6,-0.18999999999999773,-0.1297725565193619,231,278,
Angelina Huang,16,17,144.06,142.4,1.6599999999999966,1.1522976537553773,153,137,
Katie Gyure,16,17,138.95,147.07,-8.120000000000005,-5.843828715365243,44,300,
Hannah Krueger,16,17,147.23,146.25,0.9799999999999898,0.6656252122529307,271,261,
Alexa Conner,16,17,132.55,133.51,-0.9599999999999795,-0.7242549981139038,9,11,
Hattie Wasmuth,16,17,141.45,139.3,2.1499999999999773,1.519971721456329,86,67,
