Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	56.66	Brayden Capen		15	100 BK LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
2	57.39	Griffin Oehler		15	100 BK LCM	PV	Rockville Montgomery Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
3	57.60	Liam Carrington	Yes	15	100 BK LCM	FL	Bolles School Sharks	2023 FL FAST High School Open #1	2024 Winter US Open (SCY)
4	57.71	Trae Lewis		15	100 BK LCM	MI	Spartan Aquatic Club	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
5	57.79	Luke Vatev		15	100 BK LCM	IL	Hornet Age Group Swim Club	2024 IL CZ North Section Summer Championships	2024 Winter US Open (SCY)
6	58.01	Davis Jackson		15	100 BK LCM	NC	TAC Titans	2024 NC TAC Speedo Triangle Classic	2024 Winter US Open (SCY)
7	58.07	Joseph Campagnola		15	100 BK LCM	FL	West Florida Lightning Aquatic	2024 FL SZSS Summer Championships	2024 Winter US Open (SCY)
7	58.07	Ethan Bathala		15	100 BK LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
9	58.08	Nico Lee		15	100 BK LCM	OR	Hillsboro Swim Team	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
10	58.11	Sam Campbell		15	100 BK LCM	MI	Club Wolverine	2024 MI OLY Swimming Michigan Open	2024 Winter US Open (SCY)
11	58.16	Kyle Burk		15	100 BK LCM	MA	Kennett & Jennersville Area YMCA	2024 FL YMCA National Long Course Swimming Championships	2024 Winter US Open (SCY)
12	58.17	Ty Thomas		15	100 BK LCM	OZ	River City Aquatics	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
13	58.19	Anthony Pineiro	Yes	15	100 BK LCM	FG	Eagle Aquatics	2023 Junior World Champs	2024 Summer Juniors (LCM)
14	58.30	Charlie Begin		15	100 BK LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
15	58.32	Blake Tebeest		15	100 BK LCM	WI	McFarland Spartan Sharks	2024 Futures Championships - Minneapolis	2024 Winter Juniors (SCY)
16	58.36	Tim Wu		15	100 BK LCM	PC	Pleasanton Seahawks	2024 PC Superleague Summer LC Finals hosted by SRN	2024 Winter Juniors (SCY)
17	58.40	Velizar Filipov		15	100 BK LCM	IL	FMC Aquatic	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
17	58.40	Drew Sito		15	100 BK LCM	NC	New Wave Swim Team	2024 FL Last Splash Invitational	2024 Winter Juniors (SCY)
19	58.57	Jackson Edwards		15	100 BK LCM	AM	Team Pittsburgh Elite Aquatics	2023 OH Speedo Winter Jr East Long Course Time Trial	2024 Winter Juniors (SCY)
20	58.64	Brody Reber		15	100 BK LCM	MA	Lancaster Aquatic Club	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2024 Winter Juniors (SCY)
21	58.65	Brady Holubar		15	100 BK LCM	AZ	Desert Foothills Aquatics	2024 AZ AZSI LC Senior State Championship @NEP	2024 Winter Juniors (SCY)
22	58.68	Owen Stauffer		15	100 BK LCM	PN	Issaquah Swim Team	2024 CAN Mel Zajac Jr International	2024 Winter Juniors (SCY)
23	58.80	Paul Moody		15	100 BK LCM	LE	Great Waves Aquatics	2024 LE Busbey 24	2024 Futures (LCM)
24	58.82	Reid Oconnell		15	100 BK LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
25	58.88	Benjamin Jaggers		15	100 BK LCM	ST	Waterloo Swimming	2024 NT DM Texas Senior Circuit LC #2	2025 Futures (LCM)
26	58.90	Andrew Maksymowski		15	100 BK LCM	CA	Irvine Novaquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Futures (LCM)
27	58.91	Aadin Terrazas		15	100 BK LCM	WI	Ozaukee Aquatics	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
28	58.96	Gerhardt Hoover		15	100 BK LCM	NE	Commonwealth Swimming	2024 AZ Speedo Sectionals	2024 Futures (LCM)
29	59.05r	David Sammons		15	100 BK LCM	NC	SwimMAC Carolina	2024 Speedo Summer Championships	2025 Futures (LCM)
30	59.14	Ethan Sommers		15	100 BK LCM	OR	Hillsboro Swim Team	2024 Futures Championships - Sacramento	2025 Futures (LCM)
30	59.14	Grady Bell		15	100 BK LCM	ST	Nitro Swimming	2024 ST TXLA SZ LC Sectional Champs	2025 Futures (LCM)
32	59.15	Luka Mijatovic		15	100 BK LCM	PC	Pleasanton Seahawks	2024 PC Superleague Summer LC Finals hosted by SRN	2025 Futures (LCM)
33	59.17	Mikko Kuittinen		15	100 BK LCM	CT	Ridgefield Aquatic Club	2024 NJ EEX JSM Summer Sizzle XXXII	2025 Futures (LCM)
34	59.21	Trent Allen		15	100 BK LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Futures (LCM)
35	59.25	Ben Liang		15	100 BK LCM	ST	Nitro Swimming	2024 ST TXLA Longhorn Elite Invite	2024 Futures (LCM)
36	59.26	Luke McIntosh		15	100 BK LCM	FL	Tampa Bay Aquatics	2024 FL FAST Independence Invitational	2025 Futures (LCM)
36	59.26r	Isaac Litwiller		15	100 BK LCM	PC	Quicksilver Swimming	2024 Futures Championships - Sacramento	2025 Futures (LCM)
38	59.27	Dillon Albertyn	Yes	15	100 BK LCM	OZ	Seahawks Swim club	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Futures (LCM)
39	59.31	Yury Plaksin	Yes	15	100 BK LCM	IL	RISE Aquatic Club	2024 IL PAC North Shore Open	2025 Futures (LCM)
40	59.33	Chase Emerson		15	100 BK LCM	CO	Aquawolves Swimming	2024 CC Arena Western Zone Senior Championship	2025 Futures (LCM)
40	59.33	James Sorensen		15	100 BK LCM	GA	Fowler Fins	2024 GA Atlanta Classic	2024 Futures (LCM)
42	59.36	Christian Shenk		15	100 BK LCM	MA	South Jersey Aquatic Club	2024 Futures Championships - Richmond - Time Trials	2025 Futures (LCM)
43	59.39	Matthew Karasek		15	100 BK LCM	IL	Palatine Park Dist Swim Team	2024 IL Illinois Swimming Summer Senior Championships	2025 Futures (LCM)
43	59.39	Parker Knapp		15	100 BK LCM	VA	Tide Swimming	2024 Futures Championships - Richmond	2025 Futures (LCM)
45	59.41	Daniel Goshko		15	100 BK LCM	GA	Unattached	2024 Futures Championships - Huntsville	2025 Futures (LCM)
46	59.46	Maksim Nazarov		15	100 BK LCM	CA	Sandpipers Of Nevada	2024 CA SCS/BREA Summer A/G Championships	2025 Futures (LCM)
47	59.55	Caleb Von Wachter		15	100 BK LCM	MD	Eagle Swim Team Inc.	2023 OH Speedo Winter Jr East Long Course Time Trial	2024 Futures (LCM)
