Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	8:37.98	Kayla Han		16	800 FR LCM	CA	La Mirada Armada	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Summer Nationals (LCM)
2	8:42.48	Paige Downey		16	800 FR LCM	AZ	Gold Medal Swim Club	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Summer Nationals (LCM)
3	8:44.06	Daisy Collins		16	800 FR LCM	NC	North Carolina Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	8:44.67	Sydney Schoeck		16	800 FR LCM	OZ	CSP Tideriders	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	8:45.81	Chloe Teger		16	800 FR LCM	CA	Orange County Gold	2025 Toyota National Championships	2025 Winter US Open (LCM)
6	8:45.82	Leila Stafford		16	800 FR LCM	AZ	Flying Fish Arizona Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter US Open (LCM)
7	8:51.26	Grace Alegi		16	800 FR LCM	FL	Sarasota Sharks	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
8	8:52.81	Emily Wolf		16	800 FR LCM	IN	Fishers Area Swimming Tigers	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
9	8:55.55	Izzy Riva		16	800 FR LCM	FL	Saint Petersburg Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	8:55.68	Karrington Hansen		16	800 FR LCM	FL	Saint Petersburg Aquatics	2025 FL Saint Pete's 1st Long Course Meet	2025 Summer Nationals (LCM)
11	8:56.95	Jenna Frost		16	800 FR LCM	FL	Sporting Jax Aquatic Club	2025 FL Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
12	8:57.30	Lilliana Krstolic		16	800 FR LCM	FL	Laker Swim	2025 FL Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
13	8:57.50	Ellie Patla		16	800 FR LCM	IL	Reach Aquatics Swim Club	2025 IL Illinois Swimming Summer Senior Championships	2025 Winter Juniors (SCY)
14	8:57.86	Annabeth Town		16	800 FR LCM	CO	Highlands Ranch Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
15	9:00.25	Emerson Callis		16	800 FR LCM	VA	Quest Swimming	2025 VA NOVA LC Winter Invitational	2025 Summer Juniors (LCM)
16	9:00.83	Summer Mudadu	Yes	16	800 FR LCM	CA	Sandpipers Of Nevada	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
17	9:01.45	Rylee Hutchinson		16	800 FR LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
18	9:01.59	Riley Christensen		16	800 FR LCM	CA	Sandpipers Of Nevada	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Summer Juniors (LCM)
19	9:02.16	Viri Henikman		16	800 FR LCM	AZ	Flying Fish Arizona Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
20	9:02.54	Elanor Saybolt		16	800 FR LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
21	9:02.75	Ariel Kong	Yes	16	800 FR LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
22	9:03.67	Kate Guenther		16	800 FR LCM	NC	Aquatic Team Of Mecklenburg	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Summer Juniors (LCM)
23	9:03.73	Lila Sherman		16	800 FR LCM	PV	The Fish	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
24	9:03.95	Emily Schneider		16	800 FR LCM	SC	Team Greenville	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
25	9:04.00	Libby Helmer		16	800 FR LCM	SE	Nashville Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	9:04.21	Brynn Sundell		16	800 FR LCM	WI	Madison Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
27	9:04.34	Samantha Anderson		16	800 FR LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Summer Juniors (LCM)
28	9:04.75	Sadie Davidoff		16	800 FR LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
