Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:57.19	Katie Grimes		18	200 FR LCM	CA	Sandpipers Of Nevada	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	1:57.22	Minna Abraham	Yes	18	200 FR LCM	CA	Trojan Swim Club	European Championships	2025 Summer Nationals (LCM)
3	1:58.14	Erin Gemmell		18	200 FR LCM	ST	University of Texas	2023 Toyota US Open Championships	2024 Olympic Trials
4	1:58.33	Addison Sauickie		18	200 FR LCM	FL	Sarasota Sharks	2024 World Champs	2024 Olympic Trials
5	1:58.43	Bella Sims		18	200 FR LCM	FL	University of Florida	2024 GA Atlanta Classic	2024 Olympic Trials
6	1:59.10	Annika Parkhe		18	200 FR LCM	IL	Patriot Aquatic Club	2024 Futures Championships - Minneapolis	2025 Summer Nationals (LCM)
7	1:59.47	Leah Hayes		18	200 FR LCM	IL	Fox Valley Park District Riptides	2024 TYR Pro Swim Series - Westmont	2024 Olympic Trials
8	1:59.72	Anna Moesch		18	200 FR LCM	NJ	Greater Somerset County YMCA Storm	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Olympic Trials
9	1:59.92	Bailey Hartman		18	200 FR LCM	PC	Crow Canyon Sharks	2024 Olympic Trials	2025 Summer Nationals (LCM)
10	2:00.22	Jillian Cox		18	200 FR LCM	ST	Longhorn Aquatics	2024 TYR Pro Swim Series - Knoxville	2024 Olympic Trials
11	2:00.27	Marie Landreneau		18	200 FR LCM	LA	City Of Lafayette Aquatics	2024 LA Tristan Vessel Invitational	2024 Olympic Trials
12	2:00.32	Kate Hurst		18	200 FR LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
13	2:00.91	Amelia Bodenstab		18	200 FR LCM	ST	Longhorn Aquatics	2024 ST TXLA 11 & Over End of School Splash	2024 Summer Nationals (LCM)
14	2:01.20	Adele Sands		18	200 FR LCM	IN	Boilermaker Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
15	2:01.32	Maggie Wanezek		18	200 FR LCM	WI	Elmbrook Swim Club	2024 Futures Championships - Minneapolis	2025 Summer Nationals (LCM)
16	2:01.64	Aspen Gersper		18	200 FR LCM	FG	Saint Andrew's Aquatics	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Summer Nationals (LCM)
17	2:01.67	Mila Nikanorov		18	200 FR LCM	CO	Highlands Ranch Aquatics	2024 AZ Speedo Sectionals	2024 Summer Nationals (LCM)
18	2:01.78	Ellery Ottem		18	200 FR LCM	SC	Gamecock Aquatics	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Summer Nationals (LCM)
19	2:01.85	Cavan Gormsen		18	200 FR LCM	VA	Unattached	Tennessee Invitational	2024 Winter US Open (SCY)
20	2:02.05	Camden Doane		18	200 FR LCM	PN	King Aquatic Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Nationals (LCM)
21	2:02.06	Zoe Nordmann		18	200 FR LCM	GU	Magnolia Aquatic Club	2024 NT LAC Summer Senior Showdown	2025 Summer Nationals (LCM)
22	2:02.11	Ava Chavez		18	200 FR LCM	PC	California Aquatics	2024 Southern California Invite - hosted by NOVA	2024 Winter US Open (SCY)
23	2:02.14	Campbell Chase		18	200 FR LCM	NT	COR Swimming	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
24	2:02.15	Erika Pelaez		18	200 FR LCM	FG	Eagle Aquatics	2024 FG LCM Senior Championships	2025 Summer Nationals (LCM)
25	2:02.23	Rachel Bockrath		18	200 FR LCM	MA	Wilmington Aquatic Club	2024 Olympic Trials - Time Trials	2025 Summer Nationals (LCM)
26	2:02.39	Summer Cardwell		18	200 FR LCM	KY	University of Louisville	Louisville vs University of Tennessee	2023 Winter US Open (LCM)
27	2:02.42	Lainey Mullins		18	200 FR LCM	MA	Suburban Seahawks Club	2024 Olympic Trials - Time Trials	2024 Winter US Open (SCY)
28	2:02.83	Rebecca Diaconescu		18	200 FR LCM	CA	Sandpipers Of Nevada	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
29	2:02.88	Bella Ekk		18	200 FR LCM	FL	Area Tallahassee Aquatic Club	2024 CAN Bell Olympic Paralympic	2024 Winter US Open (SCY)
30	2:02.96	Asia Kozan		18	200 FR LCM	SI	Tritons Aquatic Club	2024 Triton Invitational	2024 Winter US Open (SCY)
31	2:03.17	Marissa Inouye		18	200 FR LCM	CO	Front Range Barracudas	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
32	2:03.18	Crystal Yuen		18	200 FR LCM	MA	Mercersburg Academy	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter US Open (SCY)
33	2:03.37	Bailey O'Regan	Yes	18	200 FR LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Winter US Open (SCY)
34	2:03.49	Allison Mann		18	200 FR LCM	CA	SOCAL Aquatics Association	2024 CA Los Angeles Invite	2024 Winter US Open (SCY)
