Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:15.53	Sean Green		18	400 IM LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
2	4:20.52	Luke Ellis		18	400 IM LCM	CA	Sandpipers Of Nevada	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
3	4:20.54	Tony Laurito		18	400 IM LCM	SE	Tennessee Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	4:21.78	Ian Stutts		18	400 IM LCM	NC	Marlins Of Raleigh	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	4:21.86	TJ Frost		18	400 IM LCM	OHO	Ohio State University	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
6	4:22.39	Aj Robinson		18	400 IM LCM	GU	Aggie Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
7	4:23.39	Eli Rolfsen		18	400 IM LCM	MI	Greater Kalamazoo Crocs	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
8	4:23.42	Noah Cakir		18	400 IM LCM	MR	Team Suffolk	2025 Toyota National Championships	2025 Winter US Open (LCM)
9	4:23.77	Gabe Nunziata		18	400 IM LCM	VA	Old Dominion Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
10	4:24.67	Grant Murphy		18	400 IM LCM	MD	Annapolis Swim Club	2025 NI LC Eastern Zone Sectionals	2025 Summer Nationals (LCM)
11	4:24.84	Norvin Clontz		18	400 IM LCM	NC	Mecklenburg Swim Association	2025 Toyota National Championships	2025 Winter US Open (LCM)
12	4:25.04	Jiarui Xue		18	400 IM LCM	MN	Aquajets Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	4:25.07	Andy Roose		18	400 IM LCM	VA	Williamsburg Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	4:26.01	Mac Clark		18	400 IM LCM	AM	Team Pittsburgh Elite Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
15	4:26.68	Connor Jones		18	400 IM LCM	GU	Katy Aquatic Team For Youth	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
16	4:26.84	David Kovacs		18	400 IM LCM	IN	Indiana Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
17	4:27.15	Harrison Smith	Yes	18	400 IM LCM	CA	TSM Aquatics	2025 CA Los Angeles Invite	2025 Winter US Open (LCM)
18	4:27.34	Cooper Dillman		18	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
19	4:27.47	Andy Baklanov		18	400 IM LCM	MV	Empire KC Swim Club	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
20	4:28.57	Gregg Enoch		18	400 IM LCM	KY	University of Louisville	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
21	4:29.25	Aaron Davidson		18	400 IM LCM	NC	New Wave Swim Team	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
22	4:29.26	Julien Rousseau		18	400 IM LCM	SI	Pacific Swim	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
23	4:29.49	Charlie Mayr		18	400 IM LCM	IN	Unattached	2025 TYR Pro Swim Series - Westmont	2025 Summer Juniors (LCM)
23	4:29.49	Aiden Moy		18	400 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
25	4:29.78	Gabe Jones		18	400 IM LCM	UT	Olympus Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
