Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:54.79r	Summer McIntosh	Yes	15	200 FR LCM	FL	Unattached	2022 World Champs	2022 Summer Nationals (LCM)
2	1:56.71r	Claire Weinstein		15	200 FR LCM	CA	Sandpipers Of Nevada	2022 World Champs	2022 Summer Nationals (LCM)
3	2:00.84	Teagan O'Dell		15	200 FR LCM	CA	Irvine Novaquatics	2022 CA SCS/NOVA June Age Group	2022 Summer Nationals (LCM)
4	2:01.21	Alex Shackell		15	200 FR LCM	IN	Carmel Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
5	2:01.26	Mere Whelehan		15	200 FR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Summer Nationals (LCM)
6	2:02.10	Erika Pelaez		15	200 FR LCM	FG	Eagle Aquatics	2022 FG Southern Zone South Sectional	2022 Winter US Open (LCM)
7	2:02.15	Kennedi Dobson		15	200 FR LCM	NJ	Eastern Express Swim Team	2022 AM LC Eastern Zone SR Championship	2022 Winter US Open (LCM)
8	2:03.17	Lillian Nesty		15	200 FR LCM	FL	Gator Swim Club	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
9	2:03.45	Emily Hamill		15	200 FR LCM	MA	Germantown Academy Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
10	2:03.59	Mia Foster		15	200 FR LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN OCA July Jubilee Invitational	2022 Winter US Open (LCM)
11	2:03.77	Maya Bezanson	Yes	15	200 FR LCM	US	Unattached	2022 Jr Pan Pacific Swimming Championships	2023 Summer Juniors (LCM)
12	2:03.82	Nicole Zettel		15	200 FR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
13	2:04.33	Alexa McDevitt		15	200 FR LCM	PN	Bellevue Club Swim Team	2022 PC SCSC Futures West	2022 Winter Juniors (SCY)
14	2:04.67	Natalie Walklett		15	200 FR LCM	CA	Rose Bowl Aquatics	2022 PC SCSC Futures West	2022 Winter Juniors (SCY)
15	2:04.77	Allison Bischoff		15	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA EZ LC Speedo Super Sectional	2022 Winter Juniors (SCY)
16	2:04.86	Arina Vorobyeva		15	200 FR LCM	MA	Unattached	2022 AM LC Eastern Zone SR Championship	2022 Winter Juniors (SCY)
17	2:04.88	Andrea Dworak		15	200 FR LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
18	2:05.01	Lexie Ward		15	200 FR LCM	IN	Carmel Swim Club	2022 IN NAT Indy Spring Cup	2022 Futures (LCM)
19	2:05.03r	Becky Rentz		15	200 FR LCM	IL	Academy Bullets Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
19	2:05.03	Ella Roberson		15	200 FR LCM	MI	Midland Dolphins	2022 NC Futures Championships Cary	2023 Futures (LCM)
21	2:05.25	Sarah Freeman		15	200 FR LCM	MA	Germantown Academy Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
22	2:05.29r	Erica Jaffe		15	200 FR LCM	SN	Sierra Marlins Swim Team	2022 Speedo Junior National Ch	2023 Futures (LCM)
23	2:05.45	Emma Reiser		15	200 FR LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2023 Futures (LCM)
24	2:05.46	Brianna Deierlein		15	200 FR LCM	CT	Ridgefield Aquatic Club	2022 LE Futures Championships Geneva	2023 Futures (LCM)
25	2:05.50	Sydney Willson		15	200 FR LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
25	2:05.50	Zara Masud		15	200 FR LCM	CA	Aquazot Swim Club	2022 Futures - Santa Clara	2023 Futures (LCM)
27	2:05.57	Sadie Murphy		15	200 FR LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
28	2:05.63	Chloe Kim		15	200 FR LCM	NJ	Scarlet Aquatics	2022 Speedo Junior National Ch	2023 Futures (LCM)
29	2:05.70	Emma Schumacher		15	200 FR LCM	IN	Fishers Area Swimming Tigers	2022 GU GULF Duel in the Pool	2022 Futures (LCM)
30	2:05.71	Ella Cosgrove	Yes	15	200 FR LCM	AZ	Unattached	2022 Speedo Junior National Ch	2023 Futures (LCM)
31	2:05.91	Amelia Mason		15	200 FR LCM	CO	Flatiron Athletic Club	2022 CO CSI Senior LC Championships	2023 Futures (LCM)
32	2:05.92r	Lynsey Bowen		15	200 FR LCM	IN	Carmel Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
32	2:05.92	Lilla Bognar		15	200 FR LCM	SC	Team Greenville	2022 Speedo Junior National Ch	2023 Futures (LCM)
32	2:05.92	Zoe Nordmann		15	200 FR LCM	GU	Magnolia Aquatic Club	2022 GU GULF Duel in the Pool	2022 Futures (LCM)
35	2:06.03	Isabella Klinefelter		15	200 FR LCM	GA	Tidal Wave Swimming	2022 GA LC Senior State Championship	2023 Futures (LCM)
36	2:06.05	Jillian Crooks	Yes	15	200 FR LCM	FG	TS Aquatics	2022 FG Jesse Vassallo Invitational	2022 Futures (LCM)
37	2:06.13	Aliana Marakovic		15	200 FR LCM	ST	Nitro Swimming	2022 ST TXLA Speedo Southern Sectionals	2023 Futures (LCM)
38	2:06.21	Elise Clift		15	200 FR LCM	NT	Mansfield Aquatic Club	2022 GU Texas Senior Circuit 3	2022 Futures (LCM)
39	2:06.25	Olivia Moore		15	200 FR LCM	FL	Planet Swim Aquatics	2022 NC Futures Championships Cary	2023 Futures (LCM)
40	2:06.41	Sarah Larsen		15	200 FR LCM	MR	Long Island Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
41	2:06.48	Taylor Bacher		15	200 FR LCM	OHO	Mason Manta Rays	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
42	2:06.50r	Skylar Knowlton		15	200 FR LCM	NE	Phoenix Swimming	2022 Speedo Junior National Ch	2023 Futures (LCM)
43	2:06.51	Amanda Barnard		15	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
44	2:06.53	Isabella Chavez-Varela		15	200 FR LCM	SI	Coronado Swim Association Team Elite	2022 SI SPLASH AND DASH	2023 Futures (LCM)
45	2:06.54r	Raegan Canada		15	200 FR LCM	VA	Quest Swimming	2022 LE Futures Championships Geneva	2023 Futures (LCM)
46	2:06.60	Hazel Mouhidin		15	200 FR LCM	NE	Crimson Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
47	2:06.61	Lilly Robertson		15	200 FR LCM	SE	Ensworth Aquatics	2022 SE LC Championships	2023 Futures (LCM)
48	2:06.74	Isabella Budnik		15	200 FR LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
49	2:06.92	Audrey Pickles		15	200 FR LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
50	2:06.96	Emma Sundermeyer		15	200 FR LCM	FL	Southwest Stars Swim Club	2022 FL RAFC Summer Solstice	2023 Futures (LCM)
51	2:07.02	Montse Spielmann	Yes	15	200 FR LCM	ST	Alamo Area Aquatic Association	2022 Futures Championships College Station	2023 Futures (LCM)
52	2:07.06r	Ella Jablonski		15	200 FR LCM	PN	Seattle Metropolitan Aquatic Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
53	2:07.08	Lily Gormsen		15	200 FR LCM	MR	Long Island Aquatic Club	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
54	2:07.13	Maeve Eckerman		15	200 FR LCM	FL	Sarasota Sharks	2022 FL Shark Open	2022 Futures (LCM)
55	2:07.25	Abigail Perry		15	200 FR LCM	CO	Falfins Swimming	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
56	2:07.31	Savannah Skow		15	200 FR LCM	NM	Las Cruces Aquatic Team	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
57	2:07.36	Kate Fedor		15	200 FR LCM	CT	ZEUS Swim Team	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
58	2:07.37	Lily Archibald		15	200 FR LCM	CT	Ridgefield Aquatic Club	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
59	2:07.42	Annam Olasewere		15	200 FR LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
60	2:07.46	Lili Ratzlaff		15	200 FR LCM	IN	Franklin Regional Swim Team	2022 IN FRST Summer Classic	2023 Futures (LCM)
61	2:07.49	Lily Dormans		15	200 FR LCM	CA	Rose Bowl Aquatics	2022 CA Speedo Grand Challenge	2022 Futures (LCM)
61	2:07.49r	Sophie McCammon		15	200 FR LCM	NC	Lifetime Swim Team North Carolina	2022 NC LC SR CHAMPS	2023 Futures (LCM)
63	2:07.51	Lauren Lee		15	200 FR LCM	MR	Badger Swim Club,Inc.	2022 NJ SCAR Memorial Day	2022 Futures (LCM)
64	2:07.53	Sofia Luper		15	200 FR LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2023 Futures (LCM)
65	2:07.59	MJ Neilson		15	200 FR LCM	AZ	Phoenix Swim Club	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
66	2:07.74	Marley Lovick		15	200 FR LCM	GU	The Woodlands Swim Team	2022 Futures - College Station	2023 Futures (LCM)
67	2:07.79	Hailey Vlcek		15	200 FR LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
68	2:07.80	Adalene Robillard		15	200 FR LCM	OHO	Mason Manta Rays	2022 TT Speedo Junior National Ch	2020-2024 AAAA
69	2:07.83	Kaelia Hughes		15	200 FR LCM	CA	Irvine Novaquatics	2022 CA Speedo Grand Challenge	2020-2024 AAAA
70	2:07.87	Ella Mongenel		15	200 FR LCM	ST	Unattached	2022 Futures Championships - C	2020-2024 AAAA
71	2:07.92	Ellie Butler		15	200 FR LCM	PC	Crow Canyon Country Club Sharks	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
72	2:07.94	Avery Luedke		15	200 FR LCM	MN	Aquajets Swim Team	2022 IN NAT Indy Spring Cup	2020-2024 AAA
73	2:07.95	Ellie Todd		15	200 FR LCM	MI	Michigan Lakeshore Aquatics	2022 MN USAS Speedo Meet	2020-2024 AAA
74	2:08.01	Kate Simon		15	200 FR LCM	MI	East Grand Rapids Aquatics	2022 NC Futures Championships Cary	2020-2024 AAA
75	2:08.03	Chloe Eyrich		15	200 FR LCM	SN	Wolverine Aquatics	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
76	2:08.05	Emma Overall		15	200 FR LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2020-2024 AAA
77	2:08.06	Ava Portello		15	200 FR LCM	SN	DART Swimming	2022 Futures - Santa Clara	2020-2024 AAA
78	2:08.11	AnneMarie Vlaic		15	200 FR LCM	OR	Lake Oswego Swim Club	2022 PC SCSC Futures West	2020-2024 AAA
79	2:08.16	Eli Summa		15	200 FR LCM	SC	Hilton Head Aquatics	2022 SC LSC Senior State Champs	2020-2024 AAA
80	2:08.17	Colleen Bull		15	200 FR LCM	NJ	Greater Somerset County YMCA Storm	2022 NC AP LC YMCA Nationals	2020-2024 AAA
81	2:08.18	Sammy Cummins		15	200 FR LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2020-2024 AAA
82	2:08.19	Sloan Zallen		15	200 FR LCM	CO	Loveland Swim Club	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
83	2:08.25	Danielle Gleason		15	200 FR LCM	AZ	Phoenix Swim Club	2022 AZ LC Senior State Championship	2020-2024 AAA
84	2:08.30	Adair Shaw		15	200 FR LCM	SC	Wahoo Aquatic Club	2022 SC LSC Senior State Champs	2020-2024 AAA
85	2:08.41	Kelly Song		15	200 FR LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West - Time Trials	2020-2024 AAA
86	2:08.43	Karly Boles		15	200 FR LCM	MA	Germantown Academy Aquatic Club	2022 NJ SCAR Memorial Day	2020-2024 AAA
87	2:08.50	Ana Hazlehurst		15	200 FR LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Spring Long Course Meet	2020-2024 AAA
88	2:08.56	Emily Brown		15	200 FR LCM	OHO	Dublin Community Swim Team	2022 LE Speedo Summer Sectionals	2020-2024 AAA
89	2:08.60	Alanis Santiago		15	200 FR LCM	FL	Indian River Aquatics	2022 NC Futures Championships Cary	2020-2024 AAA
89	2:08.60	Ana Loveridge		15	200 FR LCM	CO	Aquawolves Swimming	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
91	2:08.68	Isabela Teixeira	Yes	15	200 FR LCM	NE	United Swim Club	2022 LE Futures Championships Geneva	2020-2024 AAA
91	2:08.68	Charlotte Driesse		15	200 FR LCM	FL	Loggerhead Aquatics	2022 FL BSS TYR June Classic	2020-2024 AAA
93	2:08.71	Sarah Rodrigues		15	200 FR LCM	NJ	North Jersey Bluestreaks	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 AAA
94	2:08.72	Brynn Stoneburg		15	200 FR LCM	FL	Treasure Coast Aquatics	2022 FL SZ South Sectionals Championships	2020-2024 AAA
95	2:08.76	Abby Emrich		15	200 FR LCM	NC	North Carolina Aquatic Club	2022 NC NCAC LCM Tar Heel States	2020-2024 AAA
95	2:08.76	Samantha Synsvoll		15	200 FR LCM	CO	Colorado Springs Area Swimming	2022 Futures Championships - C	2020-2024 AAA
97	2:08.80	Lena Syers		15	200 FR LCM	KY	Lakeside Swim Team	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
98	2:08.82	Kaitlyn Sallows		15	200 FR LCM	OHO	Buckeye Swim Club	2022 TT Speedo Junior National Ch	2020-2024 AAA
99	2:08.90	Olivia Safarikova	Yes	15	200 FR LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2020-2024 AAA
99	2:08.90	Issabelle Parrish		15	200 FR LCM	IE	Manta Ray Aquatics	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
99	2:08.90	Ellie Archer		15	200 FR LCM	MA	Plymouth Whitemarsh Aquatics	2022 MA Swimming Meet	2020-2024 AAA
102	2:08.93	Audrey Lee		15	200 FR LCM	CA	SOCAL Aquatics Association	2022 CA Los Angeles Invitational	2020-2024 AAA
102	2:08.93	Sydney Holfelder		15	200 FR LCM	NC	TAC Titans	2022 NC TAC Spring Invitational	2020-2024 AAA
104	2:08.94	Annika Hicks		15	200 FR LCM	SN	California Gold	2022 SN Summer CA-NV Sectional-CC	2020-2024 AAA
105	2:08.95	Gabi Dyer		15	200 FR LCM	CO	Unattached	2022 AZ SAC Cactus Classic	2020-2024 AAA
106	2:08.97	Alexa Wong		15	200 FR LCM	CC	Tule Nation Tritons	2022 CA Speedo Grand Challenge	2020-2024 AAA
107	2:09.01	Cecilia Howard		15	200 FR LCM	PN	Bellevue Club Swim Team	2022 PN Senior Long Course Champs	2020-2024 AAA
108	2:09.03	Savannah Branon		15	200 FR LCM	FL	Episcopal AmberJax	2022 NC Futures Championships Cary	2020-2024 AAA
109	2:09.06	Penny Lazar		15	200 FR LCM	CT	Unattached	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
110	2:09.08	Charlotte LePage		15	200 FR LCM	NC	SwimMAC Carolina	2022 MS Southern Zone Age Group	2020-2024 AAA
111	2:09.09	Maela McKallip		15	200 FR LCM	GA	Swim Macon	2022 GA LC Senior State Championship	2020-2024 AAA
112	2:09.11	Kiarra Thomas		15	200 FR LCM	IN	Carmel Swim Club	2022 IN Senior LCM Championships	2020-2024 AAA
113	2:09.12	Kate Bradley		15	200 FR LCM	GA	Marietta Marlins, Inc	2022 MS Southern Zone Age Group	2020-2024 AAA
113	2:09.12	Sidney Brann		15	200 FR LCM	FL	Sarasota Sharks	2022 FL Shark Open	2020-2024 AAA
115	2:09.13	Mikki Maemura		15	200 FR LCM	CA	Beach Cities Swimming	2022 CA SCS/RMDA June Age Group	2020-2024 AAA
116	2:09.16r	Lauren Putnam		15	200 FR LCM	SI	North Coast Aquatics	2022 PC SCSC Futures West	2020-2024 AAA
117	2:09.17	Sierra Tallman		15	200 FR LCM	CA	Santa Barbara Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
118	2:09.18	Bella Brito		15	200 FR LCM	CA	Beach Cities Swimming	2022 CA RAA Summer JO's	2020-2024 AAA
118	2:09.18	Brianna Cong		15	200 FR LCM	IA	Central Iowa Aquatics	2022 IA Long Course Championships	2020-2024 AAA
120	2:09.24r	Hanna Klingensmith		15	200 FR LCM	AM	Team Pittsburgh Elite Aquatics	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
121	2:09.25	Eunice Lee		15	200 FR LCM	PC	Santa Clara Swim Club	2022 CC Arena Grand Challenge	2020-2024 AAA
121	2:09.25	Elle Scott		15	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA Senior Classic	2020-2024 AAA
123	2:09.26	Sarah Hardin		15	200 FR LCM	SI	San Diego Seaport Aquatics	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
