Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.96	Campbell McKean		18	100 BR LCM	OR	Bend Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
2	1:00.54	Gabe Nunziata		18	100 BR LCM	VA	Old Dominion Aquatic Club	2025 World Junior Champs	2025 Winter US Open (LCM)
3	1:01.02	Noah Cakir		18	100 BR LCM	MR	Team Suffolk	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
4	1:01.28	Drew Gaerthofner		18	100 BR LCM	WI	Wisconsin Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	1:01.56	Xavier Ruiz	Yes	18	100 BR LCM	NC	University Of North Carolina	2025 Puerto Rico International Swimming Open	2025 Summer Nationals (LCM)
6	1:01.59	Gunnar Hansen		18	100 BR LCM	WT	Lubbock Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	1:01.67	Jack Armour		18	100 BR LCM	NT	Texas Ford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
8	1:01.90	Oliver Munn	Yes	18	100 BR LCM	ST	Nitro Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:01.98	Jude Banks		18	100 BR LCM	LE	Blazing Barracudas	2025 LE Holtrey25	2025 Winter US Open (LCM)
10	1:02.24	Jordan Willis		18	100 BR LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
11	1:02.42	Jack Hackler		18	100 BR LCM	MN	West Express Swim Team	2025 MN UOFM CZ North Speedo Sectionals	2025 Winter US Open (LCM)
12	1:02.54	Finnley Conklin		18	100 BR LCM	WI	Unattached	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
13	1:02.72	Giulian Martin		18	100 BR LCM	FG	Hurricane Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	1:02.74	Cruz Lopez		18	100 BR LCM	SN	AquaSol	2025 PC Speedo Sectionals - Novato	2025 Winter US Open (LCM)
15	1:02.75	Ian Stutts		18	100 BR LCM	NC	Marlins Of Raleigh	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
16	1:02.85	Josh Bey		18	100 BR LCM	IN	Highland Hurricanes Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
17	1:03.05	Tanner Wilson		18	100 BR LCM	CO	Air Force Academy	2025 Toyota National Championships	2025 Winter US Open (LCM)
18	1:03.24	Keian Lam		18	100 BR LCM	IL	Fox Valley Swim Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
19	1:03.29	Maddax Thompson		18	100 BR LCM	OZ	Saluki Swim Club	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
20	1:03.33	Hudson Bawduniak		18	100 BR LCM	NT	Metroplex Aquatics	2025 Speedo Junior National Championships - Time Trials	2025 Winter US Open (LCM)
21	1:03.36	Elias Panachyda		18	100 BR LCM	MA	Central Bucks Swim Team	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
22	1:03.38	Trey Clervi		18	100 BR LCM	MV	Columbia Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
23	1:03.46	Ty Schneider		18	100 BR LCM	CA	Riverside Aquatics Association	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
24	1:03.49	Raphael Wang		18	100 BR LCM	ST	Waterloo Swimming	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Winter US Open (LCM)
25	1:03.53	Tiernan Moore		18	100 BR LCM	KY	Kentucky Aquatics	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
26	1:03.54	Dallas Jones		18	100 BR LCM	NT	Lakeside Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
27	1:03.60	Maston Ballew		18	100 BR LCM	SE	Nashville Aquatic Club	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
28	1:03.64	Jonah Lee		18	100 BR LCM	IN	Valparaiso Swim Club	2025 TYR Pro Swim Series - Westmont	2025 Winter US Open (LCM)
29	1:03.66	Julian Callender		18	100 BR LCM	WI	Madison Aquatic Club	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
30	1:03.68	Tyler Tannenberger		18	100 BR LCM	GU	Swim Streamline at Northampton	2025 GU Fleet Summer Classic	2025 Winter US Open (LCM)
