Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.49	Ian Call		16	100 BR LCM	SE	Memphis Thunder Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
2	1:01.90	Shareef Elaydi		16	100 BR LCM	PC	Santa Clara Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
3	1:02.40	Jacob Bougaieff		16	100 BR LCM	GU	Dads Club Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
4	1:02.91	Gerhardt Hoover		16	100 BR LCM	NE	Commonwealth Swimming	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
5	1:03.08	Yury Kuzmenko		16	100 BR LCM	PC	Valley Splash	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
6	1:03.24	Charlie Wang		16	100 BR LCM	NT	Metroplex Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	1:03.28	Camden Cook		16	100 BR LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
8	1:03.33	Luke Zardavets		16	100 BR LCM	FL	Bolles School Sharks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:03.36	Ethan Chipriano		16	100 BR LCM	MA	Delaware Swim Team	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
10	1:03.49	Isaac Carsel		16	100 BR LCM	SN	DART Swimming	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
11	1:03.55	Luc Dionne		16	100 BR LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
12	1:03.59	Elonzo Santos		16	100 BR LCM	CA	La Mirada Armada	2025 CA RMDA Road to LA28 - LCM	2025 Winter US Open (LCM)
13	1:03.66	Max Laine		16	100 BR LCM	ST	Waterloo Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	1:03.68	Sebastian Tith		16	100 BR LCM	MA	Upper Main Line YMCA	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
15	1:03.79	Peter Vu		16	100 BR LCM	CA	Irvine Novaquatics	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Summer Juniors (LCM)
16	1:03.98	Ryan Wanner		16	100 BR LCM	WI	Waukesha Express Swim Team	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
17	1:03.99	Evan Summers		16	100 BR LCM	MA	Nittany Lion Aquatic Club	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
18	1:04.02	Yi Zheng		16	100 BR LCM	IN	Carmel Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
19	1:04.03	Raul Antadillas	Yes	16	100 BR LCM	FG	YMCA of South Florida	2025 World Junior Champs	2025 Winter Juniors (SCY)
20	1:04.06	Allan Zhu		16	100 BR LCM	IL	Patriot Aquatic Club	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
21	1:04.09	Aidan Collins		16	100 BR LCM	SN	DART Swimming	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
22	1:04.12	Jackson Hartzler		16	100 BR LCM	GU	Cypress Fairbanks Swim Club	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
23	1:04.18	Andrew Pham		16	100 BR LCM	PC	SUNN Swimming	2025 PC Speedo Sectionals - Novato	2025 Summer Juniors (LCM)
24	1:04.43	Remi Angerer	Yes	16	100 BR LCM	SE	Auburn Aquatics	2025 World Junior Champs	2025 Winter Juniors (SCY)
25	1:04.44	Juan Diego Leon	Yes	16	100 BR LCM	FG	TS Aquatics	2025 FG LCM Senior Championships	2025 Summer Juniors (LCM)
26	1:04.46	Jacob Lee		16	100 BR LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
27	1:04.49	Henry Yang		16	100 BR LCM	CA	Rose Bowl Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
28	1:04.59	Charlie McCuiston		16	100 BR LCM	MI	Atlantis Swimming	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
29	1:04.72	Andrew Koek		16	100 BR LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Summer Juniors (LCM)
30	1:04.75	Jordan Ragland		16	100 BR LCM	SN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Juniors (LCM)
31	1:04.88	Nikolas Petzold		16	100 BR LCM	GU	Magnolia Aquatic Club	2025 GER Deutsche Jahrgangsmeisterschaften Schwimmen	2025 Summer Juniors (LCM)
32	1:04.93	Kyle Spaman		16	100 BR LCM	MA	Upper Dublin Aquatic Club	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
33	1:05.00	Matthew Wolfle		16	100 BR LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA NOVA LC Winter Invitational	2025 Summer Juniors (LCM)
34	1:05.02	Taylor Thongintra		16	100 BR LCM	CA	Aquazot Swim Club	2025 CA SCS/RMDA June Age Group Championships	2025 Summer Juniors (LCM)
35	1:05.03	Daniel Xia		16	100 BR LCM	PN	Wave Aquatics	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
36	1:05.07	Joey Rojek		16	100 BR LCM	IN	Valparaiso Swim Club	2025 IN ISI Senior LC Champs	2025 Summer Juniors (LCM)
37	1:05.08	Sawyer Hackett		16	100 BR LCM	FL	Cocoa Beach Tsunami Swimmers	2025 FG Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
38	1:05.09	Griffin Barents Froman		16	100 BR LCM	IN	Westfield Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
38	1:05.09	Joshua Carmichael		16	100 BR LCM	ST	Waterloo Swimming	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
40	1:05.10	Bennett Bacon		16	100 BR LCM	MW	Club Husker	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
41	1:05.14	Issac Adanin		16	100 BR LCM	MI	Club Wolverine	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
42	1:05.20	Brady Manser		16	100 BR LCM	MA	Upper Dublin Aquatic Club	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
43	1:05.22	Jack Martin		16	100 BR LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
44	1:05.25	Rostik Khilko		16	100 BR LCM	PC	Unattached	2025 PC TCA Post-NCS Senior Walkon	2025 Winter Juniors (SCY)
44	1:05.25	Denny Woods		16	100 BR LCM	CO	Durango Swim Club	2025 CO Grand Junction Invitational	2025 Winter Juniors (SCY)
46	1:05.27	Charley Sutorus		16	100 BR LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
47	1:05.31	Cooper Ren		16	100 BR LCM	CA	Rose Bowl Aquatics	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
