Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	57.31	Alex Shackell		18	100 FL LCM	IN	Carmel Swim Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
2	57.92	Leah Shackley		18	100 FL LCM	NC	Wolfpack Elite	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Summer Nationals (LCM)
3	58.58	Summer McIntosh	Yes	18	100 FL LCM	ST	Longhorn Aquatics	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
4	59.84	Jada Duncan		18	100 FL LCM	SN	Sierra Marlins Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	59.87	Leilani Fack	Yes	18	100 FL LCM	MI	Club Wolverine	2025 CAN BC Summer Provincial Championships	2025 Winter US Open (LCM)
6	59.92	Erika Pelaez		18	100 FL LCM	FG	Eagle Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
7	1:00.13	Annie Jia		18	100 FL LCM	MA	Upper Dublin Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
8	1:00.21	Lillian Nesty		18	100 FL LCM	ST	Longhorn Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Winter US Open (LCM)
9	1:00.34	Lily Archibald		18	100 FL LCM	CT	Ridgefield Aquatic Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
10	1:00.44	Caroline Larsen		18	100 FL LCM	MN	Unattached	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
11	1:00.48	Isabella Chow		18	100 FL LCM	IL	Chicago Wolfpack Aquatic Club	2025 MN AQJT Summer Spectacular Invite	2025 Winter US Open (LCM)
12	1:00.60	Ella Jablonski		18	100 FL LCM	PN	Seattle Metropolitan Aquatic Club	2025 PN 13&O Long Course Championships	2025 Winter US Open (LCM)
13	1:00.84	Zara Masud		18	100 FL LCM	CA	Aquazot Swim Club	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
14	1:00.91	Carrie Furbee		18	100 FL LCM	OHO	Central Ohio Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
15	1:00.97	Heather White	Yes	18	100 FL LCM	PN	Bellevue Club Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
16	1:01.04	Grace Rabb		18	100 FL LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
17	1:01.06	Taylor Bacher		18	100 FL LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
18	1:01.11	Penny Zarczynski		18	100 FL LCM	FL	Sporting Jax Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
19	1:01.29	Becky Rentz		18	100 FL LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
