Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.00	Charlotte Crush		17	100 FL LCM	KY	Lakeside Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
2	58.60	Clare Watson	Yes	17	100 FL LCM	PN	Bellevue Club Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
3	59.46	Molly Sweeney		17	100 FL LCM	IN	Carmel Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	59.47	Caroline Mallard		17	100 FL LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
5	59.55	Riley Anderson		17	100 FL LCM	CT	West Hartford Aquatic Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
6	59.80	Mena Boardman		17	100 FL LCM	NE	Commonwealth Swimming	2025 Toyota National Championships	2025 Winter US Open (LCM)
7	1:00.10	Alyce Lehman		17	100 FL LCM	MA	Jersey Wahoos	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
8	1:00.27	Kelsey Zhang		17	100 FL LCM	PC	Palo Alto Stanford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
9	1:00.39	Averie Hager		17	100 FL LCM	ST	Streamline Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
10	1:00.54	Taylor Klein		17	100 FL LCM	NC	Mecklenburg Swim Association	2025 Toyota National Championships - Time Trials	2025 Winter US Open (LCM)
11	1:00.68	Madi Mintenko		17	100 FL LCM	CO	Pikes Peak Athletics	2025 TYR Pro Swim Series - Westmont	2025 Summer Nationals (LCM)
12	1:00.70	Emerson Callis		17	100 FL LCM	VA	Quest Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	1:00.93	Zetta Grace Bartee		17	100 FL LCM	NC	Mecklenburg Swim Association	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	1:00.99	Anna Kilponen		17	100 FL LCM	NJ	Lakeland Hills YMCA	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
15	1:01.00	Maya Hetland		17	100 FL LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
16	1:01.01	Tori Yamamura		17	100 FL LCM	CA	Canyons Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
17	1:01.14	Savannah Skow		17	100 FL LCM	NM	Las Cruces Aquatic Team	2025 BD EPAP Jack White Classic	2025 Winter US Open (LCM)
18	1:01.25	Elle Scott		17	100 FL LCM	NC	SwimMAC Carolina	2024 NC MAC LC/SC Invite	2025 Winter US Open (LCM)
19	1:01.31	Roos Rottink		17	100 FL LCM	SE	Memphis Thunder Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
20	1:01.34	Emma Belk		17	100 FL LCM	AR	Springfield Aquatics	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
21	1:01.37	Ella Gaca Thiele		17	100 FL LCM	CO	Fort Collins Area Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
22	1:01.40	Hannah Wooten		17	100 FL LCM	NC	Marlins Of Raleigh	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
23	1:01.46	Virginia Hinds		17	100 FL LCM	PV	All Star Aquatics	2025 PV AP MCSL Coaches LC Meet	2025 Summer Juniors (LCM)
24	1:01.51	Izzy Beu		17	100 FL LCM	IL	Academy Bullets Swim Club	2025 Toyota National Championships	2025 Summer Juniors (LCM)
25	1:01.56	KC Braeger		17	100 FL LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
26	1:01.60	Riley Hollingsworth		17	100 FL LCM	OHO	Upper Arlington Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
27	1:01.62	Ella Antoniewski		17	100 FL LCM	WI	Waukesha Express Swim Team	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
28	1:01.77	Maya Freeman		17	100 FL LCM	NJ	YMCA of the Jersey Shore	2025 FL YMCA National Long Course Swimming Championships	2025 Winter Juniors (SCY)
29	1:01.85	Maeve Collins		17	100 FL LCM	IL	RISE Aquatic Club	2025 MN UOFM CZ North Speedo Sectionals	2025 Summer Juniors (LCM)
30	1:01.92	Emma Cigna		17	100 FL LCM	PV	Nation's Capital Swim Club	2025 PV LC Open Championships	2025 Summer Juniors (LCM)
31	1:01.93	Chloe Cappola		17	100 FL LCM	GA	Dynamo Swim Club	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
32	1:01.96	Lylah Theriac		17	100 FL LCM	IN	Mooresville Area Swim Team	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
33	1:02.03	Anna Shnowske		17	100 FL LCM	VA	757 Swim	2025 VA LY Commonwealth Games	2025 Summer Juniors (LCM)
34	1:02.09	Gracyn Kehoe		17	100 FL LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
34	1:02.09	Sophia Pero		17	100 FL LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Summer Juniors (LCM)
36	1:02.10	Lara Braganza		17	100 FL LCM	FL	Fast Falcons	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
36	1:02.10	Emma Bronson		17	100 FL LCM	OR	Bend Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
38	1:02.11	Julie Mishler		17	100 FL LCM	IN	Fishers Area Swimming Tigers	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
38	1:02.11	Maya Schweikert		17	100 FL LCM	OHO	Mason Manta Rays	2025 Toyota National Championships - Time Trials	2025 Summer Juniors (LCM)
40	1:02.12	Julia Saxman		17	100 FL LCM	WI	Rocket Aquatics	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
41	1:02.34	Victoria Mori		17	100 FL LCM	CA	SOCAL Aquatics Association	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
42	1:02.35	Ariyana Nieckula		17	100 FL LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
