Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:13.21	Wilson York		15	200 BR LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
2	2:15.47	Yi Zheng		15	200 BR LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
3	2:16.99	Jack Maddan		15	200 BR LCM	GU	First Colony Swim Team, Inc.	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
4	2:18.28	Kota Charles		15	200 BR LCM	SN	Sierra Marlins Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	2:18.57	Ethan Zhou		15	200 BR LCM	NT	Lakeside Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	2:19.03	Cullen Kahl		15	200 BR LCM	GU	Magnolia Aquatic Club	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
7	2:19.29	Henry Zanton		15	200 BR LCM	WI	Madison Aquatic Club	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
8	2:19.38	Matthew Cuadros		15	200 BR LCM	IN	Center Grove Aquatic Club	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
9	2:20.05	Ettore Colombo	Yes	15	200 BR LCM	CA	Rose Bowl Aquatics	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
10	2:20.28	Parker Van Olst		15	200 BR LCM	NC	New Wave Swim Team	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
11	2:20.50	Josiah Collins		15	200 BR LCM	IN	Fort Wayne Swim Team	2025 IN Indy Summer Cup	2025 Summer Juniors (LCM)
12	2:20.61	Aaron Deng		15	200 BR LCM	CA	Evolution Racing Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
13	2:20.62	Charlie Russell		15	200 BR LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
14	2:20.94	Everett Losch		15	200 BR LCM	LE	Lake Erie Silver Dolphins	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
15	2:22.57	Sebastian Huang	Yes	15	200 BR LCM	CT	Wallingford Family YMCA Dolphins	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
16	2:22.66	Luke Sullivan		15	200 BR LCM	MA	Upper Dublin Aquatic Club	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
17	2:22.71	Caleb Caponera		15	200 BR LCM	FG	Florida Atlantic Aquatics	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
18	2:22.83	Max Barnes		15	200 BR LCM	IN	Michiana Marlins Swim Club	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
19	2:22.90	Lucas Young		15	200 BR LCM	PC	AC Swim Club	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
20	2:23.01	Dylan Tambuwun		15	200 BR LCM	PC	San Ramon Valley Aquatics	2025 CC TYR GO Challenge	2025 Winter Juniors (SCY)
21	2:23.38	Zen Hyodo	Yes	15	200 BR LCM	PC	Santa Clara Swim Club	2025 PC Summer Far Western Championships	2025 Winter Juniors (SCY)
22	2:23.52	Lex Ng		15	200 BR LCM	CA	Rose Bowl Aquatics	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
23	2:23.61	Will Kaminsky		15	200 BR LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
24	2:23.62	Braden Meurer		15	200 BR LCM	IL	Fox Valley Swim Team	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
25	2:23.76	Timothy Zhang	Yes	15	200 BR LCM	CA	Unattached	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
26	2:23.83	Jack Pollard		15	200 BR LCM	CA	Sandpipers Of Nevada	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
27	2:23.98	Nithin Raghavan		15	200 BR LCM	PC	Albany Armada Aquatics, LLC	2025 PC Summer Far Western Championships	2025 Winter Juniors (SCY)
28	2:24.10	Eli Sweet		15	200 BR LCM	NC	SwimMAC Carolina	2025 NC GSA Eastern Invitational	2025 Futures (LCM)
29	2:24.19	Alexander Zhao		15	200 BR LCM	PN	Bellevue Club Swim Team	2025 PN BC May Flowers	2025 Futures (LCM)
30	2:24.27	Ivan Karpau		15	200 BR LCM	NE	Crimson Aquatics	2025 FL Southern Zone South Sectional Championships	2025 Futures (LCM)
31	2:24.51	Matthew Sullivan		15	200 BR LCM	CA	Santa Barbara Swim Club	2025 CA SCS/CANY Summer Age Group Championships	AAAA
32	2:24.71	Justin Shi		15	200 BR LCM	MD	Eagle Swim Team Inc.	2025 Futures Championships - Greensboro	AAAA
33	2:24.77	Catuta Neves	Yes	15	200 BR LCM	FL	SwimRise Aquatics	2025 FL Summer Senior Championships	2025 Futures (LCM)
34	2:24.79	Landon Quinn		15	200 BR LCM	SE	Mountain Valley Aquatics	2025 SE NCSA Summer Swimming Championships	AAAA
35	2:24.94	Noah So		15	200 BR LCM	NT	COR Swimming	2025 SE NCSA Summer Swimming Championships	AAAA
36	2:24.96	Brian Raghunathan		15	200 BR LCM	PC	Unattached	2025 PC Zone 1S Post-CCS Senior Walkon	2025 Futures (LCM)
37	2:25.52	Marshall Adams		15	200 BR LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAAA
38	2:25.76	Ben Susil		15	200 BR LCM	IA	Waukee Waves	2025 Futures Championships - Madison	AAAA
39	2:26.06	Joshua Carmichael		15	200 BR LCM	ST	Waterloo Swimming	2025 ST ASC Spring Showcase	2025 Futures (LCM)
40	2:26.13	Garreth Thomas		15	200 BR LCM	IN	Westfield Aquatics	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
41	2:26.30	Xavier Kulak		15	200 BR LCM	MR	Long Island Aquatic Club	2025 SE NCSA Summer Swimming Championships	AAA
42	2:26.36	Nathan Bareilles		15	200 BR LCM	PC	Albany Armada Aquatics, LLC	2025 Futures Championships - Sacramento	AAA
43	2:26.39	James Brandall		15	200 BR LCM	PC	Quicksilver Swimming	2025 Futures Championships - Sacramento	AAA
44	2:26.57	Jack Baker		15	200 BR LCM	KY	Northern KY Clippers Swimming	2025 SE TNAQ Senior Summer Showdown	AAA
45	2:26.60	Marshall Templeman		15	200 BR LCM	IN	Sugar Creek Swim Club	2025 IN ISI Senior LC Champs	2025 Futures (LCM)
46	2:26.69	Tien Nguyen		15	200 BR LCM	PC	Unattached	2025 PC Speedo Sectionals - Novato	2025 Futures (LCM)
47	2:26.78	Shareef Elaydi		15	200 BR LCM	PC	Unattached	2025 PC PLS Long Course Senior Open	2025 Futures (LCM)
48	2:26.89	Paxton Boyd		15	200 BR LCM	KY	Lakeside Swim Team	2025 KY Swimming Long Course Championship	2025 Futures (LCM)
49	2:26.91	Caden Zhao		15	200 BR LCM	AM	Racer X Aquatics	2025 WV 4th Annual Renee McCutchan	2025 Futures (LCM)
50	2:26.95	Jaydison Dacuycuy		15	200 BR LCM	SN	DART Swimming	2025 Futures Championships - Sacramento	AAA
51	2:26.98	Ryan McMillan		15	200 BR LCM	MA	Jersey Wahoos	2025 Futures Championships - Greensboro	AAA
52	2:27.05	Hugh Harrell		15	200 BR LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA LC Senior Champs	2025 Futures (LCM)
53	2:27.06	Noah Hardy		15	200 BR LCM	ST	Alamo Area Aquatic Association	2025 ST ASC Firecracker	2025 Futures (LCM)
54	2:27.08	Karter Wachs		15	200 BR LCM	VA	Old Dominion Aquatic Club	2025 Futures Championships - Greensboro	AAA
55	2:27.35	Patrick Mao	Yes	15	200 BR LCM	CA	Irvine Novaquatics	2025 CA Los Angeles Invite	2025 Futures (LCM)
56	2:27.37	Deming Gates		15	200 BR LCM	PN	Cascade Swim Club	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
56	2:27.37	Gio Bucci		15	200 BR LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	AAA
58	2:27.39	Brandon Wang		15	200 BR LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Futures (LCM)
59	2:27.42	Cooper Walkup		15	200 BR LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
60	2:27.43	Landon Hall		15	200 BR LCM	SE	Tennessee Aquatics	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Futures (LCM)
61	2:27.45	Ben Lisbon		15	200 BR LCM	GA	SwimAtlanta	2025 GA Long Couse Senior State Championships	AAA
62	2:27.46	J.J. Hoover		15	200 BR LCM	LA	Bulldog Aquatic Club	2025 LA Senior LC State Championships	2025 Futures (LCM)
63	2:27.55	Will McConlogue		15	200 BR LCM	PC	San Ramon Valley Aquatics	2025 PC Speedo Sectionals - Novato	2025 Futures (LCM)
63	2:27.55	Baron Marshall		15	200 BR LCM	CA	Evolution Racing Club	2025 Futures Championships - Sacramento	AAA
65	2:27.56	Seth Kugel		15	200 BR LCM	OR	Multnomah Athletic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
65	2:27.56	Henry Yang		15	200 BR LCM	CA	Unattached	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Futures (LCM)
67	2:27.57	Luke Bickett		15	200 BR LCM	MA	Jersey Wahoos	2025 Futures Championships - Greensboro	AAA
68	2:27.61	Levi Wolfe		15	200 BR LCM	OHO	Westerville Aquatic Club	2025 OH CZ Speedo Sectional East	2025 Futures (LCM)
69	2:27.63	Noah Warkentin		15	200 BR LCM	CA	Santa Barbara Swim Club	2025 CA Los Angeles Invite	2025 Futures (LCM)
70	2:27.73	Remi Angerer	Yes	15	200 BR LCM	SE	Auburn Aquatics	2025 SE AUB Richard Quick Invitational	2025 Futures (LCM)
71	2:27.76	Roman Malcolm		15	200 BR LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
72	2:27.79	Jaxon Hardt		15	200 BR LCM	PC	Reno Aquatic Club	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
73	2:28.08	Cole Smith		15	200 BR LCM	OHO	Cincinnati Marlins	2025 OH CZ Speedo Sectional East	2025 Futures (LCM)
74	2:28.11	Christian Guettler		15	200 BR LCM	FL	Saint Petersburg Aquatics	2025 Futures Championships - Ocala	AAA
75	2:28.34	John Albornoz		15	200 BR LCM	FG	Unattached	2025 FG Southern Zone South Sectional Championships	2025 Futures (LCM)
75	2:28.34	Qwinton Upshaw		15	200 BR LCM	IN	Fishers Area Swimming Tigers	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
77	2:28.39	Blake Valyo		15	200 BR LCM	NC	Raleigh Swimming Association	2025 Futures Championships - Greensboro	AAA
78	2:28.42	Lucas Simmons		15	200 BR LCM	CO	Maverick Aquatics	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
79	2:28.44	Daniel Kim		15	200 BR LCM	CA	Beach Cities Swimming	2025 CA SCS/RAA Sumer Age Group Championships	AAA
80	2:28.50	Amare San Diego		15	200 BR LCM	HI	Kamehameha Swim Club	2025 Futures Championships - Sacramento	AAA
81	2:28.54	Koki Yamamoto	Yes	15	200 BR LCM	GU	Dads Club Swim Team	2025 SE NCSA Summer Swimming Championships	AAA
82	2:28.59	Jacob Baginski		15	200 BR LCM	PN	King Aquatic Club	2025 PN IST June Invitational	2025 Futures (LCM)
83	2:28.62	Max Garbacz		15	200 BR LCM	WI	Madison Aquatic Club	2025 WI BAC JACK PETTINGER INVITATIONAL	2025 Futures (LCM)
84	2:28.68	Levi Smith		15	200 BR LCM	MD	Naval Academy Aquatic Club	2025 FL ISCA Summer Senior Blast	AAA
85	2:28.72	Spyros Argeros		15	200 BR LCM	MR	Asphalt Green Unified Aquatics	2025 NJ TYR LC Winter Invitational	2025 Futures (LCM)
86	2:28.73	Maximus Kim		15	200 BR LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Futures (LCM)
87	2:28.93	Luke Woodhouse		15	200 BR LCM	LE	Great Lakes Sailfish Swimming	2025 OH CZ Speedo Sectional East	2025 Futures (LCM)
88	2:28.94	Zaj Xiong		15	200 BR LCM	SN	Wolverine Aquatics	2025 SN Long Course Championships ‘The Bill Rose Classic’	2025 Futures (LCM)
89	2:28.99	Robbie Doolittle		15	200 BR LCM	SN	Sierra Marlins Swim Team	2025 Speedo Junior National Championships - Time Trials	AAA
90	2:29.03	Amir Ali		15	200 BR LCM	CA	Irvine Novaquatics	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Futures (LCM)
91	2:29.05	Teddy Pryor		15	200 BR LCM	PV	Tollefson Swimming	2025 PV LC Open Championships	2025 Futures (LCM)
92	2:29.07	Austin Zhong		15	200 BR LCM	OHO	Mason Manta Rays	2025 OH RAYS June Invitational	2025 Futures (LCM)
93	2:29.12	Preet Agrawal	Yes	15	200 BR LCM	PC	San Ramon Valley Aquatics	2025 PC Summer Far Western Championships	AAA
94	2:29.16	Nolan Yokoyama		15	200 BR LCM	CA	Unattached	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	AAA
95	2:29.21	Hunter Oglesbee		15	200 BR LCM	FL	West Florida Lightning Aquatic	2025 FL Summer Senior Championships	AAA
96	2:29.24	Shivan Dhungana		15	200 BR LCM	NJ	X-Cel Swimming	2025 NJ Jeffrey S. Mace Memorial Summer Sizzle XXXIII	AAA
97	2:29.27	Mike Li		15	200 BR LCM	PC	San Ramon Valley Aquatics	2025 CC TYR GO Challenge	AAA
98	2:29.28	Gabriel Pelinkovic		15	200 BR LCM	IL	FMC Aquatic	2025 TYR Pro Swim Series - Westmont	AAA
99	2:29.29	Collin Beu		15	200 BR LCM	IL	St Charles Swim Team	2025 IN CGAC Mid Summer Spectacular	AAA
100	2:29.31	Philip Johnson		15	200 BR LCM	NC	Gaston Gators	2025 Futures Championships - Greensboro	AAA
101	2:29.34	Oliver Marrujo		15	200 BR LCM	NC	TAC Titans	2025 NC TAC Spring Fling Meet	AAA
102	2:29.41	Chris Wong		15	200 BR LCM	CA	Rose Bowl Aquatics	2025 CA Los Angeles Invite	AAA
103	2:29.47	Tini Cruz		15	200 BR LCM	PC	Quicksilver Swimming	2025 PC Speedo Sectionals - Novato	AAA
104	2:29.48	Mohamed Aboutaleb		15	200 BR LCM	PC	San Ramon Valley Aquatics	2025 PC Summer Far Western Championships	AAA
105	2:29.49	Zachary Beyer		15	200 BR LCM	OHO	Mason Manta Rays	2025 OH LC Senior Championship Meet	AAA
106	2:29.50	Shane Keough		15	200 BR LCM	NC	YMCA of the Triangle Area Swim Team	2025 FL YMCA National Long Course Swimming Championships	AAA
106	2:29.50	Sam Gao		15	200 BR LCM	CA	Sandpipers Of Nevada	2025 CA RMDA Road to LA28 - LCM	AAA
108	2:29.51	Christopher Dang		15	200 BR LCM	CA	Irvine Novaquatics	2025 CA Los Angeles Invite	AAA
109	2:29.61	Joshua Reines		15	200 BR LCM	NJ	Scarlet Aquatics	2025 IN Central Zone Speedo Sectional 2025	AAA
109	2:29.61	Marker Still		15	200 BR LCM	OR	Bend Swim Club	2025 NT MTRO American Long Course MEET FULL	AAA
111	2:29.68	Austin Klemmer		15	200 BR LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	AAA
112	2:29.71	Griffin Petree		15	200 BR LCM	NC	Mecklenburg Swim Association	2025 SC TG Dash & Splash	AAA
113	2:29.76	Wyatt Hoke		15	200 BR LCM	MA	Ridley Area YMCA Stingrays	2025 FL YMCA National Long Course Swimming Championships	AAA
