Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	56.67	Baylor Stanton		15	100 BK LCM	GA	Gwinnett Aquatics	2023 Phillips 66 National Championships - Time Trials	2023 Winter US Open (LCM)
2	56.75	Kenneth Barnicle		15	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
3	56.76	Gavin Keogh		15	100 BK LCM	CO	Flatiron Athletic Club	2023 Futures Championships - San Antonio, TX - Cap Reached	2023 Winter US Open (LCM)
4	56.97	Rowan Cox		15	100 BK LCM	ST	Longhorn Aquatics	2023 ST AAAA-NS George Block Invitational	2023 Winter US Open (LCM)
5	57.03	Sam Campbell		15	100 BK LCM	MI	Club Wolverine	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
6	57.38	Albert Smelzer		15	100 BK LCM	NC	Swim GSA	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
7	57.72r	Connor Johnson		15	100 BK LCM	NJ	Lakeland Hills YMCA	2023 NC YMCA Long Course Nationals	2024 Summer Juniors (LCM)
8	57.80	Anthony Pineiro	Yes	15	100 BK LCM	FG	Eagle Aquatics	2023 Futures - Ocala	2024 Summer Juniors (LCM)
9	57.85	Ethan Ekk	Yes	15	100 BK LCM	FL	Area Tallahassee Aquatic Club	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
10	58.03	David Kovacs		15	100 BK LCM	IN	Indiana Swim Club	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
11	58.08	Henry Lyness		15	100 BK LCM	IN	Center Grove Aquatic Club	2023 IN Senior State LCM Championships	2024 Summer Juniors (LCM)
12	58.11	JD Thumann		15	100 BK LCM	OK	Sooner Swim Club	2023 MV CSC Region VIII Sectional Championships	2024 Summer Juniors (LCM)
13	58.38	Michael Zhou		15	100 BK LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
14	58.49	Velizar Filipov		15	100 BK LCM	IL	FMC Aquatic	2023 IL Illinois Swimming Summer Senior Championships	2023 Winter Juniors (SCY)
15	58.60r	Collin Holgerson		15	100 BK LCM	GA	SwimAtlanta	2023 Futures - Ocala	2023 Winter Juniors (SCY)
