Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:09.70	Gabe Nunziata		18	200 BR LCM	VA	Old Dominion Aquatic Club	2025 World Junior Champs	2025 Winter US Open (LCM)
2	2:10.89	Josh Bey		18	200 BR LCM	IN	Highland Hurricanes Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
3	2:11.13	Campbell McKean		18	200 BR LCM	OR	Bend Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	2:11.93	Jack Armour		18	200 BR LCM	NT	Texas Ford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	2:12.54	Jordan Willis		18	200 BR LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	2:12.91	Noah Cakir		18	200 BR LCM	MR	Team Suffolk	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
7	2:13.01	Giulian Martin		18	200 BR LCM	FG	Hurricane Aquatics	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
8	2:13.83	Xavier Ruiz	Yes	18	200 BR LCM	NC	North Carolina Aquatic Club	2025 NC NCAC LC Quad Meet	2025 Summer Nationals (LCM)
9	2:15.58	Oliver Munn	Yes	18	200 BR LCM	ST	Nitro Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	2:16.73	Noah Reeves		18	200 BR LCM	MV	Empire KC Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
11	2:16.91	Ryder Hicks		18	200 BR LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
12	2:16.94	Elias Panachyda		18	200 BR LCM	MA	Central Bucks Swim Team	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
13	2:17.44	Ian Stutts		18	200 BR LCM	NC	Marlins Of Raleigh	2025 Toyota National Championships	2025 Winter US Open (LCM)
14	2:17.51	Drew Gaerthofner		18	200 BR LCM	WI	Wisconsin Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
15	2:17.63	Elijah Holliman		18	200 BR LCM	SE	Baylor Swim Club	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
16	2:17.74	Jihoon Jung		18	200 BR LCM	IN	Fishers Area Swimming Tigers	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
17	2:18.00	Teddy Neilson		18	200 BR LCM	AZ	Phoenix Swim Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter US Open (LCM)
18	2:18.22	Keian Lam		18	200 BR LCM	IL	Fox Valley Swim Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
19	2:18.26	Brock Russell		18	200 BR LCM	SD	Sioux Falls Swim Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
20	2:18.49	Trey Clervi		18	200 BR LCM	MV	Columbia Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
21	2:18.56	Tanner Wilson		18	200 BR LCM	CO	Air Force Academy	2025 Toyota National Championships	2025 Winter US Open (LCM)
22	2:18.60	Sirui Wang	Yes	18	200 BR LCM	IL	Patriot Aquatic Club	2025 TYR Pro Swim Series - Westmont	2025 Winter US Open (LCM)
23	2:18.76	Maston Ballew		18	200 BR LCM	SE	Nashville Aquatic Club	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
24	2:18.92	Griffin Barlow		18	200 BR LCM	OHO	Cincinnati Marlins	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
25	2:18.94	Cruz Lopez		18	200 BR LCM	SN	AquaSol	2025 PC Speedo Sectionals - Novato	2025 Winter US Open (LCM)
26	2:18.98	Cohen Chiam	Yes	18	200 BR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
27	2:19.08	Aiden Moy		18	200 BR LCM	MR	Badger Swim Club,Inc.	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
28	2:19.18	Kaden Fatta		18	200 BR LCM	MA	York YMCA	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
29	2:19.19	Ethan Taylor		18	200 BR LCM	PC	Orinda Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
30	2:19.34	Evan Hepburn		18	200 BR LCM	NC	YMCA of the Triangle Area Swim Team	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
31	2:19.41	Raphael Wang		18	200 BR LCM	ST	Waterloo Swimming	2025 ST ASC Spring Showcase	2025 Summer Juniors (LCM)
32	2:19.56	Cody Ano		18	200 BR LCM	MS	Biloxi Elite Swim Team	2025 MS Long Course State Championship	2025 Summer Juniors (LCM)
33	2:19.61	Caden Oprandy		18	200 BR LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
34	2:19.63	Preston Nygaard		18	200 BR LCM	WI	McFarland Spartan Sharks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
