Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:18.28	Landon D'Ariano		17	400 IM LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
2	4:19.29	Cooper Lucas		17	400 IM LCM	NT	Lakeside Aquatic Club	2023 Phillips 66 National Championships	2024 Olympic Trials
3	4:20.19	Gregg Enoch		17	400 IM LCM	IN	Carmel Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
4	4:20.91	Drew Hitchcock		17	400 IM LCM	SE	Baylor Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
5	4:22.22	Dillon Wright		17	400 IM LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
6	4:23.81	Lukas Vetkoetter		17	400 IM LCM	NT	Texas Ford Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
7	4:23.89	Charlie Tracy		17	400 IM LCM	IL	Chicago Wolfpack Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
8	4:24.07	Michael Hochwalt		17	400 IM LCM	IE	Spokane Waves Aquatic Team	2023 IE Long Course Championships	2024 Olympic Trials
9	4:24.91	Luke Whitlock		17	400 IM LCM	IN	Fishers Area Swimming Tigers	2023 Speedo Junior National Championships	2024 Olympic Trials
10	4:24.93	Thomas Mercer		17	400 IM LCM	KY	Lakeside Swim Team	2023 SE NAC Summer Sizzler	2024 Olympic Trials
11	4:25.02	Jake McCoy		17	400 IM LCM	IE	Cougar Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
12	4:25.25	David King		17	400 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
13	4:25.37	William Savarese		17	400 IM LCM	NT	COR Swimming	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
14	4:25.64	Luke Stibrich		17	400 IM LCM	GU	Blue Tide Aquatics	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
15	4:25.81	Amadeusz Knop		17	400 IM LCM	FL	Sarasota Sharks	2022 Toyota US Open	2023 Winter US Open (LCM)
16	4:26.00	Devyn Caples		17	400 IM LCM	PC	Crow Canyon Sharks	2023 PC SCSC George Haines International	2024 Summer Nationals (LCM)
17	4:26.04	Richard Poplawski		17	400 IM LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
18	4:26.06	Harry Belcher		17	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
18	4:26.06	Hudson DeGroote		17	400 IM LCM	NC	Marlins Of Raleigh	2023 Futures - Ocala	2024 Summer Nationals (LCM)
20	4:26.99	Ilya Kharun	Yes	17	400 IM LCM	CA	Sandpipers Of Nevada	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
21	4:27.28	Luke Corey		17	400 IM LCM	MD	Naval Academy Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter US Open (LCM)
22	4:27.61	Luke Waldrep		17	400 IM LCM	SE	Baylor Swim Club	2023 SE Southeastern Long Course Championships	2023 Winter US Open (LCM)
23	4:27.98	ERIC Lee		17	400 IM LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
24	4:28.11	Jacob Turner		17	400 IM LCM	NT	Metroplex Aquatics	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
25	4:28.17	Kalvin Hahn		17	400 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2023 MV EKC Rose Memorial	2023 Winter US Open (LCM)
26	4:28.19	Jack Haywood		17	400 IM LCM	NC	SwimMAC Carolina	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
27	4:28.36	FREDERICK KLEIN		17	400 IM LCM	NC	SwimMAC Carolina	2023 Phillips 66 National Championships - Time Trials	2023 Winter US Open (LCM)
28	4:28.66	Tony Laurito		17	400 IM LCM	GU	South Shore Sails	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
29	4:28.74	Charlie Heisig		17	400 IM LCM	NC	SwimMAC Carolina	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
30	4:28.93	Raymond Prosinski		17	400 IM LCM	FL	Loggerhead Aquatics	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
31	4:29.20	Aj Robinson		17	400 IM LCM	GU	Aggie Swim Club	2023 Futures Championships - West Fargo, ND	2024 Summer Juniors (LCM)
32	4:29.24	Ben Delmar		17	400 IM LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Martha McKee Open	2023 Summer Juniors (LCM)
33	4:29.25	Casey Aten		17	400 IM LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Summer Juniors (LCM)
34	4:29.26	Joe Polyak		17	400 IM LCM	IA	Iowa Flyers Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
35	4:29.51	Simon Bermudez		17	400 IM LCM	PV	Arlington Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
36	4:29.63	Kalen Anbar		17	400 IM LCM	CT	New Canaan YMCA Caimans	2022 Toyota US Open	2023 Summer Juniors (LCM)
37	4:29.86	Owen Markowitz		17	400 IM LCM	NJ	Lakeland Hills YMCA	2023 NC YMCA Long Course Nationals	2024 Summer Juniors (LCM)
38	4:29.98	Felipe Baffico	Yes	17	400 IM LCM	FL	Sarasota Sharks	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
39	4:29.99	Grant Hu		17	400 IM LCM	NT	Metroplex Aquatics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
40	4:30.15	Jake Eccleston		17	400 IM LCM	CO	Fort Collins Area Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Summer Juniors (LCM)
41	4:30.24	Justin Nowicki		17	400 IM LCM	NI	Victor Swim Club	2023 OH RAYS City of Mason Summer Splash	2023 Summer Juniors (LCM)
42	4:30.52	Woobie Kupsky		17	400 IM LCM	MA	Unattached	2023 MA Long Course Senior Championships	2024 Summer Juniors (LCM)
43	4:30.75	Matthew Mortenson		17	400 IM LCM	MN	Riptide	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
44	4:30.90	Angus Macdonald		17	400 IM LCM	MI	Birmingham 'Y' Blue Dolphins	2023 MI Eric Namesnik Memorial Open	2024 Summer Juniors (LCM)
45	4:31.10	Cameron Frazier		17	400 IM LCM	OHO	Westerville Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
46	4:31.14	Connor Peck		17	400 IM LCM	NC	North Carolina Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
47	4:31.15	Charlie Mayr		17	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
48	4:31.23	Aidan Siers		17	400 IM LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Summer Juniors (LCM)
49	4:31.37	Giovanni Sullo		17	400 IM LCM	CA	Sandpipers Of Nevada	2023 CC Arena Western Zone Senior Championships	2024 Summer Juniors (LCM)
50	4:31.50	Gian Santos	Yes	17	400 IM LCM	CA	Irvine Novaquatics	2023 CA Los Angeles Invite	2023 Summer Juniors (LCM)
