name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Chloe Corbin,17,18,26.87,27.15,-0.2799999999999976,-1.042054335690352,121,135,
Kendall Schindler,17,18,27.37,27.76,-0.39000000000000057,-1.42491779320424,256,286,
Kiley Zoeller,17,18,27.39,27.26,0.129999999999999,0.4746257758305915,268,154,
Gabby Koon,17,18,27.8,27.75,0.05000000000000071,0.17985611510791621,438,284,
Isabella Pribonic,17,18,27.11,27.31,-0.1999999999999993,-0.7377351530800417,184,170,
Julia Pisano,17,18,26.82,26.9,-0.0799999999999983,-0.29828486204324495,106,94,
Alyssa Kooy,17,18,27.78,27.87,-0.08999999999999986,-0.3239740820734336,429,319,
Ella Sears,17,18,26.84,26.93,-0.08999999999999986,-0.33532041728762985,109,102,
Bella Treib,17,18,27.65,28.24,-0.5899999999999999,-2.13381555153707,381,434,
Natalie Dunaway,17,18,26.86,26.45,0.41000000000000014,1.5264333581533884,118,42,
Natalie Holmes,17,18,27.37,26.95,0.4200000000000017,1.534526854219955,256,105,
Maddie Rivard,17,18,27.41,27.66,-0.25,-0.9120758847136081,276,256,
Elle Davis,17,18,27.45,27.65,-0.1999999999999993,-0.7285974499089227,294,250,
Paige Corbin,17,18,27.68,28.08,-0.3999999999999986,-1.445086705202307,391,385,
Claudia Busse,17,18,27.59,26.74,0.8500000000000014,3.080826386371879,346,69,
Isabella Klinefelter,17,18,26.9,27.99,-1.0899999999999999,-4.052044609665427,127,357,
Caroline Larsen,17,18,25.18,25.37,-0.19000000000000128,-0.7545671167593379,2,4,
Julie Mishler,17,18,25.06,24.9,0.16000000000000014,0.6384676775738235,1,1,
Mackenzie Getz,17,18,27.65,27.13,0.5199999999999996,1.8806509945750438,381,132,
Aliana Marakovic,17,18,26.38,26.25,0.129999999999999,0.4927975739196323,32,30,
Evelyn Mulvihill,17,18,26.88,27.84,-0.9600000000000009,-3.5714285714285747,123,309,
Cora Spetz,17,18,26.96,26.92,0.03999999999999915,0.14836795252225204,140,100,
