Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:06.81	Summer McIntosh	Yes	17	200 BK LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships	2024 Olympic Trials
2	2:07.97	Teagan O'Dell		17	200 BK LCM	CA	Mission Viejo Nadadores	2024 Olympic Trials	2025 Summer Nationals (LCM)
3	2:08.01	Katie Grimes		17	200 BK LCM	CA	Sandpipers Of Nevada	World Swimming Cup - Athens	2024 Olympic Trials
4	2:08.87	Leah Shackley		17	200 BK LCM	AM	Blair Regional YMCA	2024 TYR Pro Swim Series - Westmont	2024 Olympic Trials
5	2:09.51	Lilla Bognar		17	200 BK LCM	SC	Team Greenville	2024 Olympic Trials	2025 Summer Nationals (LCM)
6	2:11.04	Sarah Rodrigues		17	200 BK LCM	NJ	Jersey Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
7	2:12.41	Sylvia Roy		17	200 BK LCM	AM	Mount Lebanon Aqua Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
8	2:12.56	Kennedi Dobson		17	200 BK LCM	NJ	Eastern Express Swim Team	2024 NJ PTAC Tiger Challenge	2024 Olympic Trials
9	2:13.31	Kayman Neal		17	200 BK LCM	NC	SwimMAC Carolina	2023 Toyota US Open Championships	2024 Olympic Trials
10	2:13.50	Lillian Nesty		17	200 BK LCM	FL	Gator Swim Club	2024 FL Southern Zone South Sectional Championship	2024 Olympic Trials
11	2:13.51	Alexa Conner		17	200 BK LCM	MA	Suburban Seahawks Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
12	2:13.73	Zuri Ferguson	Yes	17	200 BK LCM	NE	Bluefish Swim Club	2024 NE BGSC LCM Senior Championship	2025 Summer Nationals (LCM)
13	2:14.44	Emily Hamill		17	200 BK LCM	MA	Germantown Academy Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
14	2:14.59	Lexi Stephens		17	200 BK LCM	VA	Poseidon Swimming Inc	2024 FL NCSA Swimming Championships	2024 Summer Nationals (LCM)
15	2:14.69	Alexia Sotomayor	Yes	17	200 BK LCM	FG	Saint Andrew's Aquatics	2024 CAN Mel Zajac Jr International	2024 Summer Nationals (LCM)
16	2:15.08	Grace Rabb		17	200 BK LCM	MN	Aquajets Swim Team	2024 ST TXLA Longhorn Elite Invite	2024 Summer Nationals (LCM)
17	2:15.31	Erika Pelaez		17	200 BK LCM	FG	Eagle Aquatics	2024 FG 16th Annual Long Course Summer Kickoff!	2024 Summer Nationals (LCM)
18	2:15.53	Finnly Jollands		17	200 BK LCM	GA	Stingrays	2024 GA Bulldog Grand Slam	2024 Summer Nationals (LCM)
19	2:15.94	Andrea Dworak		17	200 BK LCM	PV	Rockville Montgomery Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
