Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:09.13	Leah Shackley		17	200 BK LCM	AM	Blair Regional YMCA	2023 NC YMCA Long Course Nationals	2024 Olympic Trials
2	2:09.53	Katie Grimes		17	200 BK LCM	CA	Sandpipers Of Nevada	2023 TYR Pro Swim Series Ft. Lauderdale	2024 Olympic Trials
3	2:10.27	Jojo Ramey		17	200 BK LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2024 Olympic Trials
4	2:10.68	Maggie Wanezek		17	200 BK LCM	WI	Elmbrook Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
5	2:12.39	Erika Pelaez		17	200 BK LCM	FG	Eagle Aquatics	2023 FG LCM Senior Championships	2024 Olympic Trials
6	2:13.43	Emily Thompson		17	200 BK LCM	NJ	Greater Somerset County YMCA Storm	2023 NC YMCA Long Course Nationals	2024 Olympic Trials
7	2:13.70	Finley Anderson		17	200 BK LCM	CO	Univ of Denver Hilltoppers	2023 PC SCSC George Haines International	2024 Summer Nationals (LCM)
8	2:13.98	Bella Sims		17	200 BK LCM	CA	Sandpipers Of Nevada	2023 TYR Pro Swim Series Mission Viejo	2023 Summer Nationals (LCM)
9	2:14.06	Lexi Stephens		17	200 BK LCM	VA	Poseidon Swimming Inc	2023 VA NOVA LC Senior Classic	2024 Summer Nationals (LCM)
10	2:14.21	Kayman Neal		17	200 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
11	2:14.39	Alexa Conner		17	200 BK LCM	MA	Suburban Seahawks Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
12	2:14.93	Ella Menear		17	200 BK LCM	WV	Club Mountaineer Aquatics	2023 WV 23023 Summer Senior Showdown	2024 Summer Nationals (LCM)
13	2:15.11	Mira Keller		17	200 BK LCM	NI	STAR Swimming	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
14	2:15.37	Lauren Bernardo		17	200 BK LCM	NC	SwimMAC Carolina	2023 NC ESSZ Senior Sectionals	2024 Summer Nationals (LCM)
15	2:15.55	Molly Donlan		17	200 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
16	2:15.97	Teia Salvino	Yes	17	200 BK LCM	CA	Mission Viejo Nadadores	2023 CA Los Angeles Invite	2023 Winter US Open (LCM)
17	2:16.41	Payton Foster		17	200 BK LCM	CT	Chelsea Piers Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
18	2:16.47	Devyn Sargent		17	200 BK LCM	MA	Upper Main Line YMCA	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
19	2:16.48	Addison Sauickie		17	200 BK LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter US Open (LCM)
20	2:16.49	Bailey Hartman		17	200 BK LCM	PC	Crow Canyon Sharks	2023 PC CROW Long Course Senior Open T/F	2023 Winter US Open (LCM)
21	2:16.62	Catherine Andrews		17	200 BK LCM	PN	Seattle Metropolitan Aquatic Club	2023 PN Senior Long Course Champs	2023 Winter US Open (LCM)
22	2:16.91	Sami Rydzewski		17	200 BK LCM	NC	Raleigh Swimming Association	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
23	2:16.97	Kiley Wilhelm	Yes	17	200 BK LCM	NC	Life Time North Carolina	2022 Toyota US Open	2023 Winter US Open (LCM)
24	2:17.16	Susie Lee		17	200 BK LCM	AR	Razorback Aquatic Club Aquahawgs	2023 MV CSC Region VIII Sectional Championships	2024 Summer Juniors (LCM)
25	2:17.25	Grace Wharton		17	200 BK LCM	CA	Irvine Novaquatics	2023 CA Los Angeles Invite	2023 Summer Juniors (LCM)
26	2:17.44	Livia Venditti		17	200 BK LCM	PV	Rockville Montgomery Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
27	2:17.55	Molly Simmons		17	200 BK LCM	IN	Zionsville Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
28	2:17.59	Elisabeth Erlendsdottir	Yes	17	200 BK LCM	FL	Bolles School Sharks	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Summer Juniors (LCM)
29	2:17.67	Kate Christian		17	200 BK LCM	ST	Longhorn Aquatics	2023 TYR Pro Swim Series Mission Viejo	2023 Summer Juniors (LCM)
30	2:17.82	Ellie Schrank		17	200 BK LCM	AR	Northwest Arkansas Aquatics	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
31	2:17.94	Cornelia Fox		17	200 BK LCM	MR	Condors Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
32	2:17.98	Lauren O'Connor		17	200 BK LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
33	2:17.99	Ivy Monk		17	200 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
34	2:18.15	Sierra Snow		17	200 BK LCM	MD	Fox Swim Club	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2024 Summer Juniors (LCM)
35	2:18.17	Grace Albrecht		17	200 BK LCM	MI	Michigan Lakeshore Aquatics	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
36	2:18.20	Claire Mehok		17	200 BK LCM	LE	Blazing Barracudas	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
37	2:18.22	Levenia Sim	Yes	17	200 BK LCM	SE	TNT Swimming	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
38	2:18.34	Carlie Tyler		17	200 BK LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
39	2:18.37	Nadia Thomas		17	200 BK LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
40	2:18.43	Hayden Penny		17	200 BK LCM	SC	Y-Spartaquatics Swim Club	2023 NC YMCA Long Course Nationals	2023 Winter Juniors (SCY)
41	2:18.44	Grace Dougherty		17	200 BK LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2023 Winter Juniors (SCY)
42	2:18.51	Aubrey Hull		17	200 BK LCM	NC	Mecklenburg Swim Association	2023 Futures - Ocala	2023 Winter Juniors (SCY)
43	2:18.54	Carly Vannote		17	200 BK LCM	NC	Mecklenburg Swim Association	2023 NC NCS LC SR Champs (STAR2)	2023 Winter Juniors (SCY)
44	2:18.62	Mila Nikanorov		17	200 BK LCM	CO	Highlands Ranch Aquatics	2023 AZ SAC Cactus Classic	2023 Winter Juniors (SCY)
45	2:18.64	Lily Alderman		17	200 BK LCM	GA	Chattahoochee Gold Swim Club	2023 GA Long Course Senior State	2023 Winter Juniors (SCY)
46	2:18.65	Kara Martinson		17	200 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Winter Juniors (SCY)
47	2:18.68	Katie Buehler		17	200 BK LCM	NC	Mecklenburg Swim Association	2023 SC TG Dash & Splash	2023 Winter Juniors (SCY)
48	2:18.73	Jilly MacNamara		17	200 BK LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
49	2:18.75	Elizabeth Beam		17	200 BK LCM	WI	Schroeder YMCA Swim Team	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
50	2:18.78	Isabella Schneider		17	200 BK LCM	NE	Phoenix Swimming	2023 NE BGSC New England Senior Championship	2023 Winter Juniors (SCY)
51	2:18.87	Lizzie Watson		17	200 BK LCM	GU	The Woodlands Swim Team	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
52	2:18.95	Macy Lewis		17	200 BK LCM	OK	American Energy Swim Club	2023 MV CSC Region VIII Sectional Championships	2023 Winter Juniors (SCY)
53	2:18.98	Emily Brown		17	200 BK LCM	OHO	Dublin Community Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2023 Winter Juniors (SCY)
54	2:19.15	Alana Leen		17	200 BK LCM	NE	Charles River Aquatics	2023 NE BGSC New England Senior Championship	2023 Winter Juniors (SCY)
54	2:19.15	Caitlin Horning		17	200 BK LCM	MA	Wilmington Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
56	2:19.26	Payden Rafferty		17	200 BK LCM	IA	Greater Des Moines YMCA	2023 IA Speedo Section Summer Champs CZ North	2023 Winter Juniors (SCY)
57	2:19.28	Hojung Yoon	Yes	17	200 BK LCM	CA	Rose Bowl Aquatics	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
