Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:06.35	Claire Curzan		18	200 BK LCM	PC	Alto Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
2	2:09.69	Jojo Ramey		18	200 BK LCM	IN	Fishers Area Swimming Tigers	2023 Phillips 66 National Championships	2024 Olympic Trials
3	2:10.87	Tess Howley		18	200 BK LCM	MR	Long Island Aquatic Club	2023 NC SwimMAC Martha McKee Open	2024 Olympic Trials
4	2:10.94	Catie Choate		18	200 BK LCM	GA	Dynamo Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
5	2:11.21	Carmen Weiler Sastre	Yes	18	200 BK LCM	VA	Virginia Tech	Spanish National Championships (50m)	2024 Olympic Trials
6	2:12.66	Athena Meneses Kovacs	Yes	18	200 BK LCM	NC	Team Charlotte Swimming	National Qualifier - Nuevo Leon 2023	2024 Olympic Trials
7	2:13.25	Laurel Blase		18	200 BK LCM	GA	Chattahoochee Gold Swim Club	2023 Futures - Ocala	2024 Olympic Trials
8	2:13.26	Rye Ulett		18	200 BK LCM	KY	Cardinal Aquatics	2022 Toyota US Open	2024 Olympic Trials
9	2:13.38	Mackenzie Hodges		18	200 BK LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
10	2:13.70	Ali Pfaff		18	200 BK LCM	VA	Virginia Gators	2023 VA LC Senior Champs	2023 Summer Nationals (LCM)
11	2:14.22	Libby Grether		18	200 BK LCM	KY	Kentucky Aquatics	2023 MS Southern Zone Senior Championships	2024 Summer Nationals (LCM)
12	2:14.49	Krista Marlin		18	200 BK LCM	MA	Suburban Seahawks Club	2023 Phillips 66 National Championships - Time Trials	2024 Summer Nationals (LCM)
13	2:14.70	Aislin Farris		18	200 BK LCM	NC	North Carolina Aquatic Club	2023 NC TAC Titans Triangle Classic	2024 Summer Nationals (LCM)
14	2:15.02	Julia Podkoscielny		18	200 BK LCM	FG	Pine Crest Swimming	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
15	2:15.05	Kelsey Cooper		18	200 BK LCM	IN	Boilermaker Aquatics	2023 IN Senior State LCM Championships	2024 Summer Nationals (LCM)
16	2:15.07	Berit Berglund		18	200 BK LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
17	2:15.43	Sophie Brison		18	200 BK LCM	GA	Dynamo Swim Club	2023 GA Bulldog Summer Invite	2024 Summer Nationals (LCM)
18	2:15.50	Emma Karam		18	200 BK LCM	NC	North Carolina Aquatic Club	2023 NC TAC Titans Triangle Classic	2024 Summer Nationals (LCM)
19	2:15.52	Katie McCarthy		18	200 BK LCM	MN	Edina Swim Club	2023 Indy Spring Cup - CAP REACHED	2023 Winter US Open (LCM)
20	2:15.58	Mabel Koff		18	200 BK LCM	MD	North Baltimore Aquatic Club	2023 NI STAR Speedo Sectional Championships EZ North Long Course	2023 Winter US Open (LCM)
