Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:29.12	Summer McIntosh	Yes	15	400 IM LCM	FL	Unattached	2022 Canadian Trials Prep Event	2023 Summer Nationals (LCM)
2	4:43.45	Chloe Kim		15	400 IM LCM	NJ	Scarlet Aquatics	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	4:46.00	Lilla Bognar		15	400 IM LCM	SC	Team Greenville	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
4	4:48.83	Emily Brown		15	400 IM LCM	OHO	Dublin Community Swim Team	2022 LE Speedo Summer Sectionals	2022 Summer Nationals (LCM)
5	4:49.06	Teagan O'Dell		15	400 IM LCM	CA	Irvine Novaquatics	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
6	4:49.40	Haley McDonald		15	400 IM LCM	KY	Lakeside Swim Team	2022 IN Spring Speedo Sectionals	2022 Summer Nationals (LCM)
7	4:49.84	Emily Thompson		15	400 IM LCM	NJ	Greater Somerset County YMCA Storm	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
8	4:49.95	Nicole Zettel		15	400 IM LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Summer Nationals (LCM)
9	4:50.36	Tori Abruzzo		15	400 IM LCM	MA	Plymouth Whitemarsh Aquatics	2022 MA Swimming Meet	2023 Summer Nationals (LCM)
10	4:52.73	Alex Shackell		15	400 IM LCM	IN	Carmel Swim Club	2022 MI Eric Namesnik Memorial Open	2022 Summer Nationals (LCM)
11	4:53.94	Jenna Hendrickson		15	400 IM LCM	IL	Wheaton Swim Club, Inc.	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
12	4:54.56	Adalene Robillard		15	400 IM LCM	OHO	Mason Manta Rays	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
13	4:55.78	Applejean Gwinn	Yes	15	400 IM LCM	CA	Unattached	2022 SN Finals - Western Zone Senior Ch	2022 Winter US Open (LCM)
14	4:55.85	Alyssa Street		15	400 IM LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Winter US Open (LCM)
15	4:56.16	Ella Freeman		15	400 IM LCM	NT	Rockwall Aquatic Center of Excellence	2022 ST TXLA Speedo Southern Sectionals	2022 Winter US Open (LCM)
