Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:19.77	Cooper Lucas		17	400 IM LCM	NT	Lakeside Aquatic Club	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
2	4:20.20	Diego Nosack		17	400 IM LCM	OR	Tualatin Hills Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	4:20.94	Josh Parent		17	400 IM LCM	NE	Bluefish Swim Club	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
4	4:22.29	Drew Hitchcock		17	400 IM LCM	SE	Baylor Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
5	4:23.15	Levi Sandidge		17	400 IM LCM	NT	COR Swimming	Time Trials - Intl Team Trials	2023 Summer Nationals (LCM)
6	4:23.98	Kalen Anbar		17	400 IM LCM	CT	New Canaan YMCA Caimans	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
7	4:24.19	Raymond Prosinski		17	400 IM LCM	FL	Loggerhead Aquatics	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
8	4:24.31	Ilya Kharun	Yes	17	400 IM LCM	CA	Sandpipers Of Nevada	2022 TYR Pro Swim Series - Mis	2023 Summer Nationals (LCM)
9	4:24.83	Lance Johnson		17	400 IM LCM	WI	Unattached	2022 MN USAS Speedo Meet	2022 Summer Nationals (LCM)
10	4:24.86	Humberto Najera	Yes	17	400 IM LCM	CA	Saddleback El Toro Aquatics	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
11	4:26.08	Roberto Bonilla Flores	Yes	17	400 IM LCM	GU	The Woodlands Swim Team	1st Junior Pan American Games	2022 Summer Nationals (LCM)
12	4:26.16	Amadeusz Knop		17	400 IM LCM	FL	Sarasota Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
13	4:26.21	Andrew Taylor		17	400 IM LCM	FL	Tampa Bay Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
14	4:26.54	Keaton Jones		17	400 IM LCM	AZ	Swim Neptune	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
15	4:27.15	Tommy Hagar		17	400 IM LCM	NE	Commonwealth Swimming	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
16	4:27.70	Will Scholtz		17	400 IM LCM	KY	Lakeside Swim Team	2022 NC ESSZ Summer Sectionals	2022 Winter US Open (LCM)
17	4:27.94	Matthew Mortenson		17	400 IM LCM	MN	Riptide	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
18	4:29.16	Toby Barnett		17	400 IM LCM	PV	Rockville Montgomery Swim Club	2022 ISR MACCABIAH OPEN & JUNIOR	2022 Winter US Open (LCM)
19	4:29.28	Rex Maurer		17	400 IM LCM	CA	Unattached	2022 CA Speedo Grand Challenge	2022 Winter US Open (LCM)
20	4:29.45	Arthur Balva		17	400 IM LCM	PC	Palo Alto Stanford Aquatics	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
21	4:30.16	Daniel Li		17	400 IM LCM	ST	Longhorn Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Winter US Open (LCM)
22	4:30.18	Luca Oliva		17	400 IM LCM	FL	Blue Dolfins	2022 Futures - Cary	2022 Winter US Open (LCM)
23	4:30.20	Julian Correa		17	400 IM LCM	CA	Los Angeles Swim Club	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
24	4:30.25	Noah Sech		17	400 IM LCM	CA	Mission Viejo Nadadores	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
25	4:30.40	Mason Edmund		17	400 IM LCM	NT	North Texas Nadadores	2022 TYR Pro Swim Series - San	2022 Winter US Open (LCM)
26	4:30.94	Caleb Maldari		17	400 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2023 Summer Juniors (LCM)
27	4:31.10	Ethan Gluck		17	400 IM LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championship	2023 Summer Juniors (LCM)
28	4:31.30	Alec Enyeart		17	400 IM LCM	MV	Tsunami Swim Team of K.C.	2022 SE Tennessee LC Invitational	2022 Summer Juniors (LCM)
29	4:32.03	Craig Bohlman		17	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
30	4:32.08	Angus Macdonald		17	400 IM LCM	MI	Birmingham 'Y' Blue Dolphins	2022 LE Speedo Summer Sectionals	2023 Summer Juniors (LCM)
31	4:32.16	Zach Stump		17	400 IM LCM	OHO	Westerville Aquatic Club	2022 IN Spring Speedo Sectionals	2022 Summer Juniors (LCM)
32	4:32.21	Connor Carlile		17	400 IM LCM	IN	Fishers Area Swimming Tigers	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
33	4:32.33	Sam White		17	400 IM LCM	CO	Front Range Barracudas	2022 SN Finals - Western Zone Senior Ch	2023 Summer Juniors (LCM)
34	4:32.63	Levi Thome		17	400 IM LCM	GU	Swim Streamline at Northampton	2022 IN NCSA Summer Swimming Championships	2023 Summer Juniors (LCM)
35	4:32.77	Matthew Purcell		17	400 IM LCM	AM	Team Pittsburgh Elite Aquatics	2022 IN NCSA Summer Swimming Championship	2023 Summer Juniors (LCM)
36	4:32.78	James McCarthy		17	400 IM LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2023 Summer Juniors (LCM)
37	4:32.96	Bobby DiNunzio		17	400 IM LCM	VA	Tide Swimming	2022 Jr Pan Pacific Swimming Championships	2023 Summer Juniors (LCM)
38	4:33.36	Dario Martin		17	400 IM LCM	FG	Olympus Swimming Club	2022 FL SZ South Sectionals Championships	2022 Winter Juniors (SCY)
39	4:33.41	Sean Wehner		17	400 IM LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
40	4:33.67	Colin Whelehan		17	400 IM LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
41	4:33.89	Jake Hokanson		17	400 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2022 SE Speedo Summer Sizzler	2022 Winter Juniors (SCY)
42	4:33.93	Jack Hendrick		17	400 IM LCM	PC	Livermore Aqua Cowboys	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
43	4:34.11	Drew Ravegum		17	400 IM LCM	CO	Jeffco Hurricanes	2022 Futures - College Station	2022 Winter Juniors (SCY)
44	4:34.19	Woobie Kupsky		17	400 IM LCM	MA	Unattached	2022 AM LC Eastern Zone SR Championship	2022 Winter Juniors (SCY)
45	4:34.57	John Watson		17	400 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
46	4:34.83	Benjamin Sosnowski		17	400 IM LCM	PC	Quicksilver Swimming	2022 SN Summer CA-NV Sectional-CC	2022 Winter Juniors (SCY)
47	4:35.01	Aidan Paro		17	400 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
48	4:35.15	Justin Nowicki		17	400 IM LCM	NI	Victor Swim Club	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
49	4:35.20	Britton Spann		17	400 IM LCM	GA	Dynamo Swim Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
50	4:35.25	Rian Herrmann		17	400 IM LCM	CT	ZEUS Swim Team	2022 FL ISCA Summer Senior Blast	2022 Winter Juniors (SCY)
51	4:35.58	Wyatt Miner		17	400 IM LCM	CA	Riverside Aquatics Association	2022 Futures - Santa Clara	2022 Winter Juniors (SCY)
52	4:35.59	Ben Delmar		17	400 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Winter Juniors (SCY)
53	4:35.95	Alex Ayers		17	400 IM LCM	NC	SwimMAC Carolina	2022 Speedo Junior National Ch	2023 Futures (LCM)
54	4:36.19	Kevin Brumfield		17	400 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2022 SE Speedo Summer Sizzler	2022 Futures (LCM)
55	4:36.24	Mathew Iverson		17	400 IM LCM	AZ	Scottsdale Aquatic Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
56	4:36.28	Andrew Christensen		17	400 IM LCM	FL	Blue Dolfins	2022 FL SZ South Sectionals Championships	2022 Futures (LCM)
57	4:36.81	Christopher Leung		17	400 IM LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
58	4:36.94	Daniel Eichel	Yes	17	400 IM LCM	NC	Unattached	European Junior Swimming Championships	2022 Futures (LCM)
59	4:37.03	Lorenzo Martinelli		17	400 IM LCM	KY	Lakeside Swim Team	2022 SE Speedo Summer Sizzler	2023 Futures (LCM)
60	4:37.14	Anderson Brown		17	400 IM LCM	ST	Hays Swim Club	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
61	4:37.25	Jack Smith		17	400 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2023 Futures (LCM)
62	4:37.28	Honza Zika		17	400 IM LCM	CA	Unattached	2022 CA MVN Post CIF Senior LC	2022 Futures (LCM)
63	4:37.38	William DeJean		17	400 IM LCM	LA	Crawfish Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
64	4:37.64	Liam Flaherty		17	400 IM LCM	CT	Stamford Sailfish Aquatic Club	2022 LE Futures Championships Geneva	2023 Futures (LCM)
65	4:37.80	Greg Kisshauer		17	400 IM LCM	NC	Mecklenburg Swim Association	2022 NC Futures Championships Cary	2023 Futures (LCM)
66	4:38.02	Ward Wilson		17	400 IM LCM	IL	New Trier Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
67	4:38.29	Will Jones		17	400 IM LCM	UT	Olympus Aquatics	2022 Futures - College Station	2023 Futures (LCM)
68	4:38.30	Sam Flack		17	400 IM LCM	SE	Baylor Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
69	4:38.42	Andrew Bolz		17	400 IM LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
70	4:38.51	Victor Derani	Yes	17	400 IM LCM	FL	Bolles School Sharks	2022 Futures - Cary	2023 Futures (LCM)
71	4:38.59	Wilson Tuttle		17	400 IM LCM	NC	Marlins Of Raleigh	2022 NC Futures Championships Cary	2023 Futures (LCM)
72	4:38.62	Kyle Huang		17	400 IM LCM	PC	SUNN Swimming	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
73	4:38.63	Grant Chapa		17	400 IM LCM	NT	Metroplex Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
74	4:38.72	Alex Crossing		17	400 IM LCM	NI	Victor Swim Club	2022 NI EZ Speedo Sectional (LCM) Buffalo	2022 Futures (LCM)
75	4:38.81	Max Christensen		17	400 IM LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2023 Futures (LCM)
76	4:38.93	Ian O'Neil		17	400 IM LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
77	4:38.97	Ben Tunila		17	400 IM LCM	CA	Swim Torrance	2022 PC SCSC Futures West	2023 Futures (LCM)
78	4:38.98	Ralphie Weakland		17	400 IM LCM	FL	Episcopal AmberJax	2022 NC Futures Championships Cary	2023 Futures (LCM)
79	4:39.18	Ethan Wang		17	400 IM LCM	PC	Pleasanton Seahawks	2022 PC LCM Far Westerns	2023 Futures (LCM)
80	4:39.25	Nick Grulke		17	400 IM LCM	CA	Unattached	2022 CA RMDA Road to 2022 LCM Finals	2022 Futures (LCM)
81	4:39.28	Drew Henry		17	400 IM LCM	MA	NRG Swimming	2022 MA Swimming Meet	2022 Futures (LCM)
82	4:39.59	Jes Day		17	400 IM LCM	UT	Hilltop Aquatic Swim Team	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
83	4:39.70	Kyle Bumgardner		17	400 IM LCM	MD	Monocacy Aquatic Club	2022 MD LSC LC Championships	2023 Futures (LCM)
84	4:39.71	Ronan Krauss		17	400 IM LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
85	4:39.72	Carlos Lattanzi		17	400 IM LCM	AZ	Swim Neptune	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
86	4:39.82	Tyler Quarterman		17	400 IM LCM	SR	Boise YMCA Swim Team	2022 PC SCSC Futures West	2023 Futures (LCM)
87	4:39.90	Bryan Wong		17	400 IM LCM	CC	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
88	4:40.08	Evan Pickles		17	400 IM LCM	AZ	Swim Neptune	2022 Futures Championships College Station	2023 Futures (LCM)
89	4:40.17	Mason Kajfosz		17	400 IM LCM	CO	Highlands Ranch Aquatics	2022 Futures Championships College Station	2023 Futures (LCM)
90	4:40.20	Michael Mostofi		17	400 IM LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
91	4:40.24	Daniel Choi		17	400 IM LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
92	4:40.26	Liam Connelly		17	400 IM LCM	OHO	Northern KY Clippers Swimming	2022 OH Tim Meyers LC Senior Champs	2023 Futures (LCM)
93	4:40.32	Justin Dostal		17	400 IM LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
94	4:40.35	Christopher Chang		17	400 IM LCM	NJ	Scarlet Aquatics	2022 NI EZ Speedo Sectional (LCM) Buffalo	2022 Futures (LCM)
95	4:40.36	Jason Wang		17	400 IM LCM	SE	Excel Aquatics	2022 SE LC Championships	2022 Futures (LCM)
96	4:40.42	Allen Cotton		17	400 IM LCM	MI	Southwest Y Michigan Swimming	2022 LE Speedo Summer Sectionals	2022 Futures (LCM)
97	4:40.46	Nate Germonprez		17	400 IM LCM	MW	iNspire Swim Team	2022 IA DSMY May LCM Invitatio	2022 Futures (LCM)
98	4:40.56	Zachary Jones		17	400 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2023 Futures (LCM)
99	4:40.63	Adam McFall		17	400 IM LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2023 Futures (LCM)
100	4:40.65	Asher Good		17	400 IM LCM	AZ	Scottsdale Aquatic Club	2022 Futures Championships College Station	2023 Futures (LCM)
101	4:40.68	Colin Cosgrove		17	400 IM LCM	AZ	Tucson Ford Dealers Aquatics	2022 Bell Canadian Swimming Trials	2022 Futures (LCM)
102	4:40.69	Keanu Lee		17	400 IM LCM	CA	Team Rebel Aquatics	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
103	4:40.86	Will Daniel		17	400 IM LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
104	4:40.93	Sven Becker		17	400 IM LCM	MN	St Croix Swim Club	2022 MN MNSI Senior State	2023 Futures (LCM)
105	4:41.05	Jordan Kelly		17	400 IM LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
106	4:41.06	Steven Bendoraitis		17	400 IM LCM	NJ	Scarlet Aquatics	2022 NI EZ Speedo Sectional (LCM) Buffalo	2022 Futures (LCM)
107	4:41.22	Austin Lara		17	400 IM LCM	MR	Badger Swim Club,Inc.	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
108	4:41.25	Christian Lee		17	400 IM LCM	MR	Badger Swim Club,Inc.	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
109	4:41.48	Alex Cook		17	400 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
110	4:41.50	Aitor Arrese-Igor		17	400 IM LCM	FG	Saint Andrew's Aquatics	2022 FG Southern Zone South Sectional	2022 Futures (LCM)
111	4:41.51	Spencer Merodio		17	400 IM LCM	SN	DART Swimming	2022 Futures - Santa Clara	2023 Futures (LCM)
111	4:41.51	Colin Campbell		17	400 IM LCM	AZ	Gold Medal Swim Club	2022 AZ LC Senior State Championship	2022 Futures (LCM)
113	4:41.54	William Carrico		17	400 IM LCM	NE	Phoenix Swimming	2022 SE Speedo Summer Sizzler	2023 Futures (LCM)
114	4:41.68	Esteban Nunez Del Prado	Yes	17	400 IM LCM	FG	Azura Florida Aquatics	2022 FG Piranhas Senior Invitational	2022 Futures (LCM)
115	4:41.74	Willi Dunlap		17	400 IM LCM	NC	Unattached	2022 NC Futures Championships Cary	2023 Futures (LCM)
116	4:41.78	Tanner Beck		17	400 IM LCM	CA	Sandpipers Of Nevada	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
117	4:41.81	Turner Long		17	400 IM LCM	WI	Howard Suamico Storm Breakers	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
118	4:41.89	Sean Kelty		17	400 IM LCM	NC	Hickory Foundation YMCA Seahorse Swim Team	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
119	4:41.91	Cooper Costello		17	400 IM LCM	CA	Santa Barbara Swim Club	2022 PC SCSC Futures West	2023 Futures (LCM)
120	4:41.92	Drew Vanden Heuvel		17	400 IM LCM	FL	Sarasota Tsunami Swim Team	2022 NC Futures Championships Cary	2023 Futures (LCM)
121	4:41.96	Caleb Kubiak		17	400 IM LCM	WI	Ozaukee Aquatics	2022 MN USAS Speedo Meet	2022 Futures (LCM)
122	4:41.97	Andy Gelston		17	400 IM LCM	IE	Tri-city Channel Cats	2022 OR THSC Summer Classic Invite	2023 Futures (LCM)
123	4:41.98	Jack Nugent		17	400 IM LCM	CA	Evolution Racing Club	2022 CA So Cal Invite	2023 Futures (LCM)
