Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	55.44	Jack Troy		18	100 BK LCM	SC	South Carolina Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
2	55.53	David Kovacs		18	100 BK LCM	IN	Indiana Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
3	55.59	Miles Blackson-Dunbar		18	100 BK LCM	CA	Alpha Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	55.61	Matt Krause		18	100 BK LCM	MA	Emmaus Aquatic Club	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
5	55.64	Aaron Gordon		18	100 BK LCM	ST	Waterloo Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	55.77	Blake Amlicke		18	100 BK LCM	SE	Nashville Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	56.00	David Melnychuk		18	100 BK LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
8	56.02r	Hayden Meyers		18	100 BK LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	56.08	Kenneth Barnicle		18	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2025 Toyota National Championships	2025 Winter US Open (LCM)
10	56.11	Andy Roose		18	100 BK LCM	VA	Williamsburg Aquatic Club	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
11	56.12	Aiden Gerst		18	100 BK LCM	IA	Northeastern Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
12	56.13	Sam Lorenz		18	100 BK LCM	WI	Schroeder YMCA Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
13	56.15	Cole Witmer		18	100 BK LCM	SE	University Of Alabama Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
14	56.43	Max Buff		18	100 BK LCM	OHO	Greater Toledo Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
15	56.53	Nate Thomas		18	100 BK LCM	OZ	River City Aquatics	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
15	56.53	Thomas Mercer		18	100 BK LCM	KY	Lakeside Swim Team	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
17	56.56	Rian Graham		18	100 BK LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
18	56.59	Edhy Vargas	Yes	18	100 BK LCM	MR	Asphalt Green Unified Aquatics	2025 World Champs	2025 Winter US Open (LCM)
19	56.65	Emiliano Zamudio		18	100 BK LCM	SN	DART Swimming	2025 CC TYR GO Challenge	2025 Winter US Open (LCM)
19	56.65r	Winston Sundeen		18	100 BK LCM	UT	Utah Aquatics	2025 SI CA/NV Speedo Summer Sectionals	2025 Winter US Open (LCM)
21	56.67	Cooper Burt		18	100 BK LCM	OHO	Mako Swim Team	2025 OH LC Senior Championship Meet	2025 Winter US Open (LCM)
21	56.67	Carter Wright		18	100 BK LCM	FL	Bolles School Sharks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
23	56.68	Cade Anderson		18	100 BK LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
23	56.68	Andrew Chou		18	100 BK LCM	SE	Tennessee Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
25	56.71	Andy Baklanov		18	100 BK LCM	MV	Empire KC Swim Club	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
26	56.79	Luke Bedsole		18	100 BK LCM	SE	Huntsville Swim Association	2025 SE Southeastern Summer LC Championships	2025 Winter US Open (LCM)
27	56.82r	Christian Smith		18	100 BK LCM	NC	Marlins Of Raleigh	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
27	56.82	Grant Murphy		18	100 BK LCM	MD	Annapolis Swim Club	2025 NI LC Eastern Zone Sectionals	2025 Winter US Open (LCM)
