Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	55.99	Thomas McMillan		15	100 BK LCM	IL	St Charles Swim Team	2025 NT Duel in the Pool Invite	2025 Summer Nationals (LCM)
2	56.10	Luke Vatev		15	100 BK LCM	IL	Hornet Age Group Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
3	56.22	Denzo Senekal		15	100 BK LCM	FL	Blue Dolfins	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
4	56.67	Jonathan Feole-Haughey		15	100 BK LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
5	56.99	Austin Chu		15	100 BK LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
6	57.75	Max Garbacz		15	100 BK LCM	WI	Madison Aquatic Club	2025 WI MAC LONG COURSE MIDWEST INVITATIONAL	2025 Summer Juniors (LCM)
7	57.84	Robbie Rosenbaum		15	100 BK LCM	IL	Barrington Swim Club	2025 MN UOFM CZ North Speedo Sectionals	2025 Summer Juniors (LCM)
8	58.07r	Grant Bellin		15	100 BK LCM	PN	King Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
9	58.08	Matthew Itkins		15	100 BK LCM	GU	Dads Club Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
10	58.19	Jonny Palamar		15	100 BK LCM	NC	TAC Titans	2025 NC TAC Triangle Classic	2025 Summer Juniors (LCM)
11	58.20	Will Bridges		15	100 BK LCM	SC	Team Greenville	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
12	58.25r	Justin Shi		15	100 BK LCM	MD	Eagle Swim Team Inc.	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
13	58.37	Noah Walker		15	100 BK LCM	FL	PiranhasYMCA of the Suncoast	2025 FL Summer Senior Championships	2025 Winter Juniors (SCY)
14	58.46	Jo Witdoeckt		15	100 BK LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
15	58.52	Graham Henderson		15	100 BK LCM	MV	Tsunami Swim Team of K.C.	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
16	58.53	Luke McIntosh		15	100 BK LCM	FL	Tampa Bay Aquatics	2025 TYR Pro Swim Series - Westmont	2025 Winter Juniors (SCY)
17	58.54	Quinn Caputo		15	100 BK LCM	PV	Nation's Capital Swim Club	2025 VA NOVA LC Winter Invitational	2025 Winter Juniors (SCY)
18	58.65	Kai Joyner		15	100 BK LCM	MN	Rochester Swim Club	2025 MN AQJT Summer Spectacular Invite	2025 Winter Juniors (SCY)
19	58.70	Hunter Kleinschmit		15	100 BK LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
20	58.71	Cody Watts		15	100 BK LCM	NC	New Wave Swim Team	2025 NC NCS LC Senior Championships	2025 Winter Juniors (SCY)
21	58.79	David Sammons		15	100 BK LCM	NC	SwimMAC Carolina	2024 NC MAC LC/SC Invite	2025 Winter Juniors (SCY)
21	58.79	Evan Pan-Wang		15	100 BK LCM	NT	Metroplex Aquatics	2025 NT Texas Senior Circuit Long Course Meet	2025 Winter Juniors (SCY)
23	58.82	Langston Lindsey		15	100 BK LCM	AZ	Swim Neptune	2025 AZ AZSI LC Senior State Championship @NEP	2025 Futures (LCM)
24	58.85	Anders Koschmann		15	100 BK LCM	CO	CAC Boulder Riptide	2025 Futures Championships - Madison	AAAA
25	58.87	Nolan Rider		15	100 BK LCM	MD	Naval Academy Aquatic Club	2025 VA SRVA Summer Invitational	2025 Futures (LCM)
26	58.89	Robbie Doolittle		15	100 BK LCM	SN	Sierra Marlins Swim Team	2025 Speedo Junior National Championships - Time Trials	AAAA
27	58.91	Colin Knox Wright		15	100 BK LCM	MS	Shock Wave	2025 SE AUB Richard Quick Invitational	2025 Futures (LCM)
28	59.01	Derek Hernandez-Ojeda		15	100 BK LCM	ST	Nitro Swimming	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Futures (LCM)
29	59.05	Eric Xu	Yes	15	100 BK LCM	GA	Dynamo Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
30	59.09	Logan Engelstad		15	100 BK LCM	ND	West Fargo Flyers Swim Club	2025 MN UOFM CZ North Speedo Sectionals	2025 Futures (LCM)
31	59.10	Finn O'Shea		15	100 BK LCM	PV	Nation's Capital Swim Club	2025 PV LC Open Championships	2025 Futures (LCM)
32	59.11	Aiden Tokarski		15	100 BK LCM	NT	Lakeside Aquatic Club	2025 Futures Championships - Justin	AAAA
33	59.16	Aaron Neville		15	100 BK LCM	MA	Suburban Seahawks Club	2025 SE NCSA Summer Swimming Championships	AAAA
33	59.16r	Benjamin Wisotzke		15	100 BK LCM	WI	Waukesha Express Swim Team	2025 WI PX3-WEST 13 &O LC STATE CHAMPIONSHIP	AAAA
