Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.07	Charlotte Crush		15	100 BK LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
2	1:01.70	Eva Rottink		15	100 BK LCM	SE	Memphis Thunder Aquatic Club	2023 SE NAC Summer Sizzler	2024 Olympic Trials
3	1:01.89	Sylvia Roy		15	100 BK LCM	AM	Mount Lebanon Aqua Club	2022 Toyota US Open	2024 Olympic Trials
4	1:01.96	Roos Rottink		15	100 BK LCM	SE	Memphis Thunder Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
5	1:02.38	Julie Mishler		15	100 BK LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2023 Winter US Open (LCM)
6	1:02.44	Tierney Lenahan		15	100 BK LCM	IL	NASA Wildcat Aquatics	2023 Futures Championships - West Fargo, ND	2024 Summer Nationals (LCM)
7	1:02.48	Zuri Ferguson	Yes	15	100 BK LCM	NE	Bluefish Swim Club	2022 Toyota US Open	2023 Winter US Open (LCM)
8	1:02.52	Ella Antoniewski		15	100 BK LCM	WI	Waukesha Express Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
9	1:02.53r	Vera Conic		15	100 BK LCM	IL	Palatine Park Dist Swim Team	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
10	1:02.76	Quinn White		15	100 BK LCM	NE	Crimson Aquatics	2023 NE BGSC New England Senior Championship	2024 Summer Nationals (LCM)
11	1:02.81	Haley McDonald		15	100 BK LCM	KY	Lakeside Swim Team	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
12	1:02.91	Virginia Hinds		15	100 BK LCM	PV	All Star Aquatics	2023 VA EZ LC Speedo Super Sectional	2023 Winter US Open (LCM)
13	1:02.94	Sarah Rodrigues		15	100 BK LCM	NJ	North Jersey Bluestreaks	2022 Toyota US Open	2023 Winter US Open (LCM)
14	1:02.96	Emily Hamill		15	100 BK LCM	MA	Germantown Academy Aquatic Club	2022 Toyota US Open	2023 Winter US Open (LCM)
15	1:03.01	Alyssa Sagle		15	100 BK LCM	PV	Nation's Capital Swim Club	2023 PV LC Open Championships	2023 Winter US Open (LCM)
16	1:03.16	Lila Higgo	Yes	15	100 BK LCM	FL	Bolles School Sharks	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
17	1:03.24r	Taylor Klein		15	100 BK LCM	NC	SwimMAC Carolina	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
18	1:03.32	Maya Schweikert		15	100 BK LCM	OHO	Unattached	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
