Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	59.21	Charlotte Crush		17	100 BK LCM	KY	Lakeside Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
2	1:00.64	Julie Mishler		17	100 BK LCM	IN	Fishers Area Swimming Tigers	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
2	1:00.64	Alyssa Sagle		17	100 BK LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
4	1:01.18	Brynn Lavigueur		17	100 BK LCM	FL	Unattached	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	1:01.24	Roos Rottink		17	100 BK LCM	SE	Memphis Thunder Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	1:01.99r	Eva Rottink		17	100 BK LCM	SE	Memphis Thunder Aquatic Club	2025 SE Southeastern Summer LC Championships	2025 Winter US Open (LCM)
7	1:02.07	KC Braeger		17	100 BK LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
8	1:02.17r	Maya Schweikert		17	100 BK LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:02.27	Hayden Gibson		17	100 BK LCM	AR	Razorback Aquatic Club Aquahawgs	2025 OK JTSC Spring Invite	2025 Winter US Open (LCM)
10	1:02.50	Quinn White		17	100 BK LCM	NE	Shawmut Aquatic Club	2025 Toyota National Championships - Time Trials	2025 Winter US Open (LCM)
11	1:02.52	Lucy MEJIA ARCE	Yes	17	100 BK LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
12	1:02.58	Ella Antoniewski		17	100 BK LCM	WI	Waukesha Express Swim Team	2025 GBR AP Race London International	2025 Winter US Open (LCM)
13	1:02.62	Summer Thresher		17	100 BK LCM	SN	Unattached	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
14	1:02.64	Emerson Callis		17	100 BK LCM	VA	Quest Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
15	1:02.71	Emily Hamill		17	100 BK LCM	MA	Germantown Academy Aquatic Club	2025 MA JW Spring Derby A/BB/C	2025 Winter US Open (LCM)
16	1:02.89r	Catherine Rowe		17	100 BK LCM	SI	Pacific Swim	2025 SI CA/NV Speedo Summer Sectionals	2025 Winter US Open (LCM)
17	1:02.90	Tierney Lenahan		17	100 BK LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
18	1:02.99	Gabia Gelumbickas		17	100 BK LCM	FG	Saint Andrew's Aquatics	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
19	1:03.06	Rylee Simoneaux		17	100 BK LCM	LA	Crawfish Aquatics	2025 LA Senior LC State Championships	2025 Winter US Open (LCM)
