Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:58.19	Gavin Keogh		16	200 BK LCM	CO	Flatiron Athletic Club	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
2	2:00.28	Baylor Stanton		16	200 BK LCM	GA	Gwinnett Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
3	2:00.33	Sean Green		16	200 BK LCM	MR	Long Island Aquatic Club	2024 FL NCSA Swimming Championships	2024 Olympic Trials
4	2:01.72	Nathan Szobota		16	200 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2024 Olympic Trials - Time Trials	2025 Summer Nationals (LCM)
5	2:02.11	Paul Moody		16	200 BK LCM	LE	Great Waves Aquatics	2024 Futures Championships - Richmond	2025 Summer Nationals (LCM)
6	2:02.43	Aiden Hammer		16	200 BK LCM	PN	King Aquatic Club	2024 WRS Speedo Sectionals -- Federal Way	2024 Summer Nationals (LCM)
7	2:02.47	Chase Knopf		16	200 BK LCM	OHO	Northern KY Clippers Swimming	2024 OH CZ Speedo Sectional East	2024 Summer Nationals (LCM)
8	2:02.60	Kenneth Barnicle		16	200 BK LCM	NJ	Greater Somerset County YMCA Storm	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
9	2:02.77	Connor Johnson		16	200 BK LCM	NJ	Lakeland Hills YMCA	2024 FL YMCA National Long Course Swimming Championships	2024 Winter US Open (SCY)
10	2:02.96	Andy Baklanov		16	200 BK LCM	MV	Empire KC Swim Club	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Summer Nationals (LCM)
11	2:02.97	Anthony Pineiro	Yes	16	200 BK LCM	FG	Eagle Aquatics	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
12	2:03.34	Wyatt Vitiello		16	200 BK LCM	CT	ZEUS Swim Team	2024 FL ISCA Summer Senior Blast	2024 Winter US Open (SCY)
13	2:03.86	Michael Geh		16	200 BK LCM	MR	Badger Swim Club,Inc.	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
14	2:04.42	Nate Thomas		16	200 BK LCM	OZ	River City Aquatics	2023 Speedo Winter Junior Championships - West - LCM Time Trial	2024 Winter US Open (SCY)
15	2:04.45	David Kovacs		16	200 BK LCM	IN	Indiana Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
16	2:04.69	Ethan Bathala		16	200 BK LCM	FL	Bolles School Sharks	2024 FL Summer Senior Championships	2024 Winter US Open (SCY)
17	2:04.78	Gerhardt Hoover		16	200 BK LCM	NE	Commonwealth Swimming	2024 NE BGSC LCM Senior Championship	2024 Winter US Open (SCY)
18	2:04.81	Chip Andrews		16	200 BK LCM	SE	City of Mobile Swim Association	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
18	2:04.81	Ethan Ekk	Yes	16	200 BK LCM	FL	Area Tallahassee Aquatic Club	2024 FL Florida Senior Circuit #1	2024 Winter US Open (SCY)
20	2:04.90	Cooper Burt		16	200 BK LCM	OHO	Mako Swim Team	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
21	2:05.01	Ian Platts-Mills		16	200 BK LCM	NC	North Carolina Aquatic Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
22	2:05.10	Hayden Hakes		16	200 BK LCM	IA	Iowa Flyers Swim Club	2023 IA IFLY A3 Midwest Time Trials	2024 Winter US Open (SCY)
23	2:05.11	Caleb Von Wachter		16	200 BK LCM	MD	Eagle Swim Team Inc.	2024 MD SPEEDO MARYLAND LONG COURSE CHAMPIONSHIP MEET	2024 Winter US Open (SCY)
24	2:05.35	Jack Chiappetta		16	200 BK LCM	NE	Bluefish Swim Club	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
24	2:05.35	Sam Campbell		16	200 BK LCM	MI	Club Wolverine	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
