name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Ian Cazella,16,17,58.92,57.72,1.2000000000000028,2.036659877800412,306,271,Yes
Lucas Crother-Collado,16,17,57.59,57.83,-0.23999999999999488,-0.4167390171904755,124,286,
Ryan Makouar,16,17,57.17,56.52,0.6499999999999986,1.136959944026585,93,120,
Trey Mastandrea,16,17,58.6,58.28,0.3200000000000003,0.5460750853242325,247,377,
Thomas Matheson,16,17,58.72,58.18,0.5399999999999991,0.9196185286103528,262,361,
Aaron Gordon,16,17,56.2,55.15,1.0500000000000043,1.8683274021352387,38,33,
Matthew Nakayama,16,17,57.52,56.76,0.7600000000000051,1.3212795549374219,115,153,
Gavin Shifflett,16,17,57.93,58.14,-0.21000000000000085,-0.36250647332988234,153,358,
Zach Proulx,16,17,58.38,58.07,0.3100000000000023,0.5310037684138442,206,346,
Ricky Beebe,16,17,58.16,56.45,1.7099999999999937,2.940165061898201,181,113,
Evan Witte,16,17,57.1,55.29,1.8100000000000023,3.169877408056046,87,41,
Strahinja Maslo,16,17,59.89,57.75,2.1400000000000006,3.573217565536818,479,276,Yes
Jack Hernandez,16,17,59.06,57.27,1.7899999999999991,3.030816119200811,331,203,
Nate Thomas,16,17,59.68,58.48,1.2000000000000028,2.0107238605898172,439,414,
Eli Edmondson,16,17,59.57,57.68,1.8900000000000006,3.172737955346652,422,262,
Ari Azrad,16,17,55.21,56.21,-1.0,-1.8112660749864156,11,88,
Nick Lugo,16,17,57.86,56.66,1.2000000000000028,2.07397165572071,148,141,
Daniel Fu,16,17,59.25,57.87,1.3800000000000026,2.329113924050637,369,300,
Ethan Moore,16,17,57.2,55.64,1.5600000000000023,2.727272727272731,95,56,
Gabriel Tortola,16,17,59.1,57.17,1.9299999999999997,3.2656514382402704,338,190,Yes
Preston Kessler,16,17,56.13,56.73,-0.5999999999999943,-1.0689470871191775,33,148,
Andrew Shackell,16,17,55.87,56.59,-0.720000000000006,-1.2887059244675247,26,130,
Brodie Johnson,16,17,57.77,57.34,0.4299999999999997,0.7443309676302574,139,209,
Carson Kalish,16,17,56.88,56.33,0.5500000000000043,0.9669479606188542,73,99,
Gabe Jones,16,17,58.74,55.56,3.1799999999999997,5.4136874361593454,267,53,
Charlie Kulp,16,17,56.59,56.59,0.0,0.0,59,130,
Lucas Li,16,17,57.0,56.02,0.9799999999999969,1.7192982456140296,81,77,
Nick Marrero,16,17,59.16,57.67,1.4899999999999949,2.518593644354285,356,260,
Maika Ognoskie,16,17,58.82,57.87,0.9500000000000028,1.6150969058143536,279,300,
Tony Laurito,16,17,58.44,57.95,0.4899999999999949,0.8384668035591973,215,315,
Kyle Davis,16,17,57.28,56.68,0.6000000000000014,1.0474860335195557,98,142,
Elson Lee,16,17,58.15,57.1,1.0499999999999972,1.8056749785038646,179,186,Yes
Hector Mu,16,17,57.1,56.87,0.23000000000000398,0.40280210157618906,87,166,
Rian Graham,16,17,55.23,53.94,1.2899999999999991,2.3356871265616497,12,7,
Andrew Ploof,16,17,54.92,54.95,-0.030000000000001137,-0.05462490895848714,7,24,
Sy Pizzolato,16,17,59.13,57.95,1.1799999999999997,1.9956029088449174,346,315,
Joey Stauss,16,17,58.58,55.23,3.3500000000000014,5.718675315807445,242,36,
Aidan Clements,16,17,58.9,58.22,0.6799999999999997,1.154499151103565,301,367,
Jack Haley,16,17,58.53,56.86,1.6700000000000017,2.8532376559029586,235,164,
