Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:03.32	Baylor Stanton		15	200 IM LCM	GA	Gwinnett Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
2	2:07.05	Ian Heysen	Yes	15	200 IM LCM	FL	Blue Dolfins	2023 FL Summer Senior Championships	2024 Summer Juniors (LCM)
3	2:07.28	Noah Cakir		15	200 IM LCM	MR	Team Suffolk	2023 FL ISCA International Senior Cup	2023 Summer Juniors (LCM)
4	2:07.82	Yofang Yu		15	200 IM LCM	AR	Northwest Arkansas Aquatics	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
5	2:07.83	Rowan Cox		15	200 IM LCM	ST	Longhorn Aquatics	2023 ST TXLA 11 & Over Long Course Kick Off	2023 Summer Juniors (LCM)
6	2:08.06	Alex Grocholski		15	200 IM LCM	PV	Occoquan Swimming Inc	2023 NI Eastern Zone Senior Championships	2024 Summer Juniors (LCM)
7	2:08.33	Aaron Jia		15	200 IM LCM	PV	Nation's Capital Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
8	2:08.43	Tim Wu		15	200 IM LCM	PC	Pleasanton Seahawks	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
9	2:08.68	Santi Alzate		15	200 IM LCM	NC	SwimMAC Carolina	2023 NC ESSZ Senior Sectionals	2023 Winter Juniors (SCY)
10	2:08.91	Tristan Furlow		15	200 IM LCM	MD	North Baltimore Aquatic Club	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2023 Winter Juniors (SCY)
10	2:08.91	Ian Stutts		15	200 IM LCM	NC	Marlins Of Raleigh	2023 VA NOVA LC Winter Invitational	2023 Winter Juniors (SCY)
12	2:09.10	Ian Platts-Mills		15	200 IM LCM	NC	North Carolina Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
13	2:09.12	Alex Townsend		15	200 IM LCM	NC	Marlins Of Raleigh	2023 Futures - Ocala	2023 Winter Juniors (SCY)
14	2:09.20	DongQi Yu	Yes	15	200 IM LCM	PC	Alto Swim Club	2023 SN CA/NV Speedo Sectionals - Roseville	2023 Winter Juniors (SCY)
15	2:09.26	David Kovacs		15	200 IM LCM	IN	Indiana Swim Club	2023 IN CZ East Spring Speedo Sectional	2023 Winter Juniors (SCY)
16	2:09.34	Sam Wolf		15	200 IM LCM	WI	Verona Area Swim Team	2023 IA Speedo Section Summer Champs CZ North	2023 Winter Juniors (SCY)
17	2:09.39	Michael Zhou		15	200 IM LCM	PV	Nation's Capital Swim Club	2023 PV LC Open Championships	2023 Winter Juniors (SCY)
18	2:09.48	Will Chen		15	200 IM LCM	CA	Irvine Novaquatics	2023 CA SCS/RMDA Road to Paris - LCM TF and Finals	2023 Winter Juniors (SCY)
19	2:09.66	Liam Smith		15	200 IM LCM	MI	Greater Kalamazoo Crocs	2023 MI Michigan Swimming Ultra LCM Championship Meet	2024 Futures (LCM)
20	2:09.74	Connor Johnson		15	200 IM LCM	NJ	Lakeland Hills YMCA	2023 NC YMCA Long Course Nationals	2024 Futures (LCM)
21	2:09.78	Austin Carpenter		15	200 IM LCM	OHO	Central Ohio Aquatics	2023 OH COA June Invitational	2024 Futures (LCM)
22	2:10.06	Kaleb James		15	200 IM LCM	NC	Marlins Of Raleigh	2023 Futures - Ocala	2024 Futures (LCM)
23	2:10.07	Gavin Keogh		15	200 IM LCM	CO	Flatiron Athletic Club	2023 CO Barracuda Summer Sizzler Invite	2024 Futures (LCM)
24	2:10.16	Joe Warnagiris		15	200 IM LCM	VA	Winchester Swim Team	2023 VA LC Senior Champs	2024 Futures (LCM)
25	2:10.26	Trevor Green		15	200 IM LCM	MR	Three Village Swim Club	2023 NI Eastern Zone Senior Championships	2024 Futures (LCM)
26	2:10.35	Gerhardt Hoover		15	200 IM LCM	NE	Commonwealth Swimming	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
27	2:10.52	Mike Rice		15	200 IM LCM	NC	SwimMAC Carolina	2023 NC ESSZ Senior Sectionals	2024 Futures (LCM)
28	2:10.53	Sam Huggins		15	200 IM LCM	MA	Nittany Lion Aquatic Club	2023 WV Club Mountaineer Aquatics Summer Invite	2024 Futures (LCM)
29	2:10.54	Matthew Wolfle		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
30	2:10.62	Remo Mann		15	200 IM LCM	SN	DART Swimming	2023 SN 25th Annual Summer Sanders LCM Meet SR+ Swim Meet	2024 Futures (LCM)
31	2:10.79	Otis Tsai		15	200 IM LCM	CA	Rose Bowl Aquatics	2023 CA SCS/BREA Summer Age Group Championships	2024 Futures (LCM)
32	2:11.02	JASON SUGIHARA		15	200 IM LCM	AZ	Gold Medal Swim Club	2023 AZ SUN Sun Devil Open	2023 Futures (LCM)
32	2:11.02	Brandon Anand		15	200 IM LCM	NJ	Scarlet Aquatics	2023 CA CA-NV Summer Sectionals	2024 Futures (LCM)
34	2:11.05	Wyatt Vitiello		15	200 IM LCM	CT	ZEUS Swim Team	2023 CT LC Senior Championships	2024 Futures (LCM)
35	2:11.08	Joey Sudermann		15	200 IM LCM	CO	Univ of Denver Hilltoppers	2023 PC SCSC George Haines International	2024 Futures (LCM)
36	2:11.14	Jaden Lee		15	200 IM LCM	NJ	StreamLine Aquatics Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
37	2:11.33	Carter Hiley		15	200 IM LCM	MW	Brownell Talbot	2023 MV CSC Region VIII Sectional Championships	2024 Futures (LCM)
38	2:11.39	Tommy Tuescher		15	200 IM LCM	NC	TAC Titans	2023 NC TAC Titans Triangle Classic	2024 Futures (LCM)
39	2:11.41	Gabriel Manteufel		15	200 IM LCM	CA	Sandpipers Of Nevada	2023 CA Speedo Grand Challenge	2023 Futures (LCM)
40	2:11.52	Eru Kim		15	200 IM LCM	CA	Rose Bowl Aquatics	2023 CA Speedo Grand Challenge	2023 Futures (LCM)
41	2:11.55	Jihoon Jung		15	200 IM LCM	IN	Southeastern Swim Club	2023 Indy Spring Cup - CAP REACHED	2023 Futures (LCM)
42	2:11.56	Bogdan Zverev	Yes	15	200 IM LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Futures (LCM)
43	2:11.58	Alex Wu		15	200 IM LCM	OHO	Dublin Community Swim Team	2023 OH Tim Myers Memorial LC Senior Champ	2023 Futures (LCM)
44	2:11.63	Brian Qian		15	200 IM LCM	IN	Carmel Swim Club	2023 IN Senior State LCM Championships	2023 Futures (LCM)
45	2:11.74	Asher Cooper		15	200 IM LCM	GA	Peachtree Aquatic Club	2023 NC ESSZ Senior Sectionals	2023 Futures (LCM)
46	2:11.82	Matthew Ko		15	200 IM LCM	CA	Irvine Novaquatics	2023 CA Los Angeles Invite	2024 Futures (LCM)
47	2:11.86	Cota Clise		15	200 IM LCM	PN	King Aquatic Club	2023 PN IST Sockeye Springtime Madness	2023 Futures (LCM)
48	2:11.90	Collin Holgerson		15	200 IM LCM	GA	SwimAtlanta	2023 Futures - Ocala	2024 Futures (LCM)
49	2:11.91	Caleb Kattau		15	200 IM LCM	CA	Sandpipers Of Nevada	2023 CC Arena Western Zone Senior Championships	2024 Futures (LCM)
50	2:11.94	Brandon Ha		15	200 IM LCM	SN	DART Swimming	2023 TYR PSS Knoxville	2023 Futures (LCM)
51	2:11.97	Brady Julian		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2023 Futures (LCM)
52	2:12.12	Ethan Schrader		15	200 IM LCM	IL	Fox Valley Swim Team	2023 IA Speedo Section Summer Champs CZ North	2023 Futures (LCM)
53	2:12.13	Cinco Perez		15	200 IM LCM	AM	Team Pittsburgh Elite Aquatics	2023 NI Eastern Zone Senior Championships	2024 Futures (LCM)
54	2:12.24	Gabriel Campos		15	200 IM LCM	NT	Lakeside Aquatic Club	2023 NT LAC Summer Senior Meet	2024 Futures (LCM)
55	2:12.32	Chase Grisi		15	200 IM LCM	OHO	M.E. Lyons/Anderson Barracudas	2023 NC YMCA Long Course Nationals	2024 Futures (LCM)
56	2:12.37	Andrew Coombs		15	200 IM LCM	PN	King Aquatic Club	2023 PN IST Sockeye Springtime Madness	2023 Futures (LCM)
57	2:12.42	Parker Macho		15	200 IM LCM	IA	Iowa Flyers Swim Club	2023 Futures Championships - West Fargo, ND	2024 Futures (LCM)
58	2:12.50	Maxwell Stanislaus		15	200 IM LCM	NT	Lakeside Aquatic Club	2023 NT MAC Senior Meet	2023 Futures (LCM)
59	2:12.52	Isaac Carr		15	200 IM LCM	IL	Champaign Cnty YMCA	2023 IN BA Boiler Bash	2023 Futures (LCM)
60	2:12.56	Lucas Young	Yes	15	200 IM LCM	FG	Hurricane Aquatics	2023 FG LCM Senior Championships	2024 Futures (LCM)
61	2:12.60	Jack Hensley		15	200 IM LCM	OHO	Lancaster YMCA Swim Team	2023 NC YMCA Long Course Nationals	2024 Futures (LCM)
61	2:12.60	Keoni Li		15	200 IM LCM	CO	Unattached	2023 SIN 53rd SNAG Senior Championships	2023 Futures (LCM)
63	2:12.62	Brig Barnett		15	200 IM LCM	PV	Rockville Montgomery Swim Club	2023 PV AP MCSL Coaches LC Invitational	2023 Futures (LCM)
64	2:12.65	Kaideng Zhao		15	200 IM LCM	FG	Sunrise Swimming	2023 FG Swim Fort Lauderdale Speedo Summer Classic	2023 Futures (LCM)
65	2:12.67	Matt Vatev		15	200 IM LCM	IL	Hornet Age Group Swim Club	2023 IL Duel in the Pool Illinois Swimming	2023 Futures (LCM)
66	2:12.72	Kale Chow		15	200 IM LCM	IL	Chicago Wolfpack Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
67	2:12.74	Norvin Clontz		15	200 IM LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Novant Invitational	2023 Futures (LCM)
68	2:12.75	Liam Clark		15	200 IM LCM	NI	STAR Swimming	2023 Futures Championships - West Fargo, ND	2024 Futures (LCM)
68	2:12.75	Sam Marsteiner		15	200 IM LCM	NC	New Wave Swim Team	2023 NC STAR Long Days of Summer	2023 Futures (LCM)
70	2:12.80	Edward Zhang		15	200 IM LCM	MI	Club Wolverine	2023 MI Eric Namesnik Memorial Open	2020-2024 AAA
71	2:12.83	Nathan Szobota		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Senior Classic	2020-2024 AAA
72	2:12.84	Whitaker Steward		15	200 IM LCM	MV	Tsunami Swim Team of K.C.	2023 Speedo Junior National Championships Time Trials	2020-2024 AAA
73	2:12.90	Dylan Heikkila		15	200 IM LCM	PN	King Aquatic Club	2023 PN IST Sockeye Springtime Madness	2020-2024 AAA
74	2:12.94	Owen Vale	Yes	15	200 IM LCM	CT	West Hartford Aquatic Team	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
75	2:12.98	Charlie Zuhoski		15	200 IM LCM	FL	Bolles School Sharks	2023 Futures - Ocala	2020-2024 AAA
76	2:13.01	Woori Lee		15	200 IM LCM	NC	TAC Titans	2023 NC TAC Titans Triangle Classic	2020-2024 AAA
77	2:13.02	Jack White		15	200 IM LCM	CA	Sandpipers Of Nevada	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
78	2:13.10	Andrew Vet		15	200 IM LCM	CA	La Mirada Armada	2023 Futures Championships - San Antonio, TX - Cap Reached	2020-2024 AAA
79	2:13.12	Adam Huynh	Yes	15	200 IM LCM	NT	Lakeside Aquatic Club	2023 WV 23023 Summer Senior Showdown	2020-2024 AAA
80	2:13.19	Jack Culberson		15	200 IM LCM	GU	Cypress Fairbanks Swim Club	2023 GU Senior Championship - TWST	2020-2024 AAA
81	2:13.23	ROBERTO ZARATE	Yes	15	200 IM LCM	FL	Southwest Stars Swim Club	2023 FG Southern Zone South Sectional Championships	2020-2024 AAA
82	2:13.25	Myles Koff		15	200 IM LCM	MD	North Baltimore Aquatic Club	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2020-2024 AAA
83	2:13.27	Lucas Jue		15	200 IM LCM	CA	Lakewood Aquatics	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
84	2:13.31	Griffin Barlow		15	200 IM LCM	OHO	Cincinnati Marlins	2023 FL ISCA International Senior Cup	2020-2024 AAA
85	2:13.34	Blake Hill		15	200 IM LCM	PC	Crow Canyon Sharks	2023 PC CROW Long Course Senior Open T/F	2020-2024 AAA
86	2:13.38	Kai Shinkyo	Yes	15	200 IM LCM	NE	Gator Swim Club	2023 NE BGSC Summer Fiesta Meet	2020-2024 AAA
87	2:13.39	Dillon Brigman		15	200 IM LCM	FL	Bolles School Sharks	2023 FL BSS TYR June Classic	2020-2024 AAA
88	2:13.40	Andrew Maksymowski		15	200 IM LCM	CA	Irvine Novaquatics	2023 CA CA-NV Summer Sectionals	2020-2024 AAA
88	2:13.40	Jacob Kim		15	200 IM LCM	NJ	Scarlet Aquatics	2023 CA CA-NV Summer Sectionals	2020-2024 AAA
90	2:13.41	Anthony Ramirez		15	200 IM LCM	CA	La Mirada Armada	2023 CA SCS/RMDA June Age Group Invite	2020-2024 AAA
91	2:13.46	Tobin Uhl		15	200 IM LCM	CO	Foothills Swim Team	2023 SR Speedo LC Sectionals	2020-2024 AAA
92	2:13.51	Sebastian Guio		15	200 IM LCM	FL	Episcopal AmberJax	2023 FL Summer Senior Championships	2020-2024 AAA
93	2:13.57	Holden Brown		15	200 IM LCM	NE	Crimson Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
94	2:13.59	Gavin Little		15	200 IM LCM	NT	Rockwall Aquatic Center of Excellence	2023 NT RACE A/BB LC Swim Meet	2020-2024 AAA
95	2:13.60	Bobby Regan		15	200 IM LCM	CT	Regional YMCA of Western Connecticut Makos	2023 NC YMCA Long Course Nationals	2020-2024 AAA
96	2:13.63	Ian Sun		15	200 IM LCM	CA	Aquazot Swim Club	2023 CA Speedo Grand Challenge	2020-2024 AAA
97	2:13.68	Lincoln Hoffmann		15	200 IM LCM	CO	Fort Collins Area Swim Team	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
98	2:13.71	Cory Han	Yes	15	200 IM LCM	IN	Carmel Swim Club	2023 IN Senior State LCM Championships	2020-2024 AAA
99	2:13.73	Sam Campbell		15	200 IM LCM	MI	Club Wolverine	2023 MI 13th Annual Big Red Challenge	2020-2024 AAA
100	2:13.79	Jeremy Ting		15	200 IM LCM	PC	Crow Canyon Sharks	2023 PC Long Course Far Western Championships	2020-2024 AAA
101	2:13.80	Andrew Eubanks		15	200 IM LCM	OR	The Dolphins Portland Swimming	2023 Futures - Sacramento, CA	2020-2024 AAA
102	2:13.82	Kelvin Teng		15	200 IM LCM	MI	OLY Swimming	2023 OH Central Zone LC East Sectional	2020-2024 AAA
103	2:13.84	George Gonzalez		15	200 IM LCM	US	Unattached	2023 FG Jon Olsen Gold Medal Invitational	2020-2024 AAA
104	2:13.86	Sam Hennenfent		15	200 IM LCM	MV	Tsunami Swim Team of K.C.	2023 MN AQJT Summer Spectacular	2020-2024 AAA
104	2:13.86	Dan Ginaitis		15	200 IM LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
106	2:13.90	Enzo Balbuena		15	200 IM LCM	PC	Santa Clara Swim Club	2023 Futures - Sacramento, CA	2020-2024 AAA
107	2:13.91	Carter Bradley		15	200 IM LCM	CO	Foothills Swim Team	2023 SR Speedo LC Sectionals	2020-2024 AAA
108	2:13.93	Caleb Jun		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
109	2:13.97	Ethan Zhang		15	200 IM LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
110	2:14.00	Kyle Li		15	200 IM LCM	PV	Dragon Swim Team	2023 VA EZ LC Speedo Super Sectional	2020-2024 AAA
110	2:14.00	Dk Nakashima		15	200 IM LCM	CO	Front Range Barracudas	2023 CO CSI Senior LC State Championships	2020-2024 AAA
112	2:14.03	Jaeger Ellerman		15	200 IM LCM	OHO	Cincinnati Marlins	2023 FL ISCA International Senior Cup	2020-2024 AAA
113	2:14.04	Alex Parent		15	200 IM LCM	NE	Bluefish Swim Club	2023 NE SOLO Jenny Thompson Invitational	2020-2024 AAA
114	2:14.06	JD Chen		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
115	2:14.09	Sam Cavanaugh		15	200 IM LCM	AM	Team Pittsburgh Elite Aquatics	2023 NI Eastern Zone Senior Championships	2020-2024 AAA
115	2:14.09	Aleksandr Ries		15	200 IM LCM	IN	Franklin Regional Swim Team	2023 IN Senior State LCM Championships	2020-2024 AAA
117	2:14.15	Peyton Kuo		15	200 IM LCM	CA	Beach Cities Swimming	2023 CA SCS/NOVA June Age Group Invite	2020-2024 AAA
118	2:14.19	Cooper Zakorchemny		15	200 IM LCM	PV	Rockville Montgomery Swim Club	2023 PV LC Open Championships	2020-2024 AAA
119	2:14.22	Braedon Ando		15	200 IM LCM	NE	Bluefish Swim Club	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
120	2:14.25	Ethan Ekk	Yes	15	200 IM LCM	FL	Area Tallahassee Aquatic Club	2023 FL Senior League #1	2020-2024 AAA
121	2:14.26	Gavin Tran		15	200 IM LCM	MA	Hershey Aquatic Club	2023 MA Long Course Senior Championships	2020-2024 AAA
122	2:14.28	Ethan Silver		15	200 IM LCM	MR	Long Island Aquatic Club	2023 NJ SCAR TYR LC Winter Invite	2020-2024 AAA
123	2:14.32	Jordan Ragland		15	200 IM LCM	SN	Del Paso Country Club	2023 SN 25th Annual Summer Sanders LCM Meet SR+ Swim Meet	2020-2024 AAA
124	2:14.33	Tyson Walker		15	200 IM LCM	CO	Aces Swim Club	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
124	2:14.33	Alec Purdy		15	200 IM LCM	NT	Metroplex Aquatics	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
126	2:14.38	Lucas Knapp		15	200 IM LCM	FL	Bolles School Sharks	2023 Futures - Ocala	2020-2024 AAA
126	2:14.38	Noah Peery		15	200 IM LCM	AR	Arkansas Dolphins Swim Team	2023 MV CSC Region VIII Sectional Championships	2020-2024 AAA
128	2:14.39	Evan Witte		15	200 IM LCM	MN	Minnetonka Swim Club	2023 FL ISCA International Senior Cup	2020-2024 AAA
128	2:14.39	Hayden Beckley		15	200 IM LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
130	2:14.43	Christian Wester		15	200 IM LCM	SE	Huntsville Swim Association	2023 SE Southeastern Long Course Championships	2020-2024 AAA
131	2:14.44	Matthew Liu		15	200 IM LCM	MD	Eagle Swim Team Inc.	2023 MD RAC Sandbox Meet	2020-2024 AAA
132	2:14.48	Ryan Mendlick		15	200 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2023 MN AQJT Summer Spectacular	2020-2024 AAA
133	2:14.49	Aiden Hammer		15	200 IM LCM	PN	King Aquatic Club	2023 SR Speedo LC Sectionals	2020-2024 AAA
133	2:14.49	Cooper Dillman		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA S Freedom Splash	2020-2024 AAA
135	2:14.50	Ryan Smith		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
136	2:14.55	Marcus Smith		15	200 IM LCM	IN	Tippecanoe Valley Aquatic Club	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
137	2:14.58	Adam Becker		15	200 IM LCM	SN	DART Swimming	2023 Futures - Sacramento, CA	2020-2024 AAA
138	2:14.66	Louis Joos		15	200 IM LCM	FL	Bolles School Sharks	2023 FL BSS TYR June Classic	2020-2024 AAA
139	2:14.67	Bennett Korner		15	200 IM LCM	CA	Mission Viejo Nadadores	2023 CA SCS/BREA Summer Age Group Championships	2020-2024 AAA
