name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Charlotte LePage,17,18,262.43,266.24,-3.8100000000000023,-1.451815722287849,42,50,
Sophia Pinkham,17,18,283.59000000000003,287.44,-3.849999999999966,-1.3575937092280987,483,339,
Sydney Marinello,17,18,280.32,277.9,2.420000000000016,0.8632990867579966,403,186,
Haylee Hite,17,18,275.75,278.14,-2.3899999999999864,-0.8667271078875743,256,190,
Brooke Murphy,17,18,274.64,268.25,6.389999999999986,2.326682202155544,224,65,
Kate Simon,17,18,274.03,272.81,1.2199999999999704,0.4452067291902239,204,114,
Lucy Nicholson,17,18,274.44,286.89,-12.449999999999989,-4.5365107127240885,215,329,
Merritt Zieminick,17,18,273.3,278.85,-5.550000000000011,-2.030735455543363,179,203,
Elizabeth Kelley,17,18,280.3,273.17,7.1299999999999955,2.543703175169459,402,118,
Guielsie Borbon,17,18,280.04,287.14,-7.099999999999966,-2.5353520925581936,392,333,
Kaelah Baccus,17,18,281.14,297.40999999999997,-16.269999999999982,-5.787152308458413,426,469,
Cassidy Schneider,17,18,268.94,269.24,-0.30000000000001137,-0.1115490443965239,97,74,
Alyssa Street,17,18,255.66,266.71,-11.049999999999983,-4.322146600954386,10,55,
Hazel Mouhidin,17,18,265.11,265.57,-0.45999999999997954,-0.17351288144543,60,48,
Ella Call,17,18,274.24,281.37,-7.1299999999999955,-2.599912485414234,211,244,
Andrea Torres Sosa,17,18,277.42,278.29,-0.8700000000000045,-0.31360392185134617,308,194,Yes
Emma Schumacher,17,18,266.6,271.44,-4.839999999999975,-1.815453863465857,75,97,
Alaira Hadford,17,18,277.73,277.75,-0.01999999999998181,-0.007201238613034892,316,182,
Nicole Shanks,17,18,276.86,282.62,-5.759999999999991,-2.08047388571841,290,262,
Paige Reilly,17,18,268.32,271.98,-3.660000000000025,-1.364042933810385,92,101,
Taylor Cloutman,17,18,276.35,275.36,0.9900000000000091,0.35824136059345363,277,152,
Frankie Dolby,17,18,282.54,296.1,-13.560000000000002,-4.7993204502017415,456,459,
Corina Wong,17,18,280.38,288.72,-8.340000000000032,-2.974534560239686,404,358,
Lyla Roper,17,18,274.85,276.69,-1.839999999999975,-0.6694560669455976,226,168,
Kirsten Tarran,17,18,279.81,280.95,-1.1399999999999864,-0.40741932025302396,379,235,
Samantha Wong,17,18,271.28,274.98,-3.7000000000000455,-1.3639044529637445,136,146,
Mia Patton,17,18,280.72,289.39,-8.669999999999959,-3.088486748361342,410,364,
Teagan McEnroe,17,18,273.32,275.57,-2.25,-0.8232108883360165,180,156,
Sammy Cummins,17,18,273.73,276.22,-2.490000000000009,-0.9096554999452047,192,164,
Avery Luedke,17,18,262.05,259.39,2.660000000000025,1.015073459263509,40,17,
Riley Kopp,17,18,284.2,286.75,-2.5500000000000114,-0.8972554539057043,497,325,
Beatrice Stewart,17,18,265.62,264.31,1.3100000000000023,0.49318575408478366,64,39,
Chloe Eyrich,17,18,267.69,269.33,-1.6399999999999864,-0.6126489596174628,88,76,
Gaby Sciaudone,17,18,280.83,273.62,7.2099999999999795,2.5673895239112556,415,128,
Charlotte Foggin,17,18,280.29,284.15,-3.859999999999957,-1.3771450997181336,401,290,
Sophie Perry,17,18,283.21,285.51,-2.3000000000000114,-0.8121182161646876,474,305,
Julianne Armstrong,17,18,276.99,287.7,-10.70999999999998,-3.866565579984829,298,344,
Lainey Blase,17,18,272.73,289.97,-17.24000000000001,-6.32127012063213,168,371,
Ellie De Keukelaere,17,18,284.21,283.0,1.2099999999999795,0.42574152915097274,498,269,
Caitlin Brown,17,18,276.06,286.83,-10.769999999999982,-3.901325798739398,268,328,
Abigail Perry,17,18,265.41,261.42,3.990000000000009,1.503334463660001,63,27,
Esme Van Orden,17,18,272.35,278.22,-5.8700000000000045,-2.1553148522122285,164,192,
Gabriella Gonzalez,17,18,276.98,278.96,-1.9799999999999613,-0.7148530579825118,297,207,
Alyssa Dimitriadis,17,18,279.5,278.63,0.8700000000000045,0.31127012522361525,372,199,
Erin Richards,17,18,282.48,270.83,11.650000000000034,4.1241857830643,454,91,
Claire Weinstein,17,18,244.54,240.05,4.489999999999981,1.8361004334669095,2,2,
Anna Kuhel,17,18,275.9,277.77,-1.8700000000000045,-0.677781805001814,262,183,
Kate Bradley,17,18,270.83,269.94,0.8899999999999864,0.32861942916220005,126,82,
Mayu Yager,17,18,273.1,269.95,3.150000000000034,1.1534236543390823,175,83,
Reese Benton,17,18,275.08,273.99,1.089999999999975,0.39624836411224923,230,135,
Chloe Mihaly,17,18,279.24,286.69,-7.449999999999989,-2.667955880246379,366,323,
Eliana Auerbach,17,18,275.74,279.74,-4.0,-1.4506419090447522,255,219,
Miriam Youel,17,18,276.11,271.84,4.270000000000039,1.5464850965195172,270,100,
Quin Mahler-Moreno,17,18,274.24,276.78,-2.5399999999999636,-0.9261960326720987,211,169,
Emma Sundermeyer,17,18,267.36,269.16,-1.8000000000000114,-0.6732495511669702,85,72,
Tanith Mueller,17,18,279.08,280.21,-1.1299999999999955,-0.40490182026658866,361,224,
Caroline Grimsley,17,18,272.18,273.07,-0.8899999999999864,-0.3269894922477722,159,116,
Cloe Nader,17,18,275.46,271.4,4.060000000000002,1.4738982066361732,246,96,
Mikaela Khan,17,18,274.61,283.38,-8.769999999999982,-3.193620042970023,221,274,
Victoria Lawrence,17,18,278.36,273.58,4.78000000000003,1.7172007472338084,340,127,
Addison Constantinides,17,18,272.21,276.94,-4.730000000000018,-1.7376290364057232,161,172,
Kate Kochenderfer,17,18,274.93,277.13,-2.1999999999999886,-0.8002036882115405,228,175,
Lillian Nesty,17,18,254.6,252.55,2.049999999999983,0.8051846032992863,8,5,
Abigail Gowern,17,18,269.89,267.49,2.3999999999999773,0.8892511764051937,111,60,
Marissa Recio,17,18,278.88,279.94,-1.0600000000000023,-0.3800917957544472,355,222,
Alanis Santiago,17,18,276.05,269.07,6.980000000000018,2.5285274406810427,266,71,
Nina Schuerer,17,18,275.43,272.74,2.6899999999999977,0.9766546854010084,244,112,
Cora Spetz,17,18,279.15,282.7,-3.5500000000000114,-1.2717177144904215,363,263,
Jennifer Barajas,17,18,272.15,283.01,-10.860000000000014,-3.990446444975203,156,270,
Addy Czarnecki,17,18,266.92,268.51,-1.589999999999975,-0.5956841001048909,79,67,
Chloe Kim,17,18,257.49,255.54,1.950000000000017,0.7573109635325709,13,8,
Kendall Mallers,17,18,277.92,283.57,-5.649999999999977,-2.0329591249280283,322,281,
Quinn Whorley,17,18,278.03,280.24,-2.2100000000000364,-0.7948782505485151,324,226,
Taylor Bennett,17,18,284.26,291.74,-7.480000000000018,-2.6313937944135715,500,402,
Coco Riding,17,18,280.06,281.06,-1.0,-0.35706634292651573,394,237,
Carolina Daher,17,18,263.51,258.25,5.259999999999991,1.996129179158283,48,14,Yes
Eden Addison,17,18,275.45,280.33,-4.8799999999999955,-1.771646396805226,245,228,
Colleen Bull,17,18,263.04,283.76,-20.71999999999997,-7.877128953771277,45,285,
Isla Johnston,17,18,281.92,280.45,1.4700000000000273,0.5214245175936532,439,230,
Mia Meller,17,18,283.6,285.51,-1.9099999999999682,-0.6734837799717799,484,305,
Riley Hawkins,17,18,279.34000000000003,279.15999999999997,0.18000000000006366,0.06443760292119412,371,209,
Nicole Christensen,17,18,269.59,270.41,-0.82000000000005,-0.304165584776902,109,87,Yes
Andra Robertson,17,18,280.78,284.99,-4.210000000000036,-1.499394543770937,411,297,
Arianna Wertheim,17,18,258.57,260.79,-2.2200000000000273,-0.8585682793827696,18,23,
Rose Jones,17,18,283.32,278.81,4.509999999999991,1.5918396159819252,478,202,
Zoe Weker,17,18,275.95,278.57,-2.6200000000000045,-0.9494473636528373,263,197,
