name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Avery May,15,16,314.4,317.5,-3.1000000000000227,-0.9860050890585315,161,262,
Sydney Marinello,15,16,327.93,314.44,13.490000000000009,4.1136827981581465,464,202,
Riley Leach,15,16,298.21,293.07,5.139999999999986,1.7236175849233717,23,14,
Alyssa Street,15,16,295.85,295.33,0.5200000000000387,0.17576474564814554,14,20,
Ella Freeman,15,16,296.15999999999997,294.35,1.8099999999999454,0.6111561318206191,15,18,
Nora Sherman,15,16,311.35,308.05,3.3000000000000114,1.0599004335956355,109,104,
Tiffany Chau,15,16,322.37,323.02,-0.6499999999999773,-0.2016316654775498,331,395,
Samantha Wong,15,16,324.47,325.0,-0.5299999999999727,-0.16334329830183766,377,427,
Natalie Holmes,15,16,312.94,305.53,7.410000000000025,2.3678660446091984,132,74,
Paige Thome,15,16,311.12,308.69,2.430000000000007,0.7810491128824912,106,109,
Paige Corbin,15,16,325.72,326.98,-1.259999999999991,-0.3868353186786168,401,474,
Penny Lazar,15,16,316.57,315.01,1.5600000000000023,0.49278200713902215,194,212,
Abby Hood,15,16,310.86,315.83,-4.96999999999997,-1.5987904522936276,103,231,
Gabriella Gonzalez,15,16,315.89,312.0,3.8899999999999864,1.2314413245116929,183,153,
Anna Kuhel,15,16,327.09,318.21,8.879999999999995,2.714849124094285,442,278,
Mia Wilson,15,16,318.6,320.54,-1.9399999999999977,-0.6089139987445065,232,331,
Tanith Mueller,15,16,312.32,314.07,-1.75,-0.5603227459016393,122,192,
Mikaela Khan,15,16,319.56,314.48,5.079999999999984,1.5896858179997446,258,203,
Emma Sayers,15,16,306.38,303.58,2.8000000000000114,0.9138977740061399,61,54,
Adalene Robillard,15,16,294.56,297.48,-2.920000000000016,-0.9913090711569853,12,32,
Surrena Luna,15,16,305.03,314.54,-9.510000000000048,-3.117726125299167,52,204,
Marley Barnard,15,16,317.04,310.66,6.3799999999999955,2.012364370426443,205,132,
Anah Jurs,15,16,320.45,323.7,-3.25,-1.0141987829614605,278,410,
Sophie Phelps,15,16,328.76,309.59,19.170000000000016,5.831001338362336,483,121,
Lauren McNamara,15,16,327.42,327.25,0.17000000000001592,0.051921079958467994,449,486,
Emma Redman,15,16,317.96,299.08,18.879999999999995,5.937853818090325,224,35,
Nicole Byrnes Cortinas,15,16,317.12,314.99,2.1299999999999955,0.6716700302724506,207,211,
Sianna Savarda,15,16,312.48,302.31,10.170000000000016,3.2546082949308803,126,46,
Chloe Vitatoe,15,16,322.4,319.82,2.579999999999984,0.8002481389578116,334,314,
Lena Amare,15,16,323.13,308.0,15.129999999999995,4.682325998824002,346,103,
Ellie Lydon,15,16,322.37,313.17,9.199999999999989,2.853863572913109,331,173,
Amanda Barnard,15,16,300.4,300.89,-0.4900000000000091,-0.163115845539284,29,40,
Sofia Kohler,15,16,318.72,321.61,-2.8899999999999864,-0.9067520080321242,234,357,
GiannaMarie Conti,15,16,321.04,316.27,4.770000000000039,1.485796162471978,294,240,
Maddie Berg,15,16,319.37,317.19,2.180000000000007,0.6825938566552922,252,257,
Phoebe McClaren,15,16,316.85,313.29,3.5600000000000023,1.1235600441849463,200,176,
Adelia Biello,15,16,311.07,315.15,-4.079999999999984,-1.311601890249778,105,215,
Alex Milisavljevic,15,16,317.7,306.95,10.75,3.383695310040919,219,90,
Amy Nguyen,15,16,314.33,311.92,2.409999999999968,0.7667101453885943,159,152,
MaryAgnes Smith,15,16,317.21,324.19,-6.980000000000018,-2.2004350430314363,210,420,
Audrey Hill,15,16,326.93,323.31,3.6200000000000045,1.1072706695622931,438,401,
Charlie Scogna,15,16,313.47,309.08,4.390000000000043,1.4004529939069266,144,113,
Lauren Putnam,15,16,328.32,305.38,22.939999999999998,6.987085769980507,471,72,
Haley Roberson,15,16,318.77,314.23,4.539999999999964,1.4242243623929367,237,195,
Aleca Howard,15,16,312.95,303.61,9.339999999999975,2.984502316663996,133,55,
Hayden Penny,15,16,299.62,296.86,2.759999999999991,0.9211668112943031,28,23,
Caroline Cancelmo,15,16,304.84,307.45,-2.6100000000000136,-0.8561868521191489,51,95,
Grace Burton,15,16,328.99,322.01,6.980000000000018,2.1216450348034948,488,368,
Becky Rentz,15,16,328.53,313.95,14.579999999999984,4.437950872066473,475,189,
