Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	48.59	Henry McFadden		18	100 FR LCM	MA	Jersey Wahoos	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	49.17	Nikoli Blackman	Yes	18	100 FR LCM	SE	University Of Tennessee	2024 TYR Pro Swim Series - San Antonio	2024 Olympic Trials
3	49.22	Kaii Winkler	Yes	18	100 FR LCM	FG	Eagle Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
4	49.62	Devin Dilger		18	100 FR LCM	MI	OLY Swimming	2024 FL NCSA Swimming Championships	2024 Olympic Trials
5	49.65r	Filip Senc-Samardzic	Yes	18	100 FR LCM	AZ	Sun Devil Swimming	2024 CAN Mel Zajac Jr International	2025 Summer Nationals (LCM)
6	49.83	Sean Setzer		18	100 FR LCM	NC	Waves Of Wilmington,Inc.	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Olympic Trials
7	49.84	Quin Seider		18	100 FR LCM	CA	Unattached	2024 CA MVN Swim Meet of Champions	2024 Olympic Trials
8	50.01	Shane Eckler		18	100 FR LCM	MA	Ridley Area YMCA Stingrays	2024 FL YMCA National Long Course Swimming Championships	2025 Summer Nationals (LCM)
9	50.05	Jerry Fox		18	100 FR LCM	NC	Wolfpack Elite	2024 NC TAC Titans Spring Fling	2024 Summer Nationals (LCM)
10	50.21	Daniel Diehl		18	100 FR LCM	NC	Wolfpack Elite	2024 Futures Championships - Richmond	2025 Summer Nationals (LCM)
11	50.23	August Vetsch		18	100 FR LCM	AZ	Swim Neptune	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
12	50.38	Logan Robinson		18	100 FR LCM	SE	Greater Pensacola Aquatic Club	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
13	50.43	Evan Croley		18	100 FR LCM	ST	Streamline Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
14	50.46	Marre Gattnar		18	100 FR LCM	PC	North Bay Aquatics	2024 PC Superleague Summer LC Finals hosted by SRN	2025 Summer Nationals (LCM)
15	50.47r	Thackston McMullan		18	100 FR LCM	OHO	Cincinnati Marlins	2024 FL ISCA International Senior Cup	2024 Summer Nationals (LCM)
16	50.54	Owen Chiles		18	100 FR LCM	IA	Iowa Flyers Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
17	50.57r	Jacob Wimberly		18	100 FR LCM	NT	Texas Ford Aquatics	2023 Junior World Champs	2023 Winter US Open (LCM)
18	50.58	Lucca Battaglini		18	100 FR LCM	NC	East Carolina Aquatics	2024 GA Bulldog Grand Slam	2024 Winter US Open (SCY)
19	50.59	Nathan Kim		18	100 FR LCM	CA	Unattached	2024 CA SCS/BREA Post CIF LCM	2024 Winter US Open (SCY)
20	50.60	Cooper McDonald		18	100 FR LCM	GA	Dynamo Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
21	50.65	Jake Wang		18	100 FR LCM	MA	Suburban Seahawks Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
22	50.71	Warner Russ		18	100 FR LCM	MS	Mississippi Makos Swim Team	2024 MS Long Course State Championship	2025 Summer Nationals (LCM)
23	50.75	Nathaniel Taft		18	100 FR LCM	CT	Unattached	2024 CT WHAT May Trials/Finals Invitational	2024 Winter US Open (SCY)
24	50.76	Ethan Harrington		18	100 FR LCM	PC	Unattached	2024 PC George Haines International Meet	2024 Winter US Open (SCY)
25	50.78	Sam Lorenz		18	100 FR LCM	WI	Schroeder YMCA Swim Team	2024 IL CZ North Section Summer Championships	2025 Summer Nationals (LCM)
26	50.87	Marvin Johnson	Yes	18	100 FR LCM	SE	McCallie / GPS Aquatics	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
27	50.91	Christopher Zhang		18	100 FR LCM	NC	Life Time North Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter US Open (SCY)
27	50.91	Will Gavin		18	100 FR LCM	GA	Life Time Georgia	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
29	50.95	River Paulk		18	100 FR LCM	NT	Lakeside Aquatic Club	2024 ST TXLA Longhorn Elite Invite	2024 Winter US Open (SCY)
