Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	53.90	Summer McIntosh	Yes	17	100 FR LCM	FL	Sarasota Sharks	2024 CAN Speedo Canadian Swimming Open	2024 Olympic Trials
2	54.38r	Alex Shackell		17	100 FR LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Olympic Trials
3	54.41	Anna Moesch		17	100 FR LCM	NJ	Greater Somerset County YMCA Storm	2023 Junior World Champs	2024 Olympic Trials
4	54.56	Erika Pelaez		17	100 FR LCM	FG	Eagle Aquatics	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Olympic Trials
5	54.94	Claire Weinstein		17	100 FR LCM	CA	Sandpipers Of Nevada	2024 Olympic Trials - Time Trials	2025 Summer Nationals (LCM)
6	54.96r	Leah Hayes		17	100 FR LCM	IL	Fox Valley Park District Riptides	2023 Junior World Champs	2024 Olympic Trials
7	55.13	Madi Mintenko		17	100 FR LCM	CO	Pikes Peak Athletics	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
8	55.14	Lily King		17	100 FR LCM	AM	Mount Pleasant Aqua Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
9	55.15	Minna Abraham	Yes	17	100 FR LCM	CA	Trojan Swim Club	2023 Toyota US Open Championships	2024 Olympic Trials
10	55.24	Minna Abraham	Yes	17	100 FR LCM	US	Unattached	Texas Invitational	2024 Olympic Trials
11	55.36	Caroline Larsen		17	100 FR LCM	MN	Foxjets Swim Team	2023 Toyota US Open Championships	2024 Olympic Trials
12	55.39	Addison Sauickie		17	100 FR LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships	2024 Olympic Trials
13	55.51r	Teagan O'Dell		17	100 FR LCM	CA	Mission Viejo Nadadores	2024 SI Spring Speedo Sectionals CA/NV NCA	2024 Olympic Trials
14	55.61	Jillian Crooks	Yes	17	100 FR LCM	NC	TAC Titans	2024 World Champs	2024 Olympic Trials
15	55.78	Julie Mishler		17	100 FR LCM	IN	Fishers Area Swimming Tigers	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
16	55.88	Sophia Sunwoo		17	100 FR LCM	PN	Bellevue Club Swim Team	2024 PN IST Sockeye Springtime Madness	2024 Summer Nationals (LCM)
17	56.03	Annam Olasewere		17	100 FR LCM	CT	Chelsea Piers Aquatic Club	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
18	56.12	Rebecca Diaconescu		17	100 FR LCM	CA	Team Rebel Aquatics	2023 Junior World Champs	2024 Summer Nationals (LCM)
19	56.16	Kennedi Dobson		17	100 FR LCM	NJ	Eastern Express Swim Team	2024 NI Eastern Zone Senior Championships	2025 Summer Nationals (LCM)
20	56.35	Jada Duncan		17	100 FR LCM	SN	Sierra Marlins Swim Team	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
21	56.38	Kamryn Cannings	Yes	17	100 FR LCM	VA	Liberty Aquatics	2023 VA ISCA LC ISCA Open	2024 Summer Nationals (LCM)
22	56.41	Sidney Arcella		17	100 FR LCM	NJ	Metro Area Life Time	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Winter US Open (SCY)
23	56.48	Andrea Dworak		17	100 FR LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
24	56.49	Elle Scott		17	100 FR LCM	NC	SwimMAC Carolina	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
25	56.60	Becky Rentz		17	100 FR LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
26	56.61r	Sienna Angove	Yes	17	100 FR LCM	FL	Sarasota Sharks	2024 Futures Championships - Huntsville	2025 Summer Nationals (LCM)
26	56.61	Lily Archibald		17	100 FR LCM	CT	Ridgefield Aquatic Club	2024 CT Senior Championships	2025 Summer Nationals (LCM)
28	56.68	Lillian Nesty		17	100 FR LCM	FL	Gator Swim Club	2023 FL FAST High School Open #1	2024 Winter US Open (SCY)
29	56.79	Katie Lawrence		17	100 FR LCM	NJ	Wyckoff YMCA	2024 FL YMCA National Long Course Swimming Championships	2024 Winter US Open (SCY)
30	56.88	Elise nardozzi		17	100 FR LCM	AM	Team Pittsburgh Elite Aquatics	2023 OH Speedo Winter Jr East Long Course Time Trial	2024 Winter US Open (SCY)
31	56.94	Arianna Zelen		17	100 FR LCM	MN	South Metro Storm	2024 MN MNSI Last Chance Time Trial	2024 Winter US Open (SCY)
32	56.95r	Billie Blu Mondonedo	Yes	17	100 FR LCM	CA	Sandpipers Of Nevada	2024 CA SCS/BREA Summer A/G Championships	2024 Winter US Open (SCY)
33	57.01	Heather White	Yes	17	100 FR LCM	PN	Bellevue Club Swim Team	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
34	57.03	Amelia Mason		17	100 FR LCM	CO	Flatiron Athletic Club	2024 CO Barracuda Summer Sizzler Invite	2024 Winter US Open (SCY)
35	57.04r	Sarah Freeman		17	100 FR LCM	MA	Germantown Academy Aquatic Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
