Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	49.47	Kaii Winkler	Yes	16	100 FR LCM	FG	Eagle Aquatics	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
2	49.71	Daniel Diehl		16	100 FR LCM	US	Unattached	2022 NI EZ Speedo Sectional (LCM) Buffalo	2023 Summer Nationals (LCM)
3	49.72	Henry McFadden		16	100 FR LCM	MA	Jersey Wahoos	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
4	50.53	Lucca Battaglini		16	100 FR LCM	NC	East Carolina Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
5	50.69	Evan Croley		16	100 FR LCM	ST	Streamline Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
6	50.96	Noah Dyer		16	100 FR LCM	PV	Machine Aquatics	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
7	51.01	Sonny Wang		16	100 FR LCM	ST	Waterloo Swimming	2022 ST TXLA 11&Over Long Course Kick Off	2022 Winter US Open (LCM)
8	51.28	Thackston McMullan		16	100 FR LCM	OHO	Cincinnati Marlins	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
9	51.30	Jerry Fox		16	100 FR LCM	NC	TAC Titans	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
10	51.38	Zarek Wilson	Yes	16	100 FR LCM	FG	TS Aquatics	1st Junior Pan American Games	2021 Winter US Open (LCM)
11	51.61	Devin Dilger		16	100 FR LCM	MI	Utica Shelby Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
12	51.63	Ian Everett		16	100 FR LCM	MV	Tsunami Swim Team of K.C.	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
13	51.67	Will Gavin		16	100 FR LCM	GA	Life Time Georgia	2022 Futures - Cary	2023 Summer Juniors (LCM)
14	51.69	Nolan Dunkel		16	100 FR LCM	PV	Arlington Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
15	51.72	Jeremy Kelly		16	100 FR LCM	ST	Nitro Swimming	2022 Phillips 66 International Team Trials	2022 Summer Juniors (LCM)
15	51.72	River Paulk		16	100 FR LCM	WT	Lubbock Swim Club	2022 Futures Championships College Station	2023 Summer Juniors (LCM)
17	51.74r	Jake Wang		16	100 FR LCM	MA	Suburban Seahawks Club	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
18	51.75r	Johnny Crush		16	100 FR LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championship	2023 Summer Juniors (LCM)
19	51.82	Elliot Lee		16	100 FR LCM	CT	Bulldog Swimming	2022 Futures - Geneva	2023 Summer Juniors (LCM)
