Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	14:53.00	Luke Whitlock		18	1500 FR LCM	IN	Fishers Area Swimming Tigers	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	15:23.25	Isaac Fleig		18	1500 FR LCM	IN	Fishers Area Swimming Tigers	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Olympic Trials
3	15:30.65	Lukas Vetkoetter		18	1500 FR LCM	NT	Texas Ford Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
4	15:34.18	Luke Corey		18	1500 FR LCM	MD	Naval Academy Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
5	15:36.41	Saadeddin Saadeddin		18	1500 FR LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
6	15:36.87	Michael Hochwalt		18	1500 FR LCM	IE	Spokane Waves Aquatic Team	2024 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Nationals (LCM)
7	15:40.19	Hudson DeGroote		18	1500 FR LCM	NC	Marlins Of Raleigh	2024 Futures Championships - Richmond	2025 Summer Nationals (LCM)
8	15:42.76	Trey Hesser		18	1500 FR LCM	AZ	Gold Medal Swim Club	2024 AZ SUN Devil Open	2024 Summer Nationals (LCM)
9	15:42.82	Diego Dulieu	Yes	18	1500 FR LCM	FG	Azura Florida Aquatics	19th Pan American Games 2023	2024 Summer Nationals (LCM)
10	15:43.14	Connor Fry		18	1500 FR LCM	SC	Unattached	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
11	15:44.31	Luke Brennan		18	1500 FR LCM	NJ	Peddie Aquatic Association	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
12	15:47.42	Patrick Broderick		18	1500 FR LCM	IN	Boilermaker Aquatics	2024 IN ISI Swimfest	2024 Winter US Open (SCY)
13	15:48.22	Giovanni Sullo		18	1500 FR LCM	CA	Sandpipers Of Nevada	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
14	15:48.57	Sean Atkinson		18	1500 FR LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
15	15:49.88	Quinn Jones		18	1500 FR LCM	SN	Sierra Marlins Swim Team	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
16	15:50.24	Carson Hick		18	1500 FR LCM	KY	Kentucky Aquatics	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
17	15:51.68	Kyler Heffner		18	1500 FR LCM	GA	SwimAtlanta	2024 Olympic Trials	2024 Winter US Open (SCY)
18	15:52.19	FREDERICK KLEIN		18	1500 FR LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
19	15:52.39	Wilson Tuttle		18	1500 FR LCM	NC	Marlins Of Raleigh	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter US Open (SCY)
20	15:52.87	Henry Shoemaker		18	1500 FR LCM	FL	Sarasota Tsunami Swim Team	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
21	15:53.21	Matt Marsteiner		18	1500 FR LCM	NC	New Wave Swim Team	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
22	15:55.25	Ryan Turner		18	1500 FR LCM	FL	Highlander Aquatic Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
23	15:57.93	Brady Begin		18	1500 FR LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
24	15:59.87	Alex Parkinson		18	1500 FR LCM	IL	Fox Valley Swim Team	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
25	16:00.49	Andrew Hanson		18	1500 FR LCM	MN	Mako Aquatics	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
26	16:00.68	Matheus Cony Siniscalchi	Yes	18	1500 FR LCM	FG	Unattached	2024 FG LCM Senior Championships	2024 Winter US Open (SCY)
27	16:01.12	Jones Lambert		18	1500 FR LCM	WT	Lubbock Swim Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
28	16:01.54	Tristan Prizler		18	1500 FR LCM	OHO	Dayton Raiders	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
29	16:01.73	Charlie Mayr		18	1500 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2024 Winter US Open (SCY)
30	16:03.04	Rory O'Connor		18	1500 FR LCM	CT	Chelsea Piers Aquatic Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
31	16:03.45	Jack Hendrick		18	1500 FR LCM	CA	Gaucho Aquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
32	16:04.58	Thomas Olsen		18	1500 FR LCM	OR	Multnomah Athletic Club	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
33	16:04.60	Nathan Spetz		18	1500 FR LCM	OHO	Powel Crosley, Jr. YMCA	2024 FL YMCA National Long Course Swimming Championships	2024 Winter US Open (SCY)
34	16:05.29	Ben Pritchard		18	1500 FR LCM	NC	Carolina Aquatic Team	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
35	16:06.32	Gian Santos	Yes	18	1500 FR LCM	CA	Irvine Novaquatics	2024 CA Los Angeles Invite	2024 Winter Juniors (SCY)
36	16:06.46	Vedaant Madhavan	Yes	18	1500 FR LCM	VA	Virginia Tech	2024 GA Atlanta Classic	2024 Winter Juniors (SCY)
37	16:06.82	Raymond Prosinski		18	1500 FR LCM	FL	Unattached	2023 Toyota US Open Championships	2024 Winter Juniors (SCY)
38	16:07.74	Brandon Richter		18	1500 FR LCM	MD	Eagle Swim Team Inc.	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
39	16:07.97	Alexander Rousseau		18	1500 FR LCM	NC	TAC Titans	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter Juniors (SCY)
40	16:08.27	Evan Witte		18	1500 FR LCM	NT	Lakeside Aquatic Club	2024 LA Tristan Vessel Invitational	2024 Winter Juniors (SCY)
41	16:09.20	Jamarr Bruno		18	1500 FR LCM	FG	Azura Florida Aquatics	2024 FG Azura Winter Open LCM Invite	2024 Winter Juniors (SCY)
42	16:09.24	Andrew Cooper		18	1500 FR LCM	CA	Boulder City Henderson Swim Team	2024 Futures Championships - Austin	2024 Winter Juniors (SCY)
43	16:10.12	Sabian Branch	Yes	18	1500 FR LCM	FL	Fast Falcons	2024 Futures Championships - Huntsville	2024 Winter Juniors (SCY)
44	16:11.10	Raymond Stelmark		18	1500 FR LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2024 Winter Juniors (SCY)
45	16:11.42	Alex Crown		18	1500 FR LCM	PV	Nation's Capital Swim Club	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter Juniors (SCY)
46	16:11.93	Hayden Lambert		18	1500 FR LCM	CC	Clovis Swim Club	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter Juniors (SCY)
47	16:12.13	Devyn Caples		18	1500 FR LCM	PC	Unattached	2024 CA MVN Swim Meet of Champions	2024 Winter Juniors (SCY)
48	16:13.33	Woobie Kupsky		18	1500 FR LCM	MA	Unattached	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2024 Winter Juniors (SCY)
49	16:13.48	Dillon Wright		18	1500 FR LCM	NC	Mecklenburg Swim Association	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter Juniors (SCY)
50	16:13.66	Bryce Key		18	1500 FR LCM	NT	Mansfield Aquatic Club	2024 Futures Championships - Austin	2024 Winter Juniors (SCY)
51	16:15.23	Max Hatcher		18	1500 FR LCM	NT	Lakeside Aquatic Club	2024 ST TXLA Longhorn Elite Invite	2024 Futures (LCM)
52	16:16.42	Rylan Anselm		18	1500 FR LCM	IL	Barrington Swim Club	2024 IL CZ North Section Summer Championships	2025 Futures (LCM)
53	16:17.97	Sebastien de Fabrique		18	1500 FR LCM	CA	San Clemente Aquatic Team	2024 Futures Championships - Austin	2025 Futures (LCM)
54	16:19.59	Bo Zheng	Yes	18	1500 FR LCM	CA	The Swim Team	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Futures (LCM)
55	16:19.85	Gunnar Seversen		18	1500 FR LCM	MN	South East Metro Sharks	2024 MN RSC Senior LC Championships	2025 Futures (LCM)
56	16:21.09	Cooper Nicholson		18	1500 FR LCM	NC	North Carolina Aquatic Club	2024 NC NCAC Meet on the Hill	2024 Futures (LCM)
57	16:21.57	Wilson Tunila		18	1500 FR LCM	CA	Alpha Aquatics	2024 Futures Championships - Sacramento	2025 Futures (LCM)
58	16:21.60	Charlie Franz		18	1500 FR LCM	SN	Unattached	2024 CA MVN Swim Meet of Champions	2024 Futures (LCM)
59	16:21.62	John Aegerter		18	1500 FR LCM	NT	Lakeside Aquatic Club	2024 NT LAC Summer Senior Showdown	2025 Futures (LCM)
60	16:22.32	Nolan Arnholt		18	1500 FR LCM	NM	Charger Aquatics	2024 WRS Speedo Sectionals -- Federal Way	2024 Futures (LCM)
