name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Hazel Mouhidin,15,16,126.6,125.62,0.9799999999999898,0.7740916271721878,46,70,
Ariel Lin,15,16,133.31,126.71,6.6000000000000085,4.95086640162029,381,105,Yes
Caitlin Brown,15,16,129.49,127.71,1.7800000000000153,1.374623523051985,129,139,
Greta Dale,15,16,133.61,131.66,1.950000000000017,1.459471596437405,403,378,
Maya Lambert,15,16,131.55,129.93,1.6200000000000045,1.231470923603196,254,245,
Natalie Holmes,15,16,130.51,129.11,1.3999999999999773,1.0727147345030859,186,199,
Cher Patrick,15,16,131.88,129.53,2.3499999999999943,1.7819229602669049,275,217,
Teagan O'Dell,15,16,120.84,121.28,-0.4399999999999977,-0.36411784177424505,3,10,
Cecilia Howard,15,16,129.01,128.21,0.799999999999983,0.6201069684520448,107,156,
Julia Murphy,15,16,129.27,130.93,-1.6599999999999966,-1.284133983136069,124,314,
Elise Clift,15,16,126.21,122.89,3.319999999999993,2.630536407574672,38,15,
Sophie Segerson,15,16,133.91,127.35,6.560000000000002,4.898812635352104,430,121,
Victoria Kurtz,15,16,131.84,131.72,0.12000000000000455,0.09101941747573161,274,387,
Erika Pelaez,15,16,122.1,126.73,-4.63000000000001,-3.7919737919738004,6,107,
Brooke Beede,15,16,130.45,131.45,-1.0,-0.7665772326561902,183,361,
Nicole Shanks,15,16,131.83,131.44,0.3900000000000148,0.2958355457786655,273,360,
Holly Hirsch,15,16,134.11,131.84,2.2700000000000102,1.6926403698456567,447,403,
Abigail Perry,15,16,127.25,124.59,2.6599999999999966,2.090373280943023,55,41,
Beatrice Stewart,15,16,130.67,129.67,1.0,0.765286599831637,196,227,
Sydney Willson,15,16,125.5,125.79,-0.29000000000000625,-0.23107569721116036,25,79,
Amelia Mason,15,16,125.91,126.03,-0.12000000000000455,-0.09530617107458068,31,88,
Jennifer Barajas,15,16,130.47,129.11,1.3599999999999852,1.042385222656538,184,199,
Reese Briggs,15,16,133.63,130.12,3.509999999999991,2.626655691087324,405,254,
Sasha Jancekova,15,16,131.9,131.7,0.20000000000001705,0.15163002274451634,278,386,
Caroline Grimsley,15,16,131.68,132.19,-0.5099999999999909,-0.3873025516403333,263,431,
Katie Gyure,15,16,129.39,128.51,0.8799999999999955,0.6801143828734799,126,173,
Jillian Holler,15,16,131.44,128.87,2.569999999999993,1.955264759586118,251,191,
Madeleine Simmons,15,16,133.55,127.97,5.5800000000000125,4.178210408086868,401,149,
Maela McKallip,15,16,129.09,127.93,1.1599999999999966,0.8985978774498385,111,148,
Katherine Sanders,15,16,133.42,131.96,1.4599999999999795,1.0942887123369656,390,417,
Faith Frantum,15,16,129.8,128.84,0.960000000000008,0.7395993836671864,140,187,
Annam Olasewere,15,16,127.42,124.97,2.450000000000003,1.9227750745565868,59,53,
Hattie Wasmuth,15,16,131.35,129.88,1.4699999999999989,1.1191473163304142,242,242,
Annabelle Wentzel,15,16,132.2,130.24,1.9599999999999795,1.4826021180030104,300,263,
Laney Weiland,15,16,131.97,128.25,3.719999999999999,2.8188224596499194,282,160,
Emmy Therrien,15,16,134.17,131.06,3.109999999999985,2.3179548334202766,453,326,
Lauren Putnam,15,16,129.16,124.06,5.099999999999994,3.948590895013932,116,31,
Anna Doherty,15,16,131.45,129.8,1.6499999999999773,1.2552301255229954,252,239,
Ella Ackerman,15,16,133.42,131.83,1.589999999999975,1.1917253785039539,390,401,
Annabelle Swiney,15,16,130.83,124.28,6.550000000000011,5.0064969808148065,202,34,
Arianna Zelen,15,16,131.26,130.3,0.9599999999999795,0.7313728477830106,234,268,
Lexie Ward,15,16,125.01,124.45,0.5600000000000023,0.44796416286697244,18,37,
Stephanie Oiesen,15,16,131.26,130.51,0.75,0.5713850373304892,234,281,
Aliana Marakovic,15,16,126.13,123.65,2.4799999999999898,1.9662253230793545,37,25,
Maddie Reynolds,15,16,132.45,125.32,7.1299999999999955,5.383163457908642,319,63,
Maddie Abel,15,16,132.35,131.1,1.25,0.9444654325651681,313,327,
Emma Huma,15,16,134.16,132.76,1.4000000000000057,1.0435301132975594,451,472,
Julia Shafer,15,16,130.07,126.71,3.3599999999999994,2.5832244176212806,157,105,
Ella Cosgrove,15,16,125.71,120.8,4.909999999999997,3.905814970964917,30,8,Yes
Lena Syers,15,16,128.8,127.39,1.4100000000000108,1.0947204968944182,97,123,
Natalia Strezenicky Franko,15,16,130.56,129.58,0.9799999999999898,0.7506127450980313,189,221,
Annie Jia,15,16,129.75,128.47,1.2800000000000011,0.9865125240847794,137,168,
Jasmine Phuong,15,16,132.17,130.91,1.259999999999991,0.9533176969054937,298,313,
Llew Ladomirak,15,16,131.45,125.2,6.249999999999986,4.754659566375037,252,59,
Addison Constantinides,15,16,133.51,129.86,3.6499999999999773,2.733877612163866,397,240,
Claire Francis,15,16,131.61,129.07,2.5400000000000205,1.929944533090206,260,197,
Zuri Ferguson,15,16,133.46,128.48,4.980000000000018,3.731455117638257,393,169,Yes
Samantha Chan,15,16,132.9,130.5,2.4000000000000057,1.8058690744921038,351,280,
Ava Portello,15,16,128.06,123.36,4.700000000000003,3.67015461502421,77,19,
Sadie Hartig,15,16,130.22,129.59,0.6299999999999955,0.48379665181999343,166,223,
Taylor Bennett,15,16,131.36,132.43,-1.0699999999999932,-0.8145554202192395,243,453,
Caroline Cancelmo,15,16,130.2,131.03,-0.8300000000000125,-0.637480798771131,165,322,
Elle Scott,15,16,129.25,123.2,6.049999999999997,4.680851063829785,121,18,
Lina Wordelman,15,16,130.09,130.78,-0.6899999999999977,-0.5304020293642845,158,299,
Erica Jaffe,15,16,125.29,125.64,-0.3499999999999943,-0.2793519035836813,22,71,
Sofia Luper,15,16,127.53,127.62,-0.09000000000000341,-0.0705716302046604,64,135,
Sarah Rodrigues,15,16,128.71,124.66,4.050000000000011,3.1466086551161614,93,43,
Ella Jablonski,15,16,127.06,129.13,-2.069999999999993,-1.6291515819297917,52,201,
Clara Renner,15,16,131.15,130.35,0.8000000000000114,0.6099885627144578,226,271,
Ava Sawicki,15,16,131.1,132.94,-1.8400000000000034,-1.4035087719298271,221,482,
