Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:10.03	Leah Hayes		17	200 IM LCM	IL	Fox Valley Park District Riptides	2023 TYR Pro Swim Series Westmont	2024 Olympic Trials
2	2:12.66	Katie Grimes		17	200 IM LCM	CA	Sandpipers Of Nevada	2023 TYR Pro Swim Series Ft. Lauderdale	2024 Olympic Trials
3	2:13.64	Campbell Chase		17	200 IM LCM	NT	COR Swimming	2023 Phillips 66 National Championships	2024 Olympic Trials
4	2:14.32	Bella Sims		17	200 IM LCM	CA	Sandpipers Of Nevada	2023 TYR PSS Knoxville	2024 Olympic Trials
5	2:14.38	Katie Christopherson		17	200 IM LCM	GA	SwimAtlanta	2023 GA Speedo Atlanta Classic	2024 Olympic Trials
6	2:15.48	Camden Doane		17	200 IM LCM	PN	King Aquatic Club	2023 Phillips 66 National Championships	2024 Olympic Trials
7	2:15.63	Emily Thompson		17	200 IM LCM	NJ	Greater Somerset County YMCA Storm	2023 Phillips 66 National Championships	2024 Olympic Trials
8	2:15.66	Piper Enge		17	200 IM LCM	PN	Bellevue Club Swim Team	2023 Speedo Junior National Championships	2024 Olympic Trials
9	2:15.97	Sofia Plaza		17	200 IM LCM	NC	SwimMAC Carolina	2023 NC SGSA Eastern Invitational	2024 Olympic Trials
10	2:16.27	Asia Kozan		17	200 IM LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Summer Nationals (LCM)
11	2:16.43	Gracie Weyant		17	200 IM LCM	FL	Sarasota Sharks	2023 Phillips 66 National Championships	2024 Summer Nationals (LCM)
12	2:16.87	Keelan Cotter		17	200 IM LCM	NC	Unattached	2023 NC TAC Spring Fling Quad	2023 Winter US Open (LCM)
13	2:16.91	Eleanor Sun		17	200 IM LCM	PV	Nation's Capital Swim Club	2022 Toyota US Open	2023 Winter US Open (LCM)
14	2:17.03	Erin Gemmell		17	200 IM LCM	PV	Nation's Capital Swim Club	2022 Toyota US Open	2023 Winter US Open (LCM)
15	2:17.30	Erika Pelaez		17	200 IM LCM	FG	Eagle Aquatics	2023 FG LCM Senior Championships	2024 Summer Nationals (LCM)
16	2:17.68	Emily Brown		17	200 IM LCM	OHO	Dublin Community Swim Team	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Summer Nationals (LCM)
17	2:17.71	Maggie Wanezek		17	200 IM LCM	WI	Elmbrook Swim Club	2023 WI 13 & OVER LONG COURSE STATE CHAMPIONSHIPS	2024 Summer Nationals (LCM)
18	2:17.88	Lily Christianson		17	200 IM LCM	IN	Irish Aquatics	2023 IN Senior State LCM Championships	2024 Summer Nationals (LCM)
19	2:18.00	Kathryn Hazle	Yes	17	200 IM LCM	SI	North Coast Aquatics	2022 Toyota US Open	2023 Winter US Open (LCM)
20	2:18.04	Lucy Thomas		17	200 IM LCM	WI	Elmbrook Swim Club	2023 WI SSTY BIG CHEESE	2023 Winter US Open (LCM)
