Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.79	Andrew Eubanks		17	100 BR LCM	OR	The Dolphins Portland Swimming	2025 Toyota National Championships	2025 Winter US Open (LCM)
2	1:01.70	Noah Cakir		17	100 BR LCM	MR	Team Suffolk	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
3	1:02.02	Collin Holgerson		17	100 BR LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
4	1:02.04	Matt Vatev		17	100 BR LCM	IL	Hornet Age Group Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	1:02.06	Jordan Ragland		17	100 BR LCM	SN	Life Time Northern California	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
6	1:02.51	Jude Banks		17	100 BR LCM	LE	Blazing Barracudas	2025 LE Busbey 25	2025 Summer Nationals (LCM)
7	1:02.93	Ryan Coughenour		17	100 BR LCM	MV	Columbia Swim Club	2025 MV CSC Summer Invitational	2025 Winter US Open (LCM)
8	1:02.95	Gerhardt Hoover		17	100 BR LCM	NE	Commonwealth Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:02.99	Jake Lloyd		17	100 BR LCM	OHO	Central Ohio Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	1:03.09	Kyle Li		17	100 BR LCM	PV	Dragon Swim Team	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
11	1:03.13	Andrew Seifert		17	100 BR LCM	IA	Kohawk Aquatics	2025 MN UOFM CZ North Speedo Sectionals	2025 Winter US Open (LCM)
12	1:03.16	Elonzo Santos		17	100 BR LCM	CA	La Mirada Armada	2025 Toyota National Championships	2025 Winter US Open (LCM)
13	1:03.25	Jack Cameron		17	100 BR LCM	PC	Quicksilver Swimming	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
14	1:03.26	Lucas Young	Yes	17	100 BR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Westmont	2025 Winter US Open (LCM)
15	1:03.30	Tobin Uhl		17	100 BR LCM	CO	Foothills Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
16	1:03.57	Yehor Maistruk	Yes	17	100 BR LCM	NJ	Jersey Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
17	1:03.58	Austin Carpenter		17	100 BR LCM	OHO	Central Ohio Aquatics	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
18	1:03.59	Lucas Ackermann		17	100 BR LCM	IN	Franklin Regional Swim Team	2025 IN Indy Summer Cup	2025 Winter US Open (LCM)
19	1:03.84	David Kushnirsky		17	100 BR LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Summer Juniors (LCM)
20	1:03.85	Andrew Koek		17	100 BR LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
21	1:03.94	Louis Joos		17	100 BR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Westmont	2025 Summer Juniors (LCM)
22	1:04.00	Noah Chen		17	100 BR LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
23	1:04.03	Denny Woods		17	100 BR LCM	CO	Durango Swim Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
24	1:04.12	Devon Bone	Yes	17	100 BR LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
25	1:04.14	Cruz Lopez		17	100 BR LCM	SN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Juniors (LCM)
26	1:04.18	Julien Lee		17	100 BR LCM	OR	Tualatin Hills Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
