Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:56.04	Daniel Diehl		17	200 BK LCM	MD	YMCA of Cumberland	2023 Phillips 66 National Championships	2024 Olympic Trials
2	1:59.58	Adriano Arioti		17	200 BK LCM	PV	Rockville Montgomery Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
3	1:59.71	Caleb Maldari		17	200 BK LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2024 Olympic Trials
4	2:00.18	Michael Hochwalt		17	200 BK LCM	IE	Spokane Waves Aquatic Team	2023 Speedo Junior National Championships	2024 Olympic Trials
5	2:01.14	Amadeusz Knop		17	200 BK LCM	FL	Sarasota Sharks	2022 Toyota US Open	2024 Olympic Trials
6	2:01.22	Martin Perecinsky	Yes	17	200 BK LCM	MR	Long Island Aquatic Club	2023 Speedo Junior National Championships	2024 Olympic Trials
7	2:01.63	ERIC Lee		17	200 BK LCM	NJ	Scarlet Aquatics	2023 Phillips 66 National Championships	2024 Olympic Trials
8	2:02.07	David King		17	200 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
9	2:02.51	JT Schmid		17	200 BK LCM	PV	Nation's Capital Swim Club	2023 PV LC Open Championships	2024 Summer Nationals (LCM)
9	2:02.51	Krys Gorski		17	200 BK LCM	LE	Great Waves Aquatics	2023 OH Central Zone LC East Sectional	2024 Summer Nationals (LCM)
11	2:02.74	James Bennison		17	200 BK LCM	NC	New Wave Swim Team	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
12	2:02.75	Charlie Tracy		17	200 BK LCM	IL	Chicago Wolfpack Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
13	2:02.84	Ryan Slonac		17	200 BK LCM	WI	Waukesha Express Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
