name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Lucas Crother-Collado,16,17,52.6,51.98,0.6200000000000045,1.1787072243346095,48,78,
Aaron Gordon,16,17,52.42,51.73,0.6900000000000048,1.3162914917970332,38,60,
Matthew Nakayama,16,17,54.59,53.83,0.7600000000000051,1.3921963729620903,313,366,
Gavin Shifflett,16,17,54.04,52.77,1.269999999999996,2.3501110288674982,216,157,
Owen Guthrie,16,17,55.21,54.07,1.1400000000000006,2.0648433254845147,475,434,
Evan Witte,16,17,53.04,51.34,1.6999999999999957,3.2051282051281973,93,42,
Jack Hernandez,16,17,53.9,52.95,0.9499999999999957,1.762523191094612,194,183,
Evan Hong,16,17,54.23,53.65,0.5799999999999983,1.069518716577537,247,314,
Gian Santos,16,17,52.59,51.76,0.8300000000000054,1.5782468149838473,46,61,Yes
Ari Azrad,16,17,51.83,52.0,-0.1700000000000017,-0.3279953694771401,18,81,
Derek Feldman,16,17,53.69,52.04,1.6499999999999986,3.073197988452223,165,85,
Ethan Moore,16,17,52.5,51.61,0.8900000000000006,1.695238095238096,42,53,
Gabriel Tortola,16,17,53.47,52.08,1.3900000000000006,2.599588554329532,134,91,Yes
Preston Kessler,16,17,52.11,51.35,0.759999999999998,1.4584532719247707,31,43,
Andrew Shackell,16,17,52.72,52.17,0.5499999999999972,1.0432473444612997,57,96,
Jack Mainville,16,17,53.11,52.41,0.7000000000000028,1.3180192054227131,96,120,
Brady Johnson,16,17,52.79,52.47,0.3200000000000003,0.6061754120098509,67,125,
Charlie Kulp,16,17,53.1,52.11,0.990000000000002,1.8644067796610204,95,92,
Kyle Rychlik,16,17,54.4,53.33,1.0700000000000003,1.966911764705883,279,255,
Lucas Li,16,17,53.26,53.66,-0.3999999999999986,-0.7510326699211389,107,317,
Shaun Li,16,17,54.47,54.08,0.39000000000000057,0.7159904534606216,291,437,
Kaii Winkler,16,17,48.81,49.21,-0.3999999999999986,-0.8195041999590218,1,2,Yes
