name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
George Libecco,17,18,54.19,54.56,-0.37000000000000455,-0.6827828012548525,468,457,
Joe Sorrell,17,18,53.02,53.11,-0.0899999999999963,-0.16974726518294286,198,207,
Ian Lutz,17,18,52.6,52.88,-0.28000000000000114,-0.5323193916349831,140,172,
Wells Cloud,17,18,51.6,51.38,0.21999999999999886,0.42635658914728464,52,47,
Alex Schwartz,17,18,52.32,51.07,1.25,2.3891437308868504,109,36,
Thai Koehnle,17,18,52.46,53.61,-1.1499999999999986,-2.1921463972550486,123,291,
Joel Nace,17,18,52.16,53.28,-1.1200000000000045,-2.14723926380369,95,234,
Mason Wendler,17,18,50.75,50.55,0.20000000000000284,0.39408866995074454,17,22,
Alex Thiesing,17,18,50.58,49.75,0.8299999999999983,1.6409648082245913,10,5,
Derin Ozbas,17,18,53.68,53.45,0.22999999999999687,0.4284649776452997,324,261,
Kai Funaro,17,18,52.24,52.55,-0.30999999999999517,-0.5934150076569585,102,134,
Michael Fox,17,18,54.04,52.94,1.1000000000000014,2.035529237601779,428,179,
Brandon Fleck,17,18,51.36,50.46,0.8999999999999986,1.7523364485981283,44,18,
Jack Sullivan,17,18,53.35,53.2,0.14999999999999858,0.28116213683223723,258,223,
Travis Ayers,17,18,53.67,53.72,-0.04999999999999716,-0.09316191540897552,320,310,
Jack Fulham,17,18,52.37,52.52,-0.15000000000000568,-0.28642352491885753,115,128,
Finnley Conklin,17,18,52.56,53.54,-0.9799999999999969,-1.8645357686453516,134,277,
Tristan McCain,17,18,54.13,54.66,-0.529999999999994,-0.9791243303158951,450,487,
Andrew Chen,17,18,53.44,54.26,-0.8200000000000003,-1.5344311377245516,275,393,
Phin Theall,17,18,53.38,52.69,0.6900000000000048,1.2926189584113992,264,142,
Bryce Naquin,17,18,52.62,52.4,0.21999999999999886,0.4180919802356497,143,115,
Noah Reeves,17,18,53.9,54.43,-0.5300000000000011,-0.9833024118738426,386,431,
Rian Graham,17,18,51.81,51.66,0.15000000000000568,0.2895193977996635,68,64,
Garrett Molitor,17,18,53.87,53.48,0.39000000000000057,0.7239651011694831,378,268,
Cooper Wiese,17,18,54.17,53.99,0.17999999999999972,0.33228724386191566,462,352,
Lucas Vieira Odorici,17,18,52.95,51.88,1.0700000000000003,2.0207743153918796,183,85,Yes
Luke Sandberg,17,18,52.3,51.06,1.2399999999999949,2.37093690248565,108,35,
Billy Connor,17,18,53.79,54.11,-0.3200000000000003,-0.5949061163785095,353,372,
Emre Sungur,17,18,54.2,53.85,0.3500000000000014,0.6457564575645782,470,332,Yes
Ocean Gorecki,17,18,54.05,54.51,-0.46000000000000085,-0.8510638297872356,429,447,
Andrew Nathe,17,18,53.21,53.6,-0.39000000000000057,-0.7329449351625644,238,289,
Jaden Davillier,17,18,53.35,52.06,1.2899999999999991,2.4179943767572616,258,99,
Trenton Cassens,17,18,53.08,53.43,-0.3500000000000014,-0.6593820648078399,206,255,
Keian Lam,17,18,54.11,54.71,-0.6000000000000014,-1.108852337830348,444,498,
Kam Forsmann,17,18,53.47,54.51,-1.0399999999999991,-1.9450158967645392,281,447,
Braedon Ando,17,18,53.18,52.46,0.7199999999999989,1.3538924407672035,226,122,
Finn Brophy,17,18,50.78,50.11,0.6700000000000017,1.3194170933438394,20,12,
Blaise Vanslyke,17,18,53.56,53.57,-0.00999999999999801,-0.01867064973860719,293,281,
Alex Mansur,17,18,53.77,54.04,-0.269999999999996,-0.5021387390738256,345,361,
Lukas Paegle,17,18,52.68,51.76,0.9200000000000017,1.7463933181473077,147,72,
Jay Stewart,17,18,54.19,53.58,0.6099999999999994,1.1256689426093365,468,282,
Joshua Lopez,17,18,54.03,53.4,0.6300000000000026,1.1660188784008931,422,252,
Bayden Todd,17,18,52.75,53.16,-0.4099999999999966,-0.7772511848341167,156,212,
Johnny Ganser,17,18,53.5,52.79,0.7100000000000009,1.3271028037383192,285,157,
Ethan Zhou,17,18,53.05,53.02,0.02999999999999403,0.05655042412816972,203,191,
Anderson Kopp,17,18,53.67,53.63,0.03999999999999915,0.07452953232718305,320,297,
Griffin Messenlehner,17,18,54.13,54.7,-0.5700000000000003,-1.0530205061888054,450,496,
Alfredo Dominguez,17,18,52.73,51.63,1.0999999999999943,2.0860989948795647,152,62,
Christian Smith,17,18,53.73,53.97,-0.240000000000002,-0.44667783361251073,332,348,
Evan Hong,17,18,53.65,53.07,0.5799999999999983,1.0810810810810778,314,202,
Evan Niemeyer,17,18,54.28,53.73,0.5500000000000043,1.013264554163604,491,312,
Kai Batchelor,17,18,53.71,53.44,0.2700000000000031,0.5026996834853903,328,258,
Julian Callender,17,18,53.0,52.53,0.46999999999999886,0.8867924528301865,194,131,
Wesley Foster,17,18,52.55,52.58,-0.030000000000001137,-0.05708848715509255,133,136,
Max Buff,17,18,50.93,51.13,-0.20000000000000284,-0.3926958570587136,24,39,
Dan Berke,17,18,53.72,53.61,0.10999999999999943,0.20476545048399003,330,291,
Jaxon Fellingham,17,18,53.56,53.59,-0.030000000000001137,-0.056011949215834834,293,286,
Bucky Gettys,17,18,52.37,52.52,-0.15000000000000568,-0.28642352491885753,115,128,
Arthur Newton,17,18,52.28,51.85,0.4299999999999997,0.8224942616679413,105,82,
Kiefer Roemer,17,18,52.48,53.76,-1.2800000000000011,-2.4390243902439046,126,319,
Jayson Ross,17,18,52.97,51.88,1.0899999999999963,2.057768548234843,189,85,
Alejandro Michelena,17,18,51.14,50.81,0.3299999999999983,0.6452874462260427,31,28,
Ethan Ekk,17,18,50.86,49.78,1.0799999999999983,2.1234762092017267,22,6,Yes
Walter Kueffer,17,18,51.85,51.56,0.28999999999999915,0.5593056894889087,72,58,
Carter Wright,17,18,51.68,50.49,1.1899999999999977,2.302631578947364,56,20,
ZJ Hays,17,18,53.83,54.66,-0.8299999999999983,-1.5418911387701995,366,487,
Logan Robinson,17,18,50.68,53.16,-2.479999999999997,-4.893449092344114,14,212,
Sawyer Tapp,17,18,52.86,54.69,-1.8299999999999983,-3.4619750283768416,170,492,
Shane Tebeest,17,18,52.63,52.7,-0.07000000000000028,-0.13300399011970412,145,143,
Jack Boysen,17,18,51.87,51.68,0.18999999999999773,0.36630036630036195,75,67,
