Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:01.80	Charlie Egeland		17	100 BR LCM	MN	Aquajets Swim Team	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
2	1:02.62	Will Scholtz		17	100 BR LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
3	1:02.74	Brasen Walker		17	100 BR LCM	NC	Raleigh Swimming Association	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
4	1:02.83	Arie Ioselevich		17	100 BR LCM	MR	Trident Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
5	1:02.93	Noah Sech		17	100 BR LCM	CA	Mission Viejo Nadadores	2022 CA So Cal Invite	2022 Summer Nationals (LCM)
6	1:03.05	Will Heck		17	100 BR LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
7	1:03.08	Roman Jones		17	100 BR LCM	NJ	Jersey Flyers Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
8	1:03.10	Lance Johnson		17	100 BR LCM	WI	Elmbrook Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
9	1:03.26	Ben Delmar		17	100 BR LCM	NC	SwimMAC Carolina	2022 Jr Pan Pacific Swimming Championships	2022 Winter US Open (LCM)
10	1:03.29	Alex Ochsenbein		17	100 BR LCM	KY	Kentucky Aquatics	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
11	1:03.36	Jed Garner		17	100 BR LCM	PV	Rockville Montgomery Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
12	1:03.47	Joshua Corn		17	100 BR LCM	CO	Foothills Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
13	1:03.49	Nate Germonprez		17	100 BR LCM	MW	iNspire Swim Team	2022 MV Region VIII Speedo Summer Meet	2022 Winter US Open (LCM)
14	1:03.70	Matthew Lou		17	100 BR LCM	CA	Irvine Novaquatics	2022 CA Los Angeles Invitational	2022 Winter US Open (LCM)
15	1:03.73	Luke Bezanilla		17	100 BR LCM	CA	Paseo Aquatics Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
16	1:03.78	Cameron Williams		17	100 BR LCM	US	Unattached	European Junior Swimming Championships	2022 Winter US Open (LCM)
17	1:03.80	Matthew Lucky		17	100 BR LCM	NC	SwimMAC Carolina	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
18	1:03.88	Ethan Baker		17	100 BR LCM	LE	Cleveland Swim Institute	2022 LE Speedo Summer Sectionals	2022 Winter US Open (LCM)
19	1:04.01	Christopher Xia		17	100 BR LCM	NE	SOLO Aquatics	2022 TT Speedo Junior National Ch	2022 Winter US Open (LCM)
20	1:04.02	Mark Underwood		17	100 BR LCM	SE	Birmingham Swim League	2022 SE LC Championships	2022 Winter US Open (LCM)
20	1:04.02	Kalen Anbar		17	100 BR LCM	CT	New Canaan YMCA Caimans	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
22	1:04.03	Liam Heary		17	100 BR LCM	FL	Sarasota Tsunami Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
23	1:04.21	Ethan Schwab		17	100 BR LCM	MI	Birmingham 'Y' Blue Dolphins	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
24	1:04.30	Brayden Mandacina		17	100 BR LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA NS George Block I	2022 Winter US Open (LCM)
25	1:04.35	Anthony Sebastian		17	100 BR LCM	PC	Quicksilver Swimming	2022 SN Summer Sanders LCM SR+	2022 Winter US Open (LCM)
26	1:04.38	Brayden Taivassalo	Yes	17	100 BR LCM	FL	Gator Swim Club	Mel Zajac Jr. International 20	2022 Winter US Open (LCM)
27	1:04.39	Tyler Hansen		17	100 BR LCM	WI	Lake Country Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
28	1:04.43	Dylan Smiley		17	100 BR LCM	FG	Miami Country Day Aquatics	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
28	1:04.43	Dario Martin		17	100 BR LCM	FG	Olympus Swimming Club	2022 FL SZ South Sectionals Championships	2022 Winter US Open (LCM)
30	1:04.48	Haihan Xu		17	100 BR LCM	AM	Seneca Valley Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
31	1:04.52	Connor Brown		17	100 BR LCM	PN	Bellevue Club Swim Team	2022 CA So Cal Invite	2022 Winter US Open (LCM)
32	1:04.54	Jack Smith		17	100 BR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
33	1:04.58	Jordan Kelly		17	100 BR LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
34	1:04.60	William Wheeler		17	100 BR LCM	AR	Razorback Aquatic Club Aquahawgs	2022 Futures - Minneapolis	2022 Winter US Open (LCM)
35	1:04.68	Roberto Bonilla Flores	Yes	17	100 BR LCM	GU	The Woodlands Swim Team	2022 GU Texas Senior Circuit 3	2022 Winter US Open (LCM)
36	1:04.75	Keller Morgan		17	100 BR LCM	CA	Evolution Racing Club	2022 CA SCS/BUEN June Age Group	2022 Winter US Open (LCM)
37	1:04.81	Christian Koh		17	100 BR LCM	PN	Bellevue Club Swim Team	2022 PN Senior Long Course Champs	2022 Winter US Open (LCM)
38	1:04.87	Aidan Paro		17	100 BR LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
39	1:04.88	Zach Erb		17	100 BR LCM	VA	Virginia Gators	2022 VA LC Senior Champs	2022 Winter US Open (LCM)
40	1:04.96	William Carrico		17	100 BR LCM	NE	Phoenix Swimming	2022 TT Speedo Junior National Ch	2023 Summer Juniors (LCM)
41	1:04.98	Britton Spann		17	100 BR LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
42	1:05.01	Eric Albers		17	100 BR LCM	OHO	Worthington Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
42	1:05.01	Nate Thomason		17	100 BR LCM	ST	Waterloo Swimming	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
42	1:05.01	Tres Mungia		17	100 BR LCM	AZ	Swim Neptune	2022 OR Speedo Sectionals - Mt Hood	2022 Summer Juniors (LCM)
45	1:05.02	Mason Hetzell		17	100 BR LCM	NC	Marlins Of Raleigh	2022 MI Eric Namesnik Memorial Open	2023 Summer Juniors (LCM)
46	1:05.06	Henry Lee		17	100 BR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
47	1:05.07	Andy Lu		17	100 BR LCM	OHO	Dublin Community Swim Team	2022 LE Futures Championships Geneva	2023 Summer Juniors (LCM)
48	1:05.16	Ryan Pak		17	100 BR LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN Senior Long Course Champs	2023 Summer Juniors (LCM)
