Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.04	Rylee Erisman		15	100 BK LCM	FL	Laker Swim	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	1:00.99	Charlotte Crush		15	100 BK LCM	KY	Lakeside Swim Team	2024 TYR Pro Swim Series - Knoxville	2024 Olympic Trials
3	1:01.16	Alyssa Sagle		15	100 BK LCM	PV	Nation's Capital Swim Club	2024 FL NCSA Swimming Championships	2024 Olympic Trials
4	1:02.36r	Virginia Hinds		15	100 BK LCM	PV	All Star Aquatics	2024 FL ISCA International Senior Cup	2024 Summer Nationals (LCM)
5	1:02.59	Mena Boardman		15	100 BK LCM	OR	Unattached	2024 WRS Speedo Sectionals -- Federal Way	2024 Summer Nationals (LCM)
6	1:02.77	Sadie Buckley		15	100 BK LCM	PV	Mason Makos Swim Team	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
7	1:03.23	Ella Busquets		15	100 BK LCM	PC	Diablo Aquatics	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
8	1:03.32	Roos Rottink		15	100 BK LCM	SE	Memphis Thunder Aquatic Club	2023 OH Speedo Winter Jr East Long Course Time Trial	2024 Winter US Open (SCY)
9	1:03.33	Emerson Callis		15	100 BK LCM	VA	Quest Swimming	2024 VA SRVA Summer Invitational	2024 Winter US Open (SCY)
10	1:03.37	Annabelle Nawrocki		15	100 BK LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
11	1:03.50	Maddie Thornton		15	100 BK LCM	OR	Bend Swim Club	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
12	1:03.61	Ines Arnall		15	100 BK LCM	MR	Westchester Aquatic Club	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
12	1:03.61	Abby Chan		15	100 BK LCM	SE	Huntsville Swim Association	2024 SE Southeastern Summer LC Championships	2024 Winter US Open (SCY)
14	1:03.80	Sydney Schoeck		15	100 BK LCM	OZ	CSP Tideriders	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Winter US Open (SCY)
15	1:03.93	Kenzie Hinrich		15	100 BK LCM	SD	Sioux Falls Swim Team	2024 IL CZ North Section Summer Championships	2024 Winter US Open (SCY)
16	1:04.01	Nora McCarthy		15	100 BK LCM	PN	Seattle Metropolitan Aquatic Club	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
16	1:04.01	Lucy Velte		15	100 BK LCM	MV	Empire KC Swim Club	2024 MV SPEEDO SUMMER SECTIONALS AT COLUMBIA	2024 Winter US Open (SCY)
18	1:04.04	Hayden Gibson		15	100 BK LCM	AR	Razorback Aquatic Club Aquahawgs	2024 MV WSC Winter LCM Invitational	2024 Winter US Open (SCY)
