Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	59.05r	Leah Shackley		18	100 BK LCM	NC	Wolfpack Elite	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
2	59.85	Maggie Wanezek		18	100 BK LCM	WI	Elmbrook Swim Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
3	59.97	Erika Pelaez		18	100 BK LCM	FG	Eagle Aquatics	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
4	1:01.03	Aubrey Hull		18	100 BK LCM	NC	Mecklenburg Swim Association	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Olympic Trials
5	1:01.54	Ella Menear		18	100 BK LCM	WV	Club Mountaineer Aquatics	Almost Heaven Open	2024 Olympic Trials
6	1:01.55	Ali Pfaff		18	100 BK LCM	NC	Duke University	2024 NC WAVE Sprint into Long Course	2024 Olympic Trials
7	1:01.56	Emily Thompson		18	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2024 NI Long Course Speedo Sectionals	2024 Olympic Trials
8	1:01.57	Lexi Stephens		18	100 BK LCM	VA	Poseidon Swimming Inc	2024 VA LC Senior Champs	2025 Summer Nationals (LCM)
9	1:01.76	Ellie Schrank		18	100 BK LCM	AR	Northwest Arkansas Aquatics	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
10	1:01.86	Aspen Gersper		18	100 BK LCM	FG	Saint Andrew's Aquatics	2024 FG Azura Spring Open LCM Invite	2024 Olympic Trials
11	1:01.94	Lucy Mehraban		18	100 BK LCM	KY	University of Louisville	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
12	1:02.17	Berit Berglund		18	100 BK LCM	ST	University of Texas	Texas vs TCU	2024 Summer Nationals (LCM)
13	1:02.20	Katie Grimes		18	100 BK LCM	CA	Sandpipers Of Nevada	2024 TYR Pro Swim Series - Westmont	2024 Summer Nationals (LCM)
13	1:02.20	Molly Donlan		18	100 BK LCM	NC	Duke University	2024 NC STAR Andrew Hartle Invite	2024 Summer Nationals (LCM)
15	1:02.48	Bella Sims		18	100 BK LCM	FL	University of Florida	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
16	1:02.59	Tess Howley		18	100 BK LCM	VA	Unattached	Tennessee Invitational	2024 Summer Nationals (LCM)
17	1:02.61	Cadence Vincent		18	100 BK LCM	WV	Elkins YMCA RAYS Swim Team	Tennessee Invitational	2024 Summer Nationals (LCM)
18	1:02.65	Miranda Grana	Yes	18	100 BK LCM	US	Unattached	Texas A&M vs. Georgia Tech & Texas	2024 Summer Nationals (LCM)
19	1:02.78	Teia Salvino	Yes	18	100 BK LCM	CA	Mission Viejo Nadadores	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
20	1:02.85	Emily Brown		18	100 BK LCM	OHO	Dublin Community Swim Team	2024 OH CZ Speedo Sectional East	2024 Summer Nationals (LCM)
21	1:02.86	Devyn Sargent		18	100 BK LCM	MA	Upper Main Line YMCA	2024 18 & Under Spring Cup - Elkhart	2024 Summer Nationals (LCM)
22	1:02.97	Athena Meneses Kovacs	Yes	18	100 BK LCM	NC	Team Charlotte Swimming	19th Pan American Games 2023	2023 Winter US Open (LCM)
23	1:03.06	Kayman Neal		18	100 BK LCM	NC	SwimMAC Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter US Open (SCY)
24	1:03.11	Kiley Wilhelm	Yes	18	100 BK LCM	NC	Life Time North Carolina	World Swimming Cup - Berlin	2023 Winter US Open (LCM)
25	1:03.21r	Mary Clarke		18	100 BK LCM	PN	Bellevue Club Swim Team	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
26	1:03.25	Mabel Koff		18	100 BK LCM	MD	North Baltimore Aquatic Club	2024 NJ SCAR TYR LC Winter Invitational	2024 Winter US Open (SCY)
27	1:03.29	Mira Keller		18	100 BK LCM	NI	STAR Swimming	2024 NI Long Course Speedo Sectionals	2024 Winter US Open (SCY)
28	1:03.33	Gaby Van Brunt		18	100 BK LCM	US	Unattached	Tennessee Invitational	2024 Winter US Open (SCY)
29	1:03.36r	Molly Simmons		18	100 BK LCM	IN	Zionsville Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
30	1:03.40	Elise nardozzi		18	100 BK LCM	AM	Team Pittsburgh Elite Aquatics	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
31	1:03.46	Grey Davis		18	100 BK LCM	VA	Battlefield Area Star Swimmers	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter US Open (SCY)
32	1:03.52	Lily Christianson		18	100 BK LCM	IN	Irish Aquatics	2024 IN ISI Senior Spring Championships	2024 Winter US Open (SCY)
33	1:03.53	Susie Lee		18	100 BK LCM	AR	Razorback Aquatic Club Aquahawgs	2024 NT MARS 16th Annual Bill Nixon Memorial Meet	2024 Winter US Open (SCY)
34	1:03.54	Finley Anderson		18	100 BK LCM	CO	Univ of Denver Hilltoppers	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter US Open (SCY)
34	1:03.54	Jade Castro		18	100 BK LCM	SE	Auburn University	Georgia Invite LC TT	2024 Winter US Open (SCY)
36	1:03.64	Jessica Cheng	Yes	18	100 BK LCM	IN	Unattached	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
36	1:03.64	Grace Dougherty		18	100 BK LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
38	1:03.67r	Grace Wharton		18	100 BK LCM	CA	Irvine Novaquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
38	1:03.67	CoCo Quill		18	100 BK LCM	PC	North Bay Aquatics	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter US Open (SCY)
40	1:03.70	Anna Moesch		18	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter US Open (SCY)
41	1:03.72	Danka Ndubuisi		18	100 BK LCM	SC	Columbia Swimming	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter US Open (SCY)
41	1:03.72	Maggie McGuire		18	100 BK LCM	SE	Auburn University	2023 SE AU Long Course Invitational	2024 Winter US Open (SCY)
43	1:03.74	Kate Meyers-Labenz		18	100 BK LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
44	1:03.76	Emma Redman		18	100 BK LCM	PV	The Fish	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
45	1:03.78	Caitlyn Friebe		18	100 BK LCM	MV	Missouri State University	2024 OK JTSC Aloha Meet	2024 Winter US Open (SCY)
46	1:03.86	Paula Warren		18	100 BK LCM	US	Unattached	Art Adamson Invitational 2023	2024 Winter US Open (SCY)
47	1:03.87	Claire Mehok		18	100 BK LCM	LE	Blazing Barracudas	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
47	1:03.87	Sierra Snow		18	100 BK LCM	MD	Fox Swim Club	2024 NI Eastern Zone Senior Championships	2024 Winter US Open (SCY)
49	1:03.90	Claudia Yovanovich		18	100 BK LCM	PN	Seattle Metropolitan Aquatic Club	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
50	1:03.93	Abbie Kehmeier		18	100 BK LCM	CO	Front Range Barracudas	Purdue LC Time Trial	2024 Winter US Open (SCY)
51	1:04.03	Elisabeth Erlendsdottir	Yes	18	100 BK LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
52	1:04.05	Sami Rydzewski		18	100 BK LCM	NC	Raleigh Swimming Association	2024 FL PSA Summer Championships	2024 Winter US Open (SCY)
53	1:04.08	Catherine Andrews		18	100 BK LCM	PN	Seattle Metropolitan Aquatic Club	2024 PN VAST Summer Sprints & Distance Challenge	2024 Winter US Open (SCY)
53	1:04.08	Rachel Bockrath		18	100 BK LCM	MA	Wilmington Aquatic Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
55	1:04.11	Nadia Thomas		18	100 BK LCM	PV	Nation's Capital Swim Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
56	1:04.15	Grace Albrecht		18	100 BK LCM	MI	Michigan Lakeshore Aquatics	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter US Open (SCY)
57	1:04.17	Lauren Bernardo		18	100 BK LCM	NC	SwimMAC Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter US Open (SCY)
57	1:04.17	Amelia Bodenstab		18	100 BK LCM	ST	Longhorn Aquatics	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
59	1:04.20	Katie Christopherson		18	100 BK LCM	GA	SwimAtlanta	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
60	1:04.21	Jessica Cheng	Yes	18	100 BK LCM	US	Unattached	Ohio State Fall Invitational	2024 Winter US Open (SCY)
61	1:04.22r	Izzy Yoon		18	100 BK LCM	OR	Lake Oswego Swim Club	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter US Open (SCY)
62	1:04.23	Livia Venditti		18	100 BK LCM	PV	Rockville Montgomery Swim Club	2024 PV LC Open Championships	2024 Winter US Open (SCY)
63	1:04.29	Lila Lillie		18	100 BK LCM	GA	SwimAtlanta	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
64	1:04.32	Katie Buehler		18	100 BK LCM	NC	Mecklenburg Swim Association	2024 SC TG Dash & Splash	2024 Winter US Open (SCY)
65	1:04.33	Jillian Ferrari		18	100 BK LCM	US	Unattached	Georgia Invite LC TT	2024 Winter US Open (SCY)
66	1:04.34	Audrey Olen		18	100 BK LCM	WI	Elmbrook Swim Club	2024 IL CZ North Section Summer Championships	2024 Winter US Open (SCY)
67	1:04.37	Parker Del Balso		18	100 BK LCM	PC	Burlingame Aquatic Club	Army at Pitt	2024 Summer Juniors (LCM)
68	1:04.39	Maren Patterson		18	100 BK LCM	OHO	Mako Swim Team	2024 OH CZ Speedo Sectional East	2024 Winter US Open (SCY)
69	1:04.42	Jilly MacNamara		18	100 BK LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
69	1:04.42	Adriana Smith		18	100 BK LCM	PC	Orinda Aquatics	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter Juniors (SCY)
71	1:04.45	Madison O'Connell		18	100 BK LCM	PC	Crow Canyon Sharks	2024 PC CA/NV Speedo Sectionals hosted by TCA	2024 Winter Juniors (SCY)
72	1:04.50	Josie Connelly		18	100 BK LCM	MI	OLY Swimming	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
73	1:04.51	Jimena Leguizamon	Yes	18	100 BK LCM	US	Unattached	2024 NT SMU Time Trial	2024 Winter Juniors (SCY)
74	1:04.56	Elle Noecker		18	100 BK LCM	NI	Town Wreckers Swim Team	2024 NI TTSC Natalie Lewis Long Course Spring Invite	2024 Winter Juniors (SCY)
75	1:04.58	Isabella Schneider		18	100 BK LCM	NE	Phoenix Swimming	2024 NE BGSC LCM Senior Championship	2024 Winter Juniors (SCY)
76	1:04.59	Leah Treglia		18	100 BK LCM	FG	University Of Miami Hurricanes	2024 NC ACC LC Time Trials Invitational	2024 Winter Juniors (SCY)
77	1:04.60	Amy Qin		18	100 BK LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
78	1:04.62	Kate Christian		18	100 BK LCM	ST	Longhorn Aquatics	2024 ST TXLA SZ LC Sectional Champs	2024 Winter Juniors (SCY)
79	1:04.66r	Hayden Penny		18	100 BK LCM	SC	Y-Spartaquatics Swim Club	2024 FL YMCA National Long Course Swimming Championships	2024 Winter Juniors (SCY)
79	1:04.66	Cornelia Fox		18	100 BK LCM	MR	Condors Swim Club	2024 MR Senior Metropolitan Summer LC Championships	2024 Winter Juniors (SCY)
79	1:04.66	Mila Nikanorov		18	100 BK LCM	CO	Highlands Ranch Aquatics	2024 CO CSI Senior Long Course Championships	2024 Winter Juniors (SCY)
82	1:04.69	Jada Scott		18	100 BK LCM	ST	Alamo Area Aquatic Association	Tennessee Invitational	2024 Winter Juniors (SCY)
83	1:04.70	Payden Rafferty		18	100 BK LCM	IA	Greater Des Moines YMCA	2024 IL CZ North Section Summer Championships	2024 Winter Juniors (SCY)
84	1:04.73	Sailor Whowell		18	100 BK LCM	WI	Schroeder YMCA Swim Team	2024 IL CZ North Section Summer Championships	2024 Winter Juniors (SCY)
85	1:04.74	Carly Vannote		18	100 BK LCM	NC	Mecklenburg Swim Association	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter Juniors (SCY)
86	1:04.75	Piper Mcneil		18	100 BK LCM	MV	U. of Missouri	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Winter Juniors (SCY)
86	1:04.75	Haley Ross		18	100 BK LCM	NC	Unattached	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter Juniors (SCY)
88	1:04.76	Delaney Alonso		18	100 BK LCM	SI	Pacific Swim	2024 CC Arena Western Zone Senior Championship	2024 Winter Juniors (SCY)
89	1:04.78	Addison Sauickie		18	100 BK LCM	FL	Sarasota Sharks	2024 TYR Pro Swim Series - San Antonio	2024 Winter Juniors (SCY)
90	1:04.79	Hope Schimming		18	100 BK LCM	IA	Iowa	2024 IL CZ North Section Summer Championships	2024 Winter Juniors (SCY)
91	1:04.82	Ella Ziegert		18	100 BK LCM	CO	Elevation Athletics	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
92	1:04.86	Halina Panczyszyn		18	100 BK LCM	GU	Texas A & M University	Art Adamson Invitational 2023	2024 Futures (LCM)
93	1:04.88	Alana Leen		18	100 BK LCM	NE	Charles River Aquatics	2024 NE BGSC LCM Senior Championship	2025 Futures (LCM)
94	1:04.90	Cole Liffmann		18	100 BK LCM	PN	Seattle Metropolitan Aquatic Club	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
95	1:04.94	Macy Lewis		18	100 BK LCM	OK	American Energy Swim Club	2024 Futures Championships - Austin	2025 Futures (LCM)
96	1:04.97	Annika Finzen		18	100 BK LCM	MV	Kansas City Blazers	2024 IA Central Zone North Section Spring Championships	2024 Futures (LCM)
97	1:04.99	Elizabeth Jimenez Garrido	Yes	18	100 BK LCM	GU	University of Houston	2024 Olympic Games	2025 Futures (LCM)
98	1:05.02	Lauren O'Connor		18	100 BK LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2025 Futures (LCM)
99	1:05.05	Allie Witdoeckt		18	100 BK LCM	PV	Nation's Capital Swim Club	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Futures (LCM)
100	1:05.08r	Stella Chapman		18	100 BK LCM	MI	Club Wolverine	2024 Futures Championships - Huntsville	2025 Futures (LCM)
101	1:05.10	Carli Cronk		18	100 BK LCM	ST	Alamo Area Aquatic Association	2024 GA Atlanta Classic	2024 Futures (LCM)
102	1:05.11	Emma Lemler		18	100 BK LCM	UT	Utah Aquatics	2024 Futures Championships - Austin	2025 Futures (LCM)
103	1:05.12	Grace Ackerman		18	100 BK LCM	MI	Michigan Lakeshore Aquatics	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Futures (LCM)
103	1:05.12	Anagha Kondury		18	100 BK LCM	CA	Irvine Novaquatics	2024 Futures Championships - Sacramento	2025 Futures (LCM)
