Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:57.62	Daniel Diehl		16	200 BK LCM	MD	Cumberland Ymca Sea Otters	2022 NC AP LC YMCA Nationals	2023 Summer Nationals (LCM)
2	2:01.53	Caleb Maldari		16	200 BK LCM	NC	SwimMAC Carolina	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
3	2:01.59	Adriano Arioti		16	200 BK LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Summer Nationals (LCM)
4	2:03.52	Nate Decker		16	200 BK LCM	MD	Naval Academy Aquatic Club	2022 FL ISCA Summer Senior Blast	2022 Winter US Open (LCM)
5	2:03.63	Kyle Peck		16	200 BK LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
6	2:04.04	Johnny Crush		16	200 BK LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
7	2:04.19	James Bennison		16	200 BK LCM	NC	New Wave Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
8	2:04.39	Simon Bermudez		16	200 BK LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
9	2:04.40	ERIC Lee		16	200 BK LCM	NJ	Scarlet Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
10	2:04.66	Charlie Tracy		16	200 BK LCM	IL	Chicago Wolfpack Aquatic Club	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
11	2:04.87	Jack Nugent		16	200 BK LCM	CA	Evolution Racing Club	2022 CA MVN Post CIF Senior LC	2022 Winter US Open (LCM)
12	2:04.99	Michael Hochwalt		16	200 BK LCM	IE	Spokane Waves Aquatic Team	2022 OR Speedo Sectionals - Mt Hood	2022 Winter US Open (LCM)
13	2:05.11	Michael Mullen		16	200 BK LCM	FL	Bolles School Sharks	2022 Futures - Cary	2022 Winter US Open (LCM)
14	2:05.59	Louie Fasani		16	200 BK LCM	SN	Wolverine Aquatics	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
15	2:05.60	Jaden Heinlein		16	200 BK LCM	IL	Reach Aquatics Swim Club	2022 IL LCM Senior Championships	2023 Summer Juniors (LCM)
16	2:05.61	David King		16	200 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
17	2:05.71	Landon D'Ariano		16	200 BK LCM	MA	Germantown Academy Aquatic Club	2022 MA JW Summer Solstice	2022 Summer Juniors (LCM)
18	2:05.78	Ryan Slonac		16	200 BK LCM	WI	Waukesha Express Swim Team	2022 WI 13 & O LC State Meet	2023 Summer Juniors (LCM)
