Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:07.15	Summer McIntosh	Yes	16	200 BK LCM	FL	Sarasota Sharks	2022 Toyota US Open	2024 Olympic Trials
2	2:08.42	Leah Shackley		16	200 BK LCM	AM	Blair Regional YMCA	2023 VA EZ LC Speedo Super Sectional	2024 Olympic Trials
3	2:09.09	Teagan O'Dell		16	200 BK LCM	CA	Mission Viejo Nadadores	2023 Phillips 66 National Championships	2024 Olympic Trials
4	2:09.85	Lilla Bognar		16	200 BK LCM	SC	Team Greenville	2023 Phillips 66 National Championships	2024 Olympic Trials
5	2:11.34	Emily Hamill		16	200 BK LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
6	2:11.37	Sarah Rodrigues		16	200 BK LCM	NJ	StreamLine Aquatics Club	2023 Phillips 66 National Championships	2024 Olympic Trials
7	2:11.54	Haley McDonald		16	200 BK LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Olympic Trials
8	2:11.67	Erika Pelaez		16	200 BK LCM	FG	Eagle Aquatics	2023 TYR Pro Swim Series Ft. Lauderdale	2024 Olympic Trials
9	2:12.55	Alexa Conner		16	200 BK LCM	MA	Suburban Seahawks Club	2023 Phillips 66 National Championships	2024 Olympic Trials
10	2:13.73	Emily Brown		16	200 BK LCM	OHO	Dublin Community Swim Team	2023 OH Central Zone LC East Sectional	2024 Summer Nationals (LCM)
11	2:13.77	Kayman Neal		16	200 BK LCM	NC	SwimMAC Carolina	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Summer Nationals (LCM)
12	2:14.26	Sylvia Roy		16	200 BK LCM	AM	Mount Lebanon Aqua Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
13	2:14.30	Zuri Ferguson	Yes	16	200 BK LCM	NE	Bluefish Swim Club	2023 NE BGSC New England Senior Championship	2024 Summer Nationals (LCM)
14	2:14.89	Claire Weinstein		16	200 BK LCM	CA	Sandpipers Of Nevada	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Winter US Open (LCM)
15	2:14.91	Erica Jaffe		16	200 BK LCM	SN	Sierra Marlins Swim Team	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
16	2:14.95	Lexi Stephens		16	200 BK LCM	VA	Poseidon Swimming Inc	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
17	2:15.24	Kate Hotem		16	200 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
18	2:15.38	Phoebe Mayo		16	200 BK LCM	VA	Coast Guard Blue Dolphins	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
19	2:15.59	Kennedi Dobson		16	200 BK LCM	NJ	Eastern Express Swim Team	2023 NI Eastern Zone Senior Championships	2024 Summer Nationals (LCM)
20	2:15.66	Karly Boles		16	200 BK LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
21	2:15.74	Grace Rabb		16	200 BK LCM	MN	Aquajets Swim Team	2023 IA Speedo Section Summer Champs CZ North	2023 Winter US Open (LCM)
22	2:15.98	Levenia Sim	Yes	16	200 BK LCM	SE	TNT Swimming	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
23	2:16.17	Charlotte Wilson		16	200 BK LCM	CO	Univ of Denver Hilltoppers	2023 Phillips 66 National Championships	2023 Winter US Open (LCM)
24	2:16.45	Lillian Nesty		16	200 BK LCM	FL	Gator Swim Club	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
25	2:16.54	Isabella Schneider		16	200 BK LCM	NE	Phoenix Swimming	2023 ND USA Swimming Speedo Championship Series, Central Zone North Section	2023 Winter US Open (LCM)
26	2:17.00	Ingrid Janney		16	200 BK LCM	CT	Unattached	2023 CT LC Senior Championships	2024 Summer Juniors (LCM)
