Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:14.15	Molly Sweeney		17	200 IM LCM	IN	Carmel Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
2	2:14.69	Kayla Han		17	200 IM LCM	CA	La Mirada Armada	2025 CA Los Angeles Invite	2025 Winter US Open (LCM)
3	2:16.03	Sydney Schoeck		17	200 IM LCM	OZ	CSP Tideriders	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
4	2:16.15	Elle Scott		17	200 IM LCM	NC	SwimMAC Carolina	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
5	2:16.34	Brynn Lavigueur		17	200 IM LCM	FL	Unattached	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
6	2:16.36	Chloe Kim		17	200 IM LCM	NJ	Scarlet Aquatics	2025 NJ SCAR Memorial Invite	2025 Summer Nationals (LCM)
7	2:16.44	Kennedi Dobson		17	200 IM LCM	NJ	Eastern Express Swim Team	2025 NJ TYR LC Winter Invitational	2025 Summer Nationals (LCM)
8	2:16.47	Lylah Theriac		17	200 IM LCM	IN	Mooresville Area Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	2:16.48	Kelsey Zhang		17	200 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
10	2:16.55	Alexa McDevitt		17	200 IM LCM	PN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Nationals (LCM)
11	2:16.91	KC Braeger		17	200 IM LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
12	2:16.95	Emerson Callis		17	200 IM LCM	VA	Quest Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	2:17.15	Charlotte Crush		17	200 IM LCM	KY	Lakeside Swim Team	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
14	2:17.55	Maya Hetland		17	200 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
15	2:17.65	Hayden Gibson		17	200 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2025 Toyota National Championships - Time Trials	2025 Winter US Open (LCM)
16	2:17.86	Emma Cigna		17	200 IM LCM	PV	Nation's Capital Swim Club	2025 PV LC Open Championships	2025 Winter US Open (LCM)
17	2:17.94	Avery Klamfoth		17	200 IM LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
18	2:18.03	Quinn Schureck		17	200 IM LCM	OHO	Cincinnati Marlins	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
19	2:18.20	Caroline Agee		17	200 IM LCM	PV	Nation's Capital Swim Club	2025 GBR AP Race London International	2025 Winter US Open (LCM)
20	2:18.27	Gracyn Kehoe		17	200 IM LCM	US	Unattached	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
21	2:18.32	Cate Pawlaski		17	200 IM LCM	MN	Edina Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
22	2:18.99	Sara Reppucci		17	200 IM LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
23	2:19.01	Adalene Robillard		17	200 IM LCM	OHO	Mason Manta Rays	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
23	2:19.01	Quinn White		17	200 IM LCM	NE	Shawmut Aquatic Club	2025 NE CS Senior Championships	2025 Winter US Open (LCM)
25	2:19.17	Emma Bibza		17	200 IM LCM	NT	Lakeside Aquatic Club	2025 NT Texas Senior Circuit Long Course Meet	2025 Summer Juniors (LCM)
26	2:19.27	Brooke Bennett		17	200 IM LCM	PC	Pleasanton Seahawks	2025 CC Super League Championships	2025 Summer Juniors (LCM)
27	2:19.71	Raya Mellott		17	200 IM LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
28	2:19.89	Ella Gotham		17	200 IM LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
28	2:19.89	Eva Whitehead		17	200 IM LCM	FL	Gator Swim Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
30	2:20.00	Sophie Segerson		17	200 IM LCM	PN	Bellevue Club Swim Team	2025 PN BC May Flowers	2025 Summer Juniors (LCM)
31	2:20.02	Kayla Barr		17	200 IM LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
32	2:20.06	Heidi Wu		17	200 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
33	2:20.13	Angela Kadoorie		17	200 IM LCM	PV	Rockville Montgomery Swim Club	2025 PV LC Open Championships	2025 Summer Juniors (LCM)
34	2:20.19	Brisa Gao		17	200 IM LCM	PN	King Aquatic Club	2025 PN IST Sockeye Springtime Madness	2025 Summer Juniors (LCM)
35	2:20.24	Lilly Jayne Allison		17	200 IM LCM	ST	Longhorn Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
36	2:20.31	Vivian Moulson		17	200 IM LCM	NE	Crimson Aquatics	2025 FL Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
37	2:20.39	Dana Fairbanks		17	200 IM LCM	OHO	Mason Manta Rays	2025 OH LC Senior Championship Meet	2025 Summer Juniors (LCM)
38	2:20.43	Liberty Clark		17	200 IM LCM	PC	Pleasanton Seahawks	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Summer Juniors (LCM)
39	2:20.45	Kaitlyn Nguyen		17	200 IM LCM	CA	Irvine Novaquatics	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Summer Juniors (LCM)
40	2:20.52	Averie Hager		17	200 IM LCM	ST	Streamline Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
41	2:20.55	Alana Berlin		17	200 IM LCM	WI	Schroeder YMCA Swim Team	2025 WI SSTY BIG CHEESE MEET	2025 Summer Juniors (LCM)
42	2:20.57	Bella Teply		17	200 IM LCM	OHO	Mason Manta Rays	2025 OH RAYS June Invitational	2025 Summer Juniors (LCM)
43	2:20.66	Ella Gaca Thiele		17	200 IM LCM	CO	Fort Collins Area Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Summer Juniors (LCM)
44	2:20.75	Sophia Pero		17	200 IM LCM	NC	SwimMAC Carolina	2025 NC MAC LC Senior Qualifier	2025 Summer Juniors (LCM)
45	2:20.99	Savannah Skow		17	200 IM LCM	NM	Las Cruces Aquatic Team	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
46	2:21.05	Gwyn Frick		17	200 IM LCM	PV	Nation's Capital Swim Club	2025 VA NOVA LC Winter Invitational	2025 Summer Juniors (LCM)
47	2:21.07	Kate Farrell		17	200 IM LCM	IL	St Charles Swim Team	2025 IN CGAC Mid Summer Spectacular	2025 Summer Juniors (LCM)
48	2:21.21	Georgia Wimberly		17	200 IM LCM	NT	Lakeside Aquatic Club	2025 NT IRON Senior Qualifier	2025 Summer Juniors (LCM)
49	2:21.22	Madi Mintenko		17	200 IM LCM	CO	Pikes Peak Athletics	2025 TYR Pro Swim Series - Westmont	2025 Summer Juniors (LCM)
49	2:21.22	Alyce Lehman		17	200 IM LCM	MA	Jersey Wahoos	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
51	2:21.23	Mia Kate Jeltema		17	200 IM LCM	NC	TAC Titans	2025 NC TAC Triangle Classic	2025 Summer Juniors (LCM)
51	2:21.23	Clare Watson	Yes	17	200 IM LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
53	2:21.52	Annabelle Francke		17	200 IM LCM	IN	Fort Wayne Swim Team	2025 IN ISI Senior LC Champs	2025 Winter Juniors (SCY)
54	2:21.53	Colleen Tracy		17	200 IM LCM	IL	Chicago Wolfpack Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
55	2:21.56	Charlotte Brown		17	200 IM LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
56	2:21.73	Izzy Beu		17	200 IM LCM	IL	Academy Bullets Swim Club	2025 SE NAC Summer Sizzler	2025 Winter Juniors (SCY)
57	2:21.88	Sofia Jimenez		17	200 IM LCM	LE	Blazing Barracudas	2025 MI Eric Namesnik Memorial Open	2025 Winter Juniors (SCY)
58	2:21.95	Amelia Starr		17	200 IM LCM	MD	Fox Swim Club	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
59	2:21.98	Katelynn Zhou		17	200 IM LCM	NT	Lakeside Aquatic Club	2025 NT Texas Senior Circuit Long Course Meet	2025 Winter Juniors (SCY)
60	2:21.99	Isabella Chavez-Varela		17	200 IM LCM	SI	Coronado Swim -Team Elite	2025 CA RMDA Road to LA28 - LCM	2025 Winter Juniors (SCY)
61	2:22.04	Lucy Flynn		17	200 IM LCM	CA	Orange County Gold	2025 Speedo Junior National Championships - Time Trials	2025 Winter Juniors (SCY)
61	2:22.04	Ava Pape		17	200 IM LCM	NT	Texas Ford Aquatics	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Winter Juniors (SCY)
63	2:22.09	Isabel Wolk		17	200 IM LCM	NC	North Carolina Aquatic Club	2025 NC EAC Independence Invitational	2025 Winter Juniors (SCY)
64	2:22.17	Addison Sala		17	200 IM LCM	PC	Lakeridge Swim Team	2025 SN Summer Sanders LCM Meet	2025 Futures (LCM)
65	2:22.24	Jaylee Hager		17	200 IM LCM	ST	Streamline Aquatics	2025 ST AAAA George Block Invite	2025 Futures (LCM)
66	2:22.32	Shaelyn Shields		17	200 IM LCM	NC	Mecklenburg Swim Association	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Futures (LCM)
67	2:22.34	Livi Roberts		17	200 IM LCM	NT	Rockwall Aquatic Center of Excellence	2025 Speedo Junior National Championships	AAA
68	2:22.36	Natalie Holmes		17	200 IM LCM	ST	Nitro Swimming	2025 FL FAST Independence Invitational	2025 Futures (LCM)
69	2:22.38	Jessica Robie		17	200 IM LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	AAA
70	2:22.40	Ava Vercollone		17	200 IM LCM	MD	North Baltimore Aquatic Club	2025 Futures Championships - Greensboro	AAA
71	2:22.41	Amanda Vu		17	200 IM LCM	PC	The Olympic Club	2025 Speedo Junior National Championships - Time Trials	AAA
72	2:22.47	Julia Pou		17	200 IM LCM	GA	Dynamo Swim Club	2025 Futures Championships - Madison	AAA
73	2:22.52	Tori Yamamura		17	200 IM LCM	CA	Canyons Aquatic Club	2025 SI CA/NV Speedo Summer Sectionals	2025 Futures (LCM)
74	2:22.54	Kelly Qi	Yes	17	200 IM LCM	PC	Alto Swim Club	2025 CAN BC Summer Provincial Championships	2025 Futures (LCM)
75	2:22.55	Ava Grazziani		17	200 IM LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	AAA
76	2:22.58	Kiana Koechlin		17	200 IM LCM	PC	Quicksilver Swimming	2025 Futures Championships - Sacramento	AAA
77	2:22.59	Catie Brenneman		17	200 IM LCM	IN	Concord Swim Club	2025 FL ISCA Summer Senior Blast	AAA
77	2:22.59	Hailey Marinovich		17	200 IM LCM	CC	Clovis Swim Club	2025 Speedo Junior National Championships	AAA
79	2:22.69	Easton Glandt		17	200 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2025 MN AQJT Summer Spectacular Invite	2025 Futures (LCM)
80	2:22.75	Amelia Lee		17	200 IM LCM	KY	Highbridge Aquatics	2025 Futures Championships - Ocala	AAA
81	2:22.76	Caroline Wanezek		17	200 IM LCM	WI	Elmbrook Swim Club	2025 Futures Championships - Madison	AAA
82	2:22.84	Kayda Geyer		17	200 IM LCM	NC	Mecklenburg Swim Association	2025 NC ATOM Beach Bash	2025 Futures (LCM)
83	2:22.86	Lucy Enoch		17	200 IM LCM	IN	Carmel Swim Club	2025 KY LAK 97th Annual Ohio Valley Champs	2025 Futures (LCM)
84	2:22.87	Ariyana Nieckula		17	200 IM LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	AAA
85	2:22.97	Lucy MEJIA ARCE	Yes	17	200 IM LCM	FL	Bolles School Sharks	2025 World Junior Champs	AAA
