Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	7:45.19	Luke Whitlock		18	800 FR LCM	IN	Fishers Area Swimming Tigers	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	8:01.03	Trey Hesser		18	800 FR LCM	AZ	Gold Medal Swim Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
3	8:05.23	Isaac Fleig		18	800 FR LCM	IN	Fishers Area Swimming Tigers	2024 TYR Pro Swim Series - Westmont	2024 Olympic Trials
4	8:05.36	Carson Hick		18	800 FR LCM	KY	Unattached	2024 SE TNAQ April Invite	2024 Olympic Trials
5	8:06.64	Saadeddin Saadeddin		18	800 FR LCM	NJ	Scarlet Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
6	8:07.49	Lukas Vetkoetter		18	800 FR LCM	NT	Texas Ford Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
7	8:08.23	Sean Atkinson		18	800 FR LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
8	8:08.24	Matt Marsteiner		18	800 FR LCM	NC	New Wave Swim Team	2024 FL NCSA Swimming Championships	2024 Olympic Trials
9	8:09.90	Luke Corey		18	800 FR LCM	MD	Naval Academy Aquatic Club	2024 MD NAAC CAROL CHIDESTER INVITE	2024 Summer Nationals (LCM)
10	8:11.78	Luke Brennan		18	800 FR LCM	NJ	Peddie Aquatic Association	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
11	8:14.16	Hudson DeGroote		18	800 FR LCM	NC	Marlins Of Raleigh	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter US Open (SCY)
12	8:14.70	Connor Fry		18	800 FR LCM	GU	South Texas Aquatics	2024 ST TXLA Longhorn Elite Invite	2024 Winter US Open (SCY)
13	8:14.81	FREDERICK KLEIN		18	800 FR LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
14	8:14.90	Brady Begin		18	800 FR LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
15	8:15.80	Michael Hochwalt		18	800 FR LCM	IE	Spokane Waves Aquatic Team	2024 OR SPEEDO SECTIONALS - MT HOOD	2024 Winter US Open (SCY)
16	8:16.48	Diego Dulieu	Yes	18	800 FR LCM	FG	Azura Florida Aquatics	19th Pan American Games 2023	2024 Summer Juniors (LCM)
17	8:17.02	Quinn Jones		18	800 FR LCM	SN	Sierra Marlins Swim Team	2024 Southern California Invite - hosted by NOVA	2024 Winter US Open (SCY)
18	8:18.28	Patrick Branon		18	800 FR LCM	MD	North Baltimore Aquatic Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
19	8:18.40	Charlie Franz		18	800 FR LCM	SN	Sierra Marlins Swim Team	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
20	8:18.54	Alex Parkinson		18	800 FR LCM	IL	Fox Valley Swim Team	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
21	8:18.76	Wilson Tuttle		18	800 FR LCM	NC	Marlins Of Raleigh	2024 PV NCAP Elite Qualifier	2024 Winter US Open (SCY)
22	8:18.91	Dillon Wright		18	800 FR LCM	NC	Mecklenburg Swim Association	2024 Olympic Trials	2024 Winter US Open (SCY)
23	8:19.13	Jones Lambert		18	800 FR LCM	WT	Lubbock Swim Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
24	8:19.25	Andrew Hanson		18	800 FR LCM	MN	Mako Aquatics	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
25	8:19.45	Kyler Heffner		18	800 FR LCM	GA	SwimAtlanta	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
26	8:21.18	TJ Frost		18	800 FR LCM	FL	Loggerhead Aquatics	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
