name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Lucas Miller,17,18,1075.45,1065.27,10.180000000000064,0.946580501185556,394,179,
Keegan Elgie,17,18,995.2,984.02,11.180000000000064,1.1233922829582057,106,52,
Liam T. McAvinue McAvinue,17,18,1071.58,1097.72,-26.1400000000001,-2.439388566415956,380,217,
TJ Hayes,17,18,1003.94,996.95,6.990000000000009,0.6962567484112605,137,74,
Tristan McCain,17,18,957.69,947.66,10.030000000000086,1.0473117605905966,27,20,
Ansh Anand,17,18,1042.45,1038.71,3.740000000000009,0.35877020480598676,282,142,
Ben Boyd,17,18,1025.1,1058.65,-33.55000000000018,-3.2728514291288833,211,173,
Karson Leavitt,17,18,1028.09,1001.18,26.909999999999968,2.6174751237732075,224,82,
Matthew Amodio,17,18,990.5,984.83,5.669999999999959,0.5724381625441655,93,55,
Noah Cheng,17,18,1048.15,1042.49,5.660000000000082,0.5399990459380891,307,153,
Owen Currie,17,18,1028.32,1043.61,-15.289999999999964,-1.4868912400809053,226,154,
Dylan Blietz,17,18,1043.13,1024.33,18.800000000000182,1.8022681736696462,286,119,
Nate Osborne,17,18,1111.19,1208.53,-97.33999999999992,-8.759978041559041,500,269,
Braedon Ando,17,18,962.12,979.8,-17.67999999999995,-1.83760861431006,30,48,
Jaime Taylor,17,18,1034.01,1028.42,5.589999999999918,0.5406137271399617,248,123,
Daniel Gonzalez Jimenez,17,18,1025.52,1049.52,-24.0,-2.340276152586005,212,157,Yes
Lincoln Council,17,18,971.93,974.61,-2.6800000000000637,-0.2757400224296054,54,42,
Braiden Alexander,17,18,1026.4,1040.17,-13.769999999999982,-1.3415822291504267,216,147,
Deacon Gutshall,17,18,956.67,935.86,20.809999999999945,2.175253744760466,26,11,
Matt Cinque,17,18,966.03,949.56,16.470000000000027,1.7049159963976304,40,22,
Bucky Gettys,17,18,917.16,949.91,-32.75,-3.570805530114702,4,23,
Anderson Bishop,17,18,1012.67,979.0,33.66999999999996,3.3248738483415092,164,47,
Brady Murdick,17,18,1001.31,993.19,8.11999999999989,0.8109376716501274,127,65,
Zach Rothman,17,18,1081.3,1010.7,70.59999999999991,6.529177841487091,419,95,
Max Likins,17,18,1013.22,1025.58,-12.3599999999999,-1.219873275300517,166,121,
