Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.82	Claire Curzan		18	100 FL LCM	NC	TAC Titans	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
2	59.04	Charlotte Hook		18	100 FL LCM	NC	TAC Titans	2022 Futures - Cary	2023 Summer Nationals (LCM)
3	59.55	Elizabeth Tilt		18	100 FL LCM	GA	Chattahoochee Gold Swim Club	2022 NC Futures Championships Cary	2023 Summer Nationals (LCM)
4	59.66	Arielle Hayon	Yes	18	100 FL LCM	GU	Rice Aquatics	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
5	59.76	Katie Crom		18	100 FL LCM	CA	Mission Viejo Nadadores	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
6	59.85	Gigi Johnson		18	100 FL LCM	GA	SwimAtlanta	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
7	59.93	Kyleigh Tankard		18	100 FL LCM	VA	Coast Guard Blue Dolphins	2022 VA LC Senior Champs	2023 Summer Nationals (LCM)
8	59.99	Carly Novelline		18	100 FL LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2023 Summer Nationals (LCM)
9	1:00.01	Justina Kozan	Yes	18	100 FL LCM	CA	Unattached	2022 TYR Pro Swim Series - Mis	2023 Summer Nationals (LCM)
10	1:00.14	Sydney Lu		18	100 FL LCM	PC	Pleasanton Seahawks	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
11	1:00.30	Sara Stotler		18	100 FL LCM	SE	University Of Tennessee	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
12	1:00.63	Reilly Tiltmann		18	100 FL LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
13	1:00.72	Breckin Gormley	Yes	18	100 FL LCM	VA	Unattached	Mel Zajac Jr. International 20	2022 Summer Nationals (LCM)
14	1:00.84	Jordan Agliano		18	100 FL LCM	FL	Highlander Aquatic Club	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
15	1:01.08	Grace Hanson		18	100 FL LCM	MV	U. of Missouri	2022 MN Futures Championships Minnesota	2022 Winter US Open (LCM)
16	1:01.09	Olivia Peoples		18	100 FL LCM	FL	University of Florida	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
16	1:01.09	Kate Bailey		18	100 FL LCM	AM	University of Pittsburgh	2022 Futures - Geneva	2022 Winter US Open (LCM)
18	1:01.25	Luana Alonso	Yes	18	100 FL LCM	VA	Unattached	2022 World Champs	2022 Winter US Open (LCM)
19	1:01.26	Ella Jo Piersma		18	100 FL LCM	OHO	Mason Manta Rays	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
20	1:01.34	Zoe Dixon		18	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Winter US Open (LCM)
21	1:01.42	Lili Elayi		18	100 FL LCM	KY	Highbridge Aquatics	2022 Futures - Cary	2022 Winter US Open (LCM)
22	1:01.44	Scarlet Martin		18	100 FL LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2022 Winter US Open (LCM)
23	1:01.49	Aris Runnels		18	100 FL LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
24	1:01.51	Cameron Snowden		18	100 FL LCM	CA	Paseo Aquatics Swim Team	2022 CA Los Angeles Invitational	2022 Winter US Open (LCM)
