Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.71	Bailey Hartman		16	100 FL LCM	PC	Crow Canyon Country Club Sharks	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
1	58.71	Annika Parkhe		16	100 FL LCM	IL	Patriot Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	59.23	Erika Pelaez		16	100 FL LCM	FG	Eagle Aquatics	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
4	59.94	Levenia Sim	Yes	16	100 FL LCM	SE	TNT Swimming	2022 IN NCSA Summer Swimming Championship	2023 Summer Nationals (LCM)
5	1:00.27	Gaby Van Brunt		16	100 FL LCM	GA	Georgia Coastal Aquatic Team	2022 GA Speedo Atlanta Classic	2023 Summer Nationals (LCM)
6	1:00.39	Katie Christopherson		16	100 FL LCM	GA	SwimAtlanta	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
7	1:00.80	Emily Thompson		16	100 FL LCM	NJ	Greater Somerset County YMCA Storm	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
8	1:00.86	Addison Sauickie		16	100 FL LCM	FL	Sarasota Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
9	1:00.89	Athena Meneses Kovacs	Yes	16	100 FL LCM	FG	Eagle Aquatics	1st Junior Pan American Games	2022 Summer Nationals (LCM)
10	1:01.08	Addison Reese		16	100 FL LCM	FL	Laker Swim	2022 FL SZ South Sectionals Championships	2022 Winter US Open (LCM)
11	1:01.14	Molly Donlan		16	100 FL LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2022 Winter US Open (LCM)
12	1:01.28	Mary Shanahan		16	100 FL LCM	NC	Hillsborough Aquatic Club	2022 NC EAC Independence Invite	2022 Winter US Open (LCM)
13	1:01.31	Carli Cronk		16	100 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA NS George Block I	2022 Winter US Open (LCM)
14	1:01.32	Leah Shackley		16	100 FL LCM	AM	Blair Regional YMCA	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
15	1:01.33	Grey Davis		16	100 FL LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Senior Champs	2022 Winter US Open (LCM)
15	1:01.33	Keelan Cotter		16	100 FL LCM	NC	TAC Titans	2022 NC TAC Triangle Classic	2022 Winter US Open (LCM)
17	1:01.35	Anna Boemer		16	100 FL LCM	NE	SOLO Aquatics	2022 WI Central Zone Section 1	2022 Winter US Open (LCM)
18	1:01.36	Victoria Raymond	Yes	16	100 FL LCM	FL	Sarasota Sharks	2022 Futures - Cary	2022 Winter US Open (LCM)
19	1:01.49	Bella Sims		16	100 FL LCM	CA	Sandpipers Of Nevada	2022 TYR Pro Swim Series - San	2022 Winter US Open (LCM)
20	1:01.54	Taylor Grimley		16	100 FL LCM	MA	Germantown Academy Aquatic Club	2022 MA JW Summer Solstice	2022 Winter US Open (LCM)
21	1:01.76	Carly Bixby		16	100 FL LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2022 Winter US Open (LCM)
22	1:01.84	Lainey Mullins		16	100 FL LCM	MA	Suburban Seahawks Club	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
23	1:01.87	Lily Sawyer		16	100 FL LCM	PC	Orinda Aquatics	2022 SN Summer CA-NV Sectional-CC	2022 Winter US Open (LCM)
24	1:01.94	Lily Christianson		16	100 FL LCM	IN	Irish Aquatics	Time Trials - Intl Team Trials	2022 Winter US Open (LCM)
