Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:03.25	Bella Sims		18	400 FR LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
2	4:06.93	Erin Gemmell		18	400 FR LCM	PV	Nation's Capital Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
3	4:08.12	Cavan Gormsen		18	400 FR LCM	MR	Long Island Aquatic Club	2023 Phillips 66 National Championships	2024 Olympic Trials
4	4:10.73	Michaela Mattes		18	400 FR LCM	FL	Sarasota Sharks	2023 Phillips 66 National Championships	2024 Olympic Trials
5	4:12.15	Katrina Bellio	Yes	18	400 FR LCM	CA	UCLA Swimming	Bell Canadian Swimming Trials 2023	2024 Olympic Trials
6	4:12.53	Mackenzie Hodges		18	400 FR LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
7	4:12.75	Hannah Bellard		18	400 FR LCM	MI	Club Wolverine	2023 Phillips 66 National Championships	2024 Olympic Trials
8	4:14.89	Katie McCarthy		18	400 FR LCM	MN	Edina Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
9	4:14.93	Kathryn Hazle	Yes	18	400 FR LCM	SI	North Coast Aquatics	2023 Futures - Sacramento, CA	2024 Olympic Trials
10	4:15.01	Claire Tuggle		18	400 FR LCM	CA	Arroyo Grande Aquatic Club	2023 CA Los Angeles Invite	2024 Olympic Trials
11	4:15.88	Sophia Knapp		18	400 FR LCM	VA	Tide Swimming	2023 PV NCAP Elite Qualifier	2023 Summer Nationals (LCM)
12	4:16.11	Madeleine Hebert		18	400 FR LCM	CA	Team Rebel Aquatics	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
13	4:16.93	Summer Cardwell		18	400 FR LCM	KY	University of Louisville	2023 Phillips 66 National Championships	2023 Winter US Open (LCM)
14	4:17.77	Libby Grether		18	400 FR LCM	KY	Kentucky Aquatics	2023 MS Southern Zone Senior Championships	2023 Winter US Open (LCM)
15	4:17.80	Keelan Cotter		18	400 FR LCM	NC	TAC Titans	2023 Futures - Ocala	2023 Winter US Open (LCM)
16	4:18.47	Shea Furse		18	400 FR LCM	GA	Athens Bulldog Swim Club	2023 Futures - Ocala	2023 Winter US Open (LCM)
17	4:19.07	Maddie Waggoner		18	400 FR LCM	MA	Jersey Wahoos	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
18	4:19.13	Chloe Mudadu	Yes	18	400 FR LCM	CA	Sandpipers Of Nevada	2023 Futures - Sacramento, CA	2023 Winter US Open (LCM)
19	4:19.43	Hayden Miller		18	400 FR LCM	GU	Cypress Fairbanks Swim Club	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Summer Juniors (LCM)
20	4:19.66	Julia Burroughs		18	400 FR LCM	SE	University Of Tennessee	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
21	4:20.26	Kate Mouser		18	400 FR LCM	IN	Fishers Area Swimming Tigers	2023 Indy Spring Cup - CAP REACHED	2023 Summer Juniors (LCM)
22	4:20.42	Lilly Derivaux		18	400 FR LCM	CT	Bulldog Swimming	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
23	4:20.54	Lauren Tucker		18	400 FR LCM	PV	Nation's Capital Swim Club	2023 PV LC Open Championships	2024 Summer Juniors (LCM)
24	4:20.67	Elle Couture	Yes	18	400 FR LCM	LE	Firestone Akron Swim Team	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
25	4:20.73	Ava Sutphin		18	400 FR LCM	OHO	M.E. Lyons/Anderson Barracudas	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
26	4:20.81	Ava Topolewski		18	400 FR LCM	NT	Mansfield Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
27	4:20.99	Rachel Love		18	400 FR LCM	GU	Aggie Swim Club	2023 Phillips 66 National Championships - Time Trials	2023 Summer Juniors (LCM)
28	4:21.02	Caroline Riggs		18	400 FR LCM	WV	Club Mountaineer Aquatics	2023 TYR Pro Swim Series Mission Viejo	2023 Summer Juniors (LCM)
28	4:21.02	Mattea Sokolow		18	400 FR LCM	CA	TSM Aquatics	2023 CA Speedo Grand Challenge	2023 Summer Juniors (LCM)
30	4:21.58	Caitlin Hurley		18	400 FR LCM	MD	North Baltimore Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
31	4:22.02	Kira Agne		18	400 FR LCM	MA	Wilmington Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
32	4:22.08	Maddie Smutny		18	400 FR LCM	FG	South Florida Aquatic Club	2023 Futures - Ocala	2023 Winter Juniors (SCY)
33	4:22.11	Rye Ulett		18	400 FR LCM	KY	University of Louisville	2023 NC ESSZ Senior Sectionals	2023 Winter Juniors (SCY)
34	4:22.22	Carinn Bethea		18	400 FR LCM	FL	T2 Aquatics	2023 FL Southern Zone South Sectional Championships	2023 Winter Juniors (SCY)
35	4:22.29	Piper Wood Prince		18	400 FR LCM	IL	FMC Aquatic	2023 IA Speedo Section Summer Champs CZ North	2023 Winter Juniors (SCY)
36	4:22.59	Natalie Killion		18	400 FR LCM	NI	STAR Swimming	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
37	4:22.81	Paige Kuwata		18	400 FR LCM	KY	University of Louisville	2023 Indy Spring Cup - CAP REACHED	2023 Winter Juniors (SCY)
37	4:22.81	Hana Shimizu-Bowers		18	400 FR LCM	MR	Badger Swim Club,Inc.	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
39	4:23.44	Katelyn Fitzgerald		18	400 FR LCM	MA	Western YMCA Wahoos	2023 NC YMCA Long Course Nationals	2023 Winter Juniors (SCY)
40	4:23.47	Dana Li		18	400 FR LCM	NE	Commonwealth Swimming	2023 NE BGSC New England Senior Championship	2023 Winter Juniors (SCY)
41	4:23.53	Ella Jones		18	400 FR LCM	GA	Dynamo Swim Club	2023 Futures - Ocala	2023 Winter Juniors (SCY)
42	4:23.55	Maggie Schalow		18	400 FR LCM	CA	Irvine Novaquatics	2023 CA Speedo Grand Challenge	2023 Winter Juniors (SCY)
