name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Emily Brown,16,17,588.22,581.55,6.670000000000073,1.1339294821665487,301,218,
Charlotte LePage,16,17,538.37,537.03,1.3400000000000318,0.24889945576462877,22,22,
Avery May,16,17,570.9,566.99,3.909999999999968,0.6848835172534539,138,117,
Sydney Marinello,16,17,584.05,584.75,-0.7000000000000455,-0.11985275233285601,250,240,
Lucy Nicholson,16,17,567.33,563.39,3.9400000000000546,0.6944811661643231,115,93,
Chelsea Andersen,16,17,583.89,593.37,-9.480000000000018,-1.6235934850742466,249,296,
Ryann Redmond,16,17,596.71,591.94,4.769999999999982,0.7993832850128172,385,288,
Guielsie Borbon,16,17,566.58,574.68,-8.099999999999909,-1.4296304140633112,111,171,
Cassidy Schneider,16,17,560.22,554.37,5.850000000000023,1.044232622898151,75,59,
Grace Grove,16,17,607.09,597.52,9.57000000000005,1.5763725312556705,485,327,
Karolena Shaw,16,17,565.83,563.22,2.6100000000000136,0.46126928582790117,103,90,
Gabi FISH,16,17,583.65,573.28,10.370000000000005,1.776749764413605,243,164,
Alyssa Street,16,17,536.81,530.11,6.699999999999932,1.2481138577895219,16,11,
Emily Sheldon,16,17,588.12,565.64,22.480000000000018,3.8223491804393688,299,108,
Kennedy Rainwater,16,17,558.77,565.11,-6.340000000000032,-1.1346350018791331,66,105,
Ella Call,16,17,575.76,570.78,4.980000000000018,0.8649437265527335,172,151,
Alaira Hadford,16,17,574.38,566.52,7.860000000000014,1.3684320484696566,165,113,
Nicole Shanks,16,17,548.18,559.88,-11.700000000000045,-2.1343354372651406,42,84,
Amanda Chang,16,17,588.8,600.54,-11.740000000000009,-1.9938858695652193,307,351,
Erin Schuch,16,17,575.16,577.26,-2.1000000000000227,-0.36511579386605864,171,191,
Paige Reilly,16,17,560.18,548.52,11.659999999999968,2.0814738119889977,74,43,
Taylor Cloutman,16,17,582.69,573.64,9.050000000000068,1.5531414645866701,235,168,
Kenzie Storey,16,17,604.31,617.22,-12.910000000000082,-2.13632076252256,455,454,
Laleeta Pal,16,17,606.54,601.87,4.669999999999959,0.7699409766874336,479,362,
Katelyn Williams,16,17,594.81,604.65,-9.840000000000032,-1.6543097795934891,364,379,
Frankie Dolby,16,17,577.53,571.64,5.889999999999986,1.019860440150293,182,156,
Meghan Pauley,16,17,583.39,587.89,-4.5,-0.7713536399321209,241,264,
Lyla Roper,16,17,587.18,586.7,0.4799999999999045,0.08174665349635624,286,250,
Kirsten Tarran,16,17,580.1,586.63,-6.529999999999973,-1.1256679882778784,207,248,
Hannah Green,16,17,586.77,592.24,-5.470000000000027,-0.9322221654140511,284,291,
Samantha Wong,16,17,562.42,564.1,-1.6800000000000637,-0.29870914974575297,86,99,
Hope Westphal,16,17,604.16,597.46,6.699999999999932,1.108977754237277,453,326,
Sammy Cummins,16,17,558.76,568.15,-9.389999999999986,-1.6805068365666809,65,127,
Avery Luedke,16,17,538.14,536.71,1.42999999999995,0.26573010740698516,21,21,
Olivia Motz,16,17,607.28,610.99,-3.7100000000000364,-0.6109208272954876,489,416,
Ruby Metz,16,17,582.45,570.52,11.930000000000064,2.048244484505118,233,150,
Grace Nickell,16,17,564.1,611.32,-47.22000000000003,-8.37085623116469,96,421,
Riley Kopp,16,17,589.02,585.96,3.0599999999999454,0.5195069776917499,312,246,
Riley Hull,16,17,569.19,558.33,10.860000000000014,1.9079744900648312,128,71,
Beatrice Stewart,16,17,552.56,544.35,8.209999999999923,1.4858114955841761,51,33,
Gaby Sciaudone,16,17,607.43,583.65,23.779999999999973,3.914854386513668,494,234,
Amelia Labno,16,17,598.87,604.6,-5.730000000000018,-0.9568019770567933,414,378,
Charlotte Foggin,16,17,602.96,586.02,16.940000000000055,2.8094732652248995,447,247,
Elyse Jahn,16,17,597.46,587.39,10.07000000000005,1.6854684832457487,395,257,
Julianne Armstrong,16,17,594.91,575.7,19.209999999999923,3.2290598577936027,365,175,
Reagan Hoefer,16,17,589.94,589.56,0.38000000000010914,0.06441333016918824,317,271,
Mallika Putakham,16,17,583.76,594.35,-10.590000000000032,-1.8141016856242347,245,302,
Peighton Kruzel,16,17,585.46,612.71,-27.25,-4.654459741058313,269,428,
Gabriella Gonzalez,16,17,566.27,568.43,-2.159999999999968,-0.38144348102494713,109,130,
Kaylie Gibbs,16,17,575.79,571.89,3.8999999999999773,0.6773302766633629,173,158,
Claire Weinstein,16,17,501.0,503.73,-2.730000000000018,-0.5449101796407222,2,2,
Mayu Yager,16,17,559.13,554.99,4.139999999999986,0.7404360345536791,69,63,
Anna Kuhel,16,17,568.14,568.35,-0.21000000000003638,-0.03696272045623198,122,129,
Bella Caraballo,16,17,570.45,587.42,-16.969999999999914,-2.9748444210710687,135,259,
Charlie Woo-Bloxberg,16,17,577.29,564.24,13.049999999999955,2.2605622823883933,181,100,
Michelle Grabowski,16,17,545.92,547.05,-1.1299999999999955,-0.20699003516998746,35,39,
Julia Connor,16,17,567.52,580.65,-13.129999999999995,-2.3135748519875947,117,212,
Lucy Porter,16,17,598.42,595.78,2.6399999999999864,0.4411617258781435,408,314,
Julia Plevak,16,17,600.77,605.63,-4.860000000000014,-0.8089618323151977,430,387,
Reese Benton,16,17,577.85,571.07,6.779999999999973,1.173314874102271,186,154,
Chloe Mihaly,16,17,580.97,570.31,10.660000000000082,1.8348623853211148,213,146,
Jessie Wang,16,17,584.38,596.3,-11.919999999999959,-2.039768643690742,254,318,
Miriam Youel,16,17,581.6,573.57,8.029999999999973,1.380674002751027,222,166,
Mia Wilson,16,17,601.05,601.14,-0.09000000000003183,-0.01497379585725511,432,356,
Maggie Auran,16,17,592.36,580.76,11.600000000000023,1.9582686204335238,345,214,
Quin Mahler-Moreno,16,17,597.71,564.63,33.08000000000004,5.5344565090093925,398,101,
Caroline Grimsley,16,17,576.2,564.93,11.270000000000095,1.955918083998628,178,102,
Eliana Auerbach,16,17,563.95,567.58,-3.6299999999999955,-0.6436740845819656,95,121,
Lauren Lord,16,17,598.69,622.05,-23.3599999999999,-3.9018523776912755,412,478,
Mikaela Khan,16,17,596.05,597.79,-1.740000000000009,-0.29192181863937744,378,331,
Hannah Seal,16,17,579.62,581.72,-2.1000000000000227,-0.3623063386356618,205,219,
Cloe Nader,16,17,574.77,568.95,5.819999999999936,1.0125789446213158,168,135,
Summer Taylor,16,17,578.82,566.91,11.910000000000082,2.0576344977713417,198,116,
Phoebe Mayo,16,17,571.16,557.84,13.319999999999936,2.332096085160014,139,69,
Elizabeth Sagunsky,16,17,599.99,595.69,4.2999999999999545,0.7166786113101808,419,312,
Abigail Gowern,16,17,558.07,547.1,10.970000000000027,1.9657032271937258,63,40,
Jordan Evans,16,17,566.1,563.48,2.6200000000000045,0.46281575693340476,107,94,
Marissa Recio,16,17,580.96,577.7,3.259999999999991,0.5611401817681063,212,194,
Lydia Gonzales,16,17,588.43,605.56,-17.129999999999995,-2.911136413847016,304,385,
Amber Jacobs,16,17,605.56,588.53,17.029999999999973,2.8122729374463264,471,267,
Grace Belknap,16,17,581.76,590.82,-9.06000000000006,-1.5573432343234426,224,278,
Tatiana Dorrestein,16,17,582.08,583.32,-1.240000000000009,-0.21302913688840178,227,231,
Eva Lehmkuhler,16,17,586.14,572.48,13.659999999999968,2.3305012454362384,278,161,
Addison MacDonald,16,17,596.99,624.03,-27.039999999999964,-4.529389101995003,391,488,
Bella Chavez,16,17,594.97,598.76,-3.7899999999999636,-0.6370069079113171,366,335,
Pearl Shelton,16,17,593.51,587.39,6.1200000000000045,1.0311536452629282,354,257,
Charlotte Eckert,16,17,587.61,594.74,-7.1299999999999955,-1.2133898333928959,290,306,
Addy Czarnecki,16,17,561.23,553.14,8.090000000000032,1.4414767564100337,81,54,
Sadie Burke,16,17,565.31,585.46,-20.15000000000009,-3.5644159841503056,102,243,
Chloe Kim,16,17,529.86,529.32,0.5399999999999636,0.10191371305627214,7,8,
Joanna Anderson,16,17,600.53,586.66,13.870000000000005,2.3096264965946753,426,249,
Sienna Borchert,16,17,605.35,607.8,-2.449999999999932,-0.4047245395225789,462,396,
Quinn Whorley,16,17,589.82,574.07,15.75,2.6703061951103724,315,169,
Coco Riding,16,17,592.5,578.26,14.240000000000009,2.403375527426162,346,197,
Maya Golubovic,16,17,584.33,588.16,-3.8299999999999272,-0.6554515427925875,252,266,
Bridget Sortor,16,17,568.13,584.45,-16.32000000000005,-2.872581979476537,121,237,
Eden Addison,16,17,560.89,569.33,-8.440000000000055,-1.5047513772754115,78,137,
Avalon Sanders,16,17,574.71,567.38,7.330000000000041,1.275425866958995,167,120,
Isla Johnston,16,17,588.42,580.47,7.949999999999932,1.3510757622106544,303,211,
Anna Schomaker,16,17,595.93,595.21,0.7199999999999136,0.1208195593442038,377,309,
Ava Hansen,16,17,591.64,581.24,10.399999999999977,1.757825704820495,335,216,
Caitlin Cox,16,17,591.46,618.01,-26.549999999999955,-4.4888918946336105,331,460,
Mia Meller,16,17,578.37,576.39,1.9800000000000182,0.3423414077493677,193,181,
Riley Hawkins,16,17,566.87,566.12,0.75,0.13230546686189074,112,109,
Isabela Valle,16,17,549.85,558.53,-8.67999999999995,-1.578612348822397,45,73,
Arianna Wertheim,16,17,545.61,544.91,0.7000000000000455,0.1282967687542467,33,36,
Sianna Savarda,16,17,547.91,544.55,3.3600000000000136,0.6132394006314931,41,34,
Zoe Weker,16,17,578.39,570.89,7.5,1.296702916717094,194,152,
Taylor Steelman,16,17,551.52,555.18,-3.659999999999968,-0.6636205395996462,49,64,
Andie Wieber,16,17,591.53,609.22,-17.690000000000055,-2.9905499298429588,332,405,
Delanee Williams,16,17,592.73,584.48,8.25,1.3918647613584598,350,238,
Ella Cosgrove,16,17,523.93,520.0,3.92999999999995,0.7501002042257459,5,5,Yes
Katy Jost,16,17,562.31,558.51,3.7999999999999545,0.675783820312631,85,72,
Sloan Zallen,16,17,564.64,568.91,-4.269999999999982,-0.7562340606404049,100,134,
Ella Franklin,16,17,596.97,607.93,-10.959999999999923,-1.8359381543461017,390,399,
Keira McLaughlin,16,17,595.47,587.05,8.420000000000073,1.4140091020538519,370,252,
Brie Skalski,16,17,601.91,598.62,3.2899999999999636,0.5465933445199388,439,334,
Mary Kate Kupsky,16,17,578.58,563.55,15.030000000000086,2.5977392927512333,196,95,
Haley Lehman,16,17,567.82,576.81,-8.989999999999895,-1.583248212461677,119,187,
Sydney Willson,16,17,530.78,536.42,-5.639999999999986,-1.0625871359131818,10,20,
Grace Knight,16,17,592.99,577.33,15.659999999999968,2.6408539773014668,351,192,
Amanda Barnard,16,17,544.63,554.86,-10.230000000000018,-1.8783394230945814,31,62,
Ava Knopsnyder,16,17,568.05,591.57,-23.520000000000095,-4.140480591497245,120,283,
Reagan Graves,16,17,591.27,576.87,14.399999999999977,2.435435587802523,329,188,
Sadie Hartig,16,17,562.56,562.99,-0.43000000000006366,-0.07643629124005683,88,89,
Gretchen Lane,16,17,588.87,571.88,16.99000000000001,2.8851868833528638,309,157,
Julia Hill,16,17,605.18,595.75,9.42999999999995,1.5582140850655921,461,313,
Mia Carley,16,17,579.33,569.48,9.850000000000023,1.700239932335633,199,138,
Liliana Nelson,16,17,593.56,582.28,11.279999999999973,1.9003976009164993,355,223,
Maggie Gahagan,16,17,584.42,614.05,-29.629999999999995,-5.0699839156770805,256,432,
Maddie Berg,16,17,563.54,567.63,-4.090000000000032,-0.7257692444192129,93,122,
Riley Edge,16,17,581.71,575.35,6.360000000000014,1.0933282907290598,223,172,
Avery Shuping,16,17,584.48,585.67,-1.1899999999999409,-0.20359978100190612,257,244,
Phoebe McClaren,16,17,545.68,541.62,4.059999999999945,0.7440258026682205,34,27,
Ava Withey,16,17,580.72,582.45,-1.7300000000000182,-0.29790604766497075,210,224,
Alex Milisavljevic,16,17,561.1,559.22,1.8799999999999955,0.33505613972553827,80,79,
Katerina Tolkachev,16,17,579.51,603.37,-23.860000000000014,-4.1172714879812276,203,373,
Haley Johnson,16,17,606.4,622.48,-16.08000000000004,-2.6517150395778435,477,480,
Lily Groves,16,17,602.03,592.63,9.399999999999977,1.5613839841868309,441,293,
Hannah Johnson,16,17,571.32,570.06,1.2600000000001046,0.220541902961581,140,143,
Clarke Neace,16,17,530.08,535.0,-4.919999999999959,-0.9281617869000827,8,18,
Claire Francis,16,17,585.88,614.29,-28.409999999999968,-4.849115859903046,275,434,
Abby Miller,16,17,572.84,564.97,7.8700000000000045,1.3738565742615747,148,104,
Ella Maxfield,16,17,587.46,587.17,0.2900000000000773,0.04936506315324912,288,255,
