Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:29.22	Piper Enge		15	200 BR LCM	PN	Bellevue Club Swim Team	Mel Zajac Jr. International 20	2023 Summer Nationals (LCM)
2	2:29.86	Ahryoung Kim		15	200 BR LCM	US	Unattached	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
3	2:32.72	Avery Collins		15	200 BR LCM	NT	Lakeside Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
4	2:32.83	Elle Scott		15	200 BR LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Summer Nationals (LCM)
5	2:33.37	Kaitlyn Nguyen		15	200 BR LCM	CA	Irvine Novaquatics	2022 CA Los Angeles Invitational	2022 Summer Nationals (LCM)
6	2:33.53	Adalene Robillard		15	200 BR LCM	OHO	Mason Manta Rays	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
7	2:33.78	Lucy Warnick		15	200 BR LCM	CA	Sandpipers Of Nevada	2022 SN Finals - Western Zone Senior Ch	2022 Winter US Open (LCM)
8	2:34.95	Aliana Marakovic		15	200 BR LCM	ST	Nitro Swimming	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
9	2:35.36	Chloe Kim		15	200 BR LCM	NJ	Scarlet Aquatics	2022-NT American Long Course Meet	2022 Winter US Open (LCM)
10	2:36.54	Izzy Beu		15	200 BR LCM	IL	St Charles Swim Team	2022 MN USAS Speedo Meet	2022 Winter US Open (LCM)
11	2:36.70	Seanna Muhitch		15	200 BR LCM	NT	Lakeside Aquatic Club	2022 Futures - College Station	2022 Winter US Open (LCM)
12	2:37.17	Ellen Garritson		15	200 BR LCM	NT	Lakeside Aquatic Club	2022 GU Texas Senior Circuit 3	2022 Winter US Open (LCM)
13	2:37.39	Grace Rabb		15	200 BR LCM	MN	Aquajets Swim Team	2022 MN USAS Speedo Meet	2022 Summer Juniors (LCM)
14	2:37.61	Ashley Hong		15	200 BR LCM	PC	Palo Alto Stanford Aquatics	2022 Futures - Santa Clara	2023 Summer Juniors (LCM)
15	2:37.62	Charlotte Burnham		15	200 BR LCM	CO	Univ of Denver Hilltoppers	2022 PC SCSC George Haines International	2022 Summer Juniors (LCM)
16	2:37.80	Caroline Largen		15	200 BR LCM	NC	SwimMAC Carolina	2022 NC LC SR CHAMPS	2023 Summer Juniors (LCM)
17	2:37.86	Hannah Marinovich		15	200 BR LCM	CC	Clovis Swim Club	2022 CC Arena Grand Challenge	2022 Summer Juniors (LCM)
18	2:37.99	Clemence Choy		15	200 BR LCM	CA	La Mirada Armada	2022 CA Los Angeles Invitational	2022 Summer Juniors (LCM)
19	2:38.07	Grace Hunt		15	200 BR LCM	SC	Y-Spartaquatics Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
20	2:38.24	Grace Tuchi		15	200 BR LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2022 Summer Juniors (LCM)
21	2:38.41	Sophie Segerson		15	200 BR LCM	PN	Unattached	2022 PC SCSC Futures West	2022 Winter Juniors (SCY)
22	2:39.25	Giona Lavorini		15	200 BR LCM	AM	Butler Y Aquatic Club	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
23	2:39.27	Erika Ilkiu		15	200 BR LCM	IL	Patriot Aquatic Club	2022 WI Central Zone Section 1	2022 Futures (LCM)
24	2:39.39	Hannah Pecze		15	200 BR LCM	ST	Nitro Swimming	2022 Futures Championships - C	2023 Futures (LCM)
25	2:39.67	Lillie Sczech		15	200 BR LCM	GU	First Colony Swim Team, Inc.	2022 Futures - College Station	2023 Futures (LCM)
26	2:39.90	Elizabeth Nawrocki		15	200 BR LCM	IL	Academy Bullets Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
27	2:39.98	Mary Elizabeth Cespedes		15	200 BR LCM	IN	Valparaiso Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
28	2:40.11	Milly Leonard		15	200 BR LCM	OHO	Dublin Community Swim Team	2022 Futures - Geneva	2023 Futures (LCM)
29	2:40.23	Riley Leach		15	200 BR LCM	FL	Sarasota Sharks	2022 NC Futures Championships Cary	2023 Futures (LCM)
30	2:40.30	Layla Welsch		15	200 BR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Senior Champs	2023 Futures (LCM)
31	2:40.85	Bella Brito		15	200 BR LCM	CA	Beach Cities Swimming	2022 Speedo Junior National Ch	2023 Futures (LCM)
31	2:40.85	Alexa McDevitt		15	200 BR LCM	PN	Unattached	2022 OR TEAM Summer Invitational	2022 Futures (LCM)
33	2:40.89	Marley Barnard		15	200 BR LCM	GU	Katy Aquatic Team For Youth	2022 GU Texas Senior Circuit 3	2022 Futures (LCM)
34	2:40.98	Gracie Lanning		15	200 BR LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2023 Futures (LCM)
35	2:41.09	Savannah Branon		15	200 BR LCM	FL	Episcopal AmberJax	2022 NC Futures Championships Cary	2023 Futures (LCM)
36	2:41.19	Anna Bream		15	200 BR LCM	GU	Magnolia Aquatic Club	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
37	2:41.20	Molly Yacoviello		15	200 BR LCM	MA	York YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
