Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:07.37	Piper Enge		18	100 BR LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
2	1:08.99	Elle Scott		18	100 BR LCM	NC	SwimMAC Carolina	2025 Toyota National Championships	2025 Winter US Open (LCM)
3	1:09.47	Adalene Robillard		18	100 BR LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
4	1:09.74	Pinar Donmez	Yes	18	100 BR LCM	UT	South Davis Aquatics Team	2025 World Junior Champs	2025 Winter US Open (LCM)
5	1:09.76	Avery Collins		18	100 BR LCM	NT	Lakeside Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	1:09.98	Elizabeth Nawrocki		18	100 BR LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
7	1:10.22	Brooke Corrigan		18	100 BR LCM	IL	Academy Bullets Swim Club	2025 GBR AP Race London International	2025 Summer Nationals (LCM)
8	1:10.29	Lisa Nystrand	Yes	18	100 BR LCM	NC	NC State University	2025 TYR Pro Swim Series - Sacramento	2025 Summer Nationals (LCM)
9	1:10.47	Sophia Umstead		18	100 BR LCM	MI	Michigan Lakeshore Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	1:10.78	Aly Bozzuto		18	100 BR LCM	VA	Liberty Aquatics	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
11	1:10.95	Cecilia Howard		18	100 BR LCM	PN	Bellevue Club Swim Team	2025 TYR Pro Swim Series - Westmont	2025 Winter US Open (LCM)
12	1:11.00	Grace Rabb		18	100 BR LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
13	1:11.13	Ella McQuinn		18	100 BR LCM	ST	Nitro Swimming	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Winter US Open (LCM)
14	1:11.17	Roni Black		18	100 BR LCM	UT	Wasatch Front Fish Market	2025 FL RAFC Last Splash Invitational	2025 Winter US Open (LCM)
15	1:11.42	Molly Yacoviello		18	100 BR LCM	MA	York YMCA	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
16	1:11.57	Alexis Dalton		18	100 BR LCM	GA	Dynamo Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
17	1:11.62	Bella Brito		18	100 BR LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
18	1:11.71	Kamryn Meskill		18	100 BR LCM	PN	Bellevue Club Swim Team	2025 CAN Mel Zajac Jr. International	2025 Winter US Open (LCM)
19	1:11.73	Hannah Marinovich		18	100 BR LCM	SE	Tennessee Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
20	1:11.87	Milly Leonard		18	100 BR LCM	OHO	Dublin Community Swim Team	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
21	1:12.06	Arianna Zelen		18	100 BR LCM	MN	South Metro Storm	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
22	1:12.18	Natalie Walklett		18	100 BR LCM	CA	Rose Bowl Aquatics	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
23	1:12.19	Erika Ilkiu		18	100 BR LCM	IL	Patriot Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
24	1:12.23	Cali Watts		18	100 BR LCM	AZ	Swim Neptune	2025 AZ AZSI LC Senior State Championship @NEP	2025 Summer Juniors (LCM)
25	1:12.26	Kayla Rodriguez		18	100 BR LCM	NJ	Scarlet Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	1:12.31	Kaitlyn Nguyen		18	100 BR LCM	CA	Irvine Novaquatics	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
27	1:12.36	Angelina Chen	Yes	18	100 BR LCM	CA	Irvine Novaquatics	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
27	1:12.36	Hannah-Claire Jowers		18	100 BR LCM	GA	Gwinnett Aquatics	2025 GA Long Couse Senior State Championships	2025 Summer Juniors (LCM)
29	1:12.43	Aliana Marakovic		18	100 BR LCM	ST	Nitro Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
30	1:12.53	Ella Jablonski		18	100 BR LCM	PN	Seattle Metropolitan Aquatic Club	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
31	1:12.59	Caroline Larsen		18	100 BR LCM	KY	Unattached	2025 KY Cardinal Throwdown	2025 Summer Juniors (LCM)
32	1:12.60	Ellie Fitzgerald		18	100 BR LCM	CC	Clovis Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
33	1:12.62	Grace Hunt		18	100 BR LCM	SC	Y-Spartaquatics Swim Club	2025 FL YMCA National Long Course Swimming Championships	2025 Winter Juniors (SCY)
34	1:12.68	Giona Lavorini		18	100 BR LCM	AM	University of Pittsburgh	2025 TYR Summer Championships	2025 Winter Juniors (SCY)
34	1:12.68	Clemence Choy		18	100 BR LCM	CA	La Mirada Armada	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
36	1:12.71	Alexa McDevitt		18	100 BR LCM	PN	Bellevue Club Swim Team	2025 CAN Mel Zajac Jr. International	2025 Summer Juniors (LCM)
37	1:12.75	Gracie Lanning		18	100 BR LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
38	1:12.95	Carolina Daher	Yes	18	100 BR LCM	FL	Unattached	2025 BRA CAMPEONATO BRASILEIRO ABSOLUTO DE NATAÇÃO	2025 Summer Juniors (LCM)
39	1:12.96	Sophie Segerson		18	100 BR LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
40	1:12.98	Savannah Branon		18	100 BR LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
41	1:13.08	Ellen Garritson		18	100 BR LCM	NT	Lakeside Aquatic Club	2025 NT MAC A/BB April LCM Meet	2025 Summer Juniors (LCM)
41	1:13.08	Sarah Pasquella		18	100 BR LCM	MI	Club Wolverine	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
43	1:13.15	Julia Iwanow		18	100 BR LCM	OR	The Dolphins Portland Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
44	1:13.16	Keira Mullins	Yes	18	100 BR LCM	MN	University of Minnesota	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
45	1:13.17	Madison Watschke		18	100 BR LCM	MA	Nittany Lion Aquatic Club	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
46	1:13.18	Josie Nesta		18	100 BR LCM	CT	Cheshire Y Sea Dog Swim Club	2025 CT Senior Championships	2025 Summer Juniors (LCM)
47	1:13.23	Emma Fellman		18	100 BR LCM	MN	University of Minnesota	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
48	1:13.35	Gwyn Frick		18	100 BR LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
49	1:13.37	Kaelia Hughes		18	100 BR LCM	CA	Beach Cities Swimming	2025 CA Los Angeles Invite	2025 Winter Juniors (SCY)
50	1:13.39	Emily Brown		18	100 BR LCM	SE	Tennessee Aquatics	2025 SE TNAQ June Invite	2025 Winter Juniors (SCY)
